idxAnalysis;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.6759999999994761;9928.184;6.15123;141.7812985359916;4.693354430379748;0.21436708860759496;0.6737500000000001;4.698247445361228;4.746311001224352
0;1.27599999999984;9928.784;6.15;143.731054299026;4.682151898734176;0.19569620253164458;0.6545;4.6862397939611835;4.731724173755836
0;1.8760000000002037;9929.384;6.15123;143.887045229779;4.678544303797469;0.1689873417721529;0.672;4.6815951901328425;4.729579000743614
0;2.4760000000005675;9929.984;6.15369;144.76480464544855;4.676329113924048;0.1566455696202546;0.65625;4.678951999776801;4.724749292683722
0;3.076999999999316;9930.585;6.15369;143.94138189446107;4.6748734177215185;0.14987341772151866;0.69125;4.677275223146357;4.728078899041217
0;3.675999999999476;9931.184;6.15369;146.94745344474774;4.679113924050633;0.10487341772151786;0.57575;4.680289045346356;4.715569277456233
1;3.786000000000058;9931.294;3.69369;71.2473657649873;4.695316455696203;0.09715189873417879;0.61425;4.696321444552024;4.736321164475569
1;3.8060000000004948;9931.314;3.69123;71.18254630761112;4.696202531645569;0.09316455696202404;0.6107499999999999;4.697126552788224;4.7366669099070275
1;3.8220000000001164;9931.33;3.6949199999999998;71.15063465400299;4.704303797468355;0.09886075949367162;0.5845;4.705342460293708;4.741506924875555
1;3.8359999999993306;9931.344;3.7022999999999997;71.33358574299835;4.706012658227849;0.09481012658227787;0.57925;4.706967611902943;4.742475583701332
1;3.8520000000007713;9931.36;3.7367399999999997;71.75322132693942;4.704113924050634;0.08746835443038006;0.63;4.704927047625055;4.746918845258871
1;3.8659999999999854;9931.374;3.79455;73.85345137271673;4.7077215189873405;0.0885443037974684;0.5775;4.708554129886525;4.743836869462466
1;3.8809999999994034;9931.389;3.87819;75.71037413280105;4.704556962025317;0.08316455696202307;0.62825;4.70529197313786;4.747048621509535
1;3.897000000000844;9931.405;3.97659;79.06250093095525;4.706518987341774;0.0934810126582263;0.5775;4.707447257053046;4.7427382310155215
1;3.911000000000058;9931.419;4.10205;82.19380035467718;4.7014556962025305;0.09082278481012672;0.63;4.702332872266264;4.744347630770314
