idxAnalysis;T;B;F;dx;dy;dz;D2;D3
0;0.696;5.7546;110.377512308963;-4545.94936708861;-1179.05063291139;-357.923083921764;4696.3620008579;206.981420038313
0;1.296;5.75575;109.561128512598;-4536.20253164557;-1227.6582278481;-324.936732458191;4699.39125126977;207.611638907567
0;1.896;5.75115;109.926263119588;-4540.50632911392;-1218.73417721519;-282.355148512974;4701.22438514011;206.695865905544
0;2.496;5.75115;107.644386470164;-4531.20253164557;-1254.81012658228;-401.487311670872;4701.73849087384;215.849107356298
0;3.096;5.7546;107.049792640423;-4535.82278481013;-1243.16455696203;-452.887864937034;4703.0996641459;221.854904554901
0;3.695;5.75345;105.292037689326;-4520.18987341772;-1307.97468354431;-462.26190939315;4705.6258100853;225.276677333586
0;4.296;5.75115;105.305548147573;-4494.17721518987;-1355.69620253165;-457.419211422194;4694.20291797133;213.43651182422
0;4.896;5.75345;104.517553343153;-4499.74683544304;-1362.15189873418;-460.84266433864;4701.40185245898;220.934307288734
0;5.496;5.75345;104.633127790626;-4495.37974683545;-1376.01265822785;-434.733122885815;4701.26045905368;218.317908380629
0;6.095;5.7546;104.374390830088;-4479.11392405063;-1410.12658227848;-434.012534967446;4695.84055549937;212.854684273204
0;6.696;5.75115;103.016992488851;-4476.39240506329;-1438.22784810127;-440.113162423587;4701.7643823529;219.318064563292
0;7.296;5.75345;103.069256633436;-4469.11392405063;-1460;-406.691951296978;4701.55072993404;216.107713264553
0;7.897;5.75;101.967534943594;-4464.55696202531;-1509.74683544304;-312.636442398966;4712.91888051333;220.277031830216
0;8.496;5.75115;101.979451313927;-4470.69620253165;-1511.13924050633;-255.861976536039;4719.1806851962;223.11168832962
0;9.096;5.75345;101.931928390689;-4465.56962025317;-1520.12658227848;-261.540136033638;4717.212827452;221.457651649993
0;9.695;5.7546;101.469973794304;-4464.6835443038;-1523.79746835443;-299.712068753972;4717.55846549256;224.069409210879
0;10.295;5.75805;102.5722739601;-4475.56962025316;-1492.91139240506;-269.329581575552;4717.99828860777;222.679451128435
0;10.896;5.75575;102.804668715071;-4488.86075949367;-1474.93670886076;-214.271527107787;4724.96658329634;226.822565445366
0;11.495;5.75115;102.569950095915;-4492.78481012658;-1474.81012658228;-185.966324781171;4728.65522739539;229.310612536586
0;12.095;5.75115;100.615800355062;-4494.55696202531;-1503.67088607595;-233.626116951292;4739.41646392493;242.171185641714
0;12.696;5.7546;99.5338203307615;-4470.06329113924;-1563.29113924051;-238.194268143541;4735.54062518932;238.527340656689
0;13.296;5.75;98.2528887608194;-4472.46835443038;-1582.27848101266;-237.293706597065;4744.1098609599;247.040702567452
0;13.895;5.75115;98.701469002871;-4472.40506329114;-1579.3670886076;-200.768992609142;4743.07995407299;244.327210033277
0;14.495;5.75345;98.4041249360919;-4463.22784810127;-1591.83544303798;-254.547243572511;4738.60136556965;242.433299603834
0;15.095;5.75345;97.8551993907601;-4465.37974683544;-1589.43037974684;-309.361521389947;4739.82122189333;246.906290278477
0;15.695;5.75115;98.9903969177757;-4482.02531645569;-1547.27848101266;-279.361337095307;4741.58429590307;246.806774156005
0;16.295;5.75575;98.6699829088891;-4479.55696202532;-1556.51898734177;-294.648585570906;4742.27602886894;248.420810974741
0;16.895;5.75;99.0656540618831;-4479.30379746836;-1539.62025316456;-329.149241013022;4736.51697283657;244.939790775403
0;17.495;5.75575;98.5542045544773;-4486.77215189873;-1528.79746835443;-381.324174283529;4740.07869579197;252.392115083037
0;18.095;5.75345;97.1194340698634;-4483.92405063291;-1551.32911392405;-417.013478010068;4744.70198342874;259.992457730192
0;18.696;5.75;96.874389810403;-4486.89873417721;-1550.82278481013;-414.449222723951;4747.34784491797;262.404465401001
0;19.295;5.75345;96.6147915300342;-4486.20253164557;-1562.6582278481;-398.992862953486;4750.56984918699;264.29579496514
0;19.895;5.75345;97.0546443423586;-4481.13924050633;-1575.12658227848;-341.363168705538;4749.90869838631;259.15932702326
0;20.495;5.75345;97.6768446553306;-4505.9493670886;-1529.30379746836;-321.735715330069;4758.39781898459;266.262382616025
0;21.095;5.75115;97.2142251921808;-4501.01265822785;-1546.70886075949;-314.092290546066;4759.35113744292;266.704101562246
0;21.695;5.7546;96.4646731622172;-4489.74683544304;-1571.83544303797;-353.278439051699;4756.94159164911;267.041819718144
0;22.295;5.75345;95.9432231604899;-4501.32911392405;-1551.45569620253;-406.268689740668;4761.19507782863;275.496920309058
0;22.895;5.75345;94.0701957026271;-4505.94936708861;-1568.03797468354;-459.281004912711;4770.98761147164;290.043065766208
0;23.495;5.7546;92.8208797889386;-4503.03797468355;-1586.07594936709;-500.526921113171;4774.20023863713;297.366144093785
