idxAnalysis;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.00018200000000945238;73.507872;15.0;412.1096963037358;4.650506329113925;-0.3962658227848098;-0.651;4.667358537699455;4.712540367937021
0;0.0006280000000060681;73.508318;15.0;412.39517947560967;4.64367088607595;-0.4000632911392404;-0.672;4.660872229004626;4.709067204352318
0;0.0020080000000035625;73.509698;15.0;411.0792725426477;4.651772151898733;-0.3852531645569631;-0.665;4.66769795016577;4.714830766208022
0;0.0026450000000153295;73.51033500000001;15.0;409.17127227098734;4.6519620253164575;-0.37398734177215315;-0.6930000000000001;4.666970882359585;4.718142242110998
0;0.003269000000003075;73.510959;15.0;412.6836484776074;4.651835443037976;-0.36943037974683474;-0.6545;4.66648173623172;4.712156835737135
0;0.003900000000001569;73.51159;15.0;410.99766399944843;4.649493670886075;-0.36487341772151993;-0.686;4.663788589394834;4.713970726104422
0;0.004529000000005112;73.512219;15.0;413.3158661866542;4.650443037974686;-0.35930379746835395;-0.658;4.664302699045422;4.710486563861785
0;0.0051940000000030295;73.512884;15.0;414.66806057873055;4.649113924050634;-0.35189873417721534;-0.651;4.662412787164711;4.7076420847295735
0;0.005773000000004913;73.513463;15.0;412.62874361982347;4.654810126582277;-0.34917721518987316;-0.6545;4.667888392211266;4.713549861000802
0;0.006402999999991721;73.51409299999999;15.0;412.91239525904564;4.651202531645568;-0.3562658227848095;-0.6615;4.664826934289275;4.711495789754107
0;0.007036999999996851;73.514727;15.0;416.77965982114483;4.646962025316457;-0.3526582278481014;-0.6335;4.660324440465726;4.703184680660774
0;0.007667999999995345;73.51535799999999;15.0;414.58941176567714;4.647151898734174;-0.35506329113923957;-0.658;4.660696376146301;4.706915626036148
0;0.008300000000005525;73.51599;15.0;418.33012806590307;4.6444936708860745;-0.355253164556962;-0.623;4.6580603548932835;4.699537771933379
0;0.008938999999998032;73.516629;15.0;415.588463605391;4.643227848101265;-0.36151898734177323;-0.658;4.657280411097417;4.703533228073521
0;0.009558000000012612;73.51724800000001;15.0;416.5877858031602;4.642278481012659;-0.3656329113924042;-0.6475;4.656655121561665;4.701456494658489
0;0.010221999999998843;73.517912;15.0;417.0351514713716;4.642911392405063;-0.35132911392405164;-0.6475;4.65618495595003;4.7009908098203494
0;0.010824999999996976;73.518515;15.0;415.86057193613453;4.646645569620254;-0.3563291139240503;-0.644;4.660288133485036;4.704574527744399
0;0.011444000000011556;73.51913400000001;15.0;415.6780762236944;4.644873417721519;-0.34753164556962113;-0.658;4.657856514678003;4.704103667153639
0;0.012092000000009762;73.519782;15.0;420.3678788254564;4.646582278481012;-0.3433544303797457;-0.5950000000000001;4.659250920003686;4.697088900111982
0;0.012751000000008617;73.520441;15.0;417.67036424282696;4.646329113924049;-0.3372784810126569;-0.6335;4.658554605095065;4.701430979888191
0;0.013376000000008048;73.521066;15.0;416.5796413661991;4.650189873417722;-0.33278481012658107;-0.6335;4.662082323242235;4.704926549765438
0;0.014003999999999905;73.521694;15.0;414.0576209011486;4.6517088607594905;-0.3329113924050627;-0.658;4.66360647144047;4.709797163409633
0;0.014632000000005974;73.522322;15.0;415.87273650076776;4.653164556962028;-0.3261392405063286;-0.6335;4.664580066668989;4.707401560135451
0;0.01525999999999783;73.52295;15.0;416.1578808693524;4.651898734177215;-0.3225316455696205;-0.637;4.66306642623;4.706374134663905
0;0.015884999999997262;73.523575;15.0;415.81538484937516;4.653797468354432;-0.3292405063291138;-0.63;4.665429260793691;4.707773378941468
0;0.016530000000003042;73.52422;15.0;416.80970945626683;4.649113924050634;-0.3357594936708847;-0.6335;4.6612224487136;4.704074506892042
0;0.01716000000000406;73.52485;15.0;418.0430577513117;4.653734177215189;-0.3417088607594937;-0.5950000000000001;4.666262609166171;4.704044189599231
0;0.017795000000006667;73.525485;15.0;418.03691841449813;4.652658227848101;-0.3439240506329112;-0.5985;4.665352327291732;4.7035852907932245
0;0.01843499999999665;73.526125;15.0;419.5063934266459;4.656265822784808;-0.3306962025316452;-0.5705;4.667994364906917;4.702727042982905
0;0.019042000000013104;73.52673200000001;15.0;414.17434974726194;4.654746835443035;-0.34050632911392376;-0.6405;4.6671846612528185;4.710929092252778
0;0.019668999999993275;73.52735899999999;15.0;414.4804383280589;4.655189873417723;-0.3298734177215183;-0.6405;4.666862889489061;4.710610308578941
0;0.02029799999999682;73.527988;15.0;415.6628229809426;4.653164556962024;-0.32436708860759494;-0.637;4.664456495920973;4.707751416795428
0;0.02091900000000635;73.528609;15.0;417.5860348397322;4.6479746835443025;-0.32639240506329;-0.6335;4.659420635760605;4.7022891139265095
0;0.021539000000004194;73.529229;15.0;419.11143694250575;4.644810126582277;-0.3353164556962026;-0.623;4.656897920017351;4.698385599060802
0;0.022167999999993526;73.52985799999999;15.0;418.5208406641795;4.64772151898734;-0.3263291139240492;-0.623;4.659163659784065;4.700631341495783
0;0.022781000000009044;73.530471;15.0;417.5804997429448;4.653101265822785;-0.31227848101265804;-0.6194999999999999;4.663568294740109;4.7045349918674395
0;0.0234090000000009;73.531099;15.0;416.4907126284843;4.653101265822785;-0.32531645569620166;-0.6265;4.664459474188659;4.706345125078307
0;0.024035999999995283;73.53172599999999;15.0;418.7837610944302;4.655253164556962;-0.3185443037974675;-0.5915;4.666138928450311;4.703480067949626
0;0.024670000000000414;73.53236;15.0;415.11042897594155;4.656835443037976;-0.30791139240506205;-0.637;4.667003939264196;4.710275445141985
0;0.025301999999996383;73.532992;15.0;419.78345576005466;4.659493670886076;-0.3100632911392405;-0.5635;4.669798765850569;4.703674389617068
