idxAnalysis;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.0;17954.217;5.4054;98.04835609962333;4.634240506329117;1.2016455696202561;-0.82775;4.78749800475045;4.858529325628234
0;0.7789999999986321;17954.996;5.40756;97.72618165653199;4.633354430379742;1.2131012658227867;-0.8294999999999999;4.7895289913164145;4.860828963115287
0;1.379000000000815;17955.596;5.40432;97.90658022798776;4.63886075949367;1.1970253164556968;-0.826;4.790813997037043;4.8614992290656645
0;2.4690000000009604;17956.686;5.4054;98.00848013574375;4.6536075949367115;1.185316455696203;-0.79625;4.802191036162228;4.867756445252459
0;2.5789999999979045;17956.796;5.40432;98.1794672781494;4.632088607594934;1.2037341772151902;-0.8242499999999999;4.7859399116585974;4.856398758391521
0;3.1790000000000873;17957.396;5.40756;99.03978700795021;4.633670886075948;1.1703164556962016;-0.83475;4.779178432214179;4.851531103625038
-1;3.778999999998632;17957.996;5.40432;98.05870150493496;4.651962025316454;1.1596202531645572;-0.83475;4.794316407636838;4.866444017867235
-1;3.7929999999978463;17958.01;5.40756;96.78240313083695;4.646012658227847;1.160886075949366;-0.90475;4.788850603406469;4.87356775517141
-1;3.808000000000902;17958.025;5.409720000000001;97.26447002873363;4.640632911392405;1.1601265822784799;-0.903;4.783447240767635;4.867933494328728
-1;3.824000000000524;17958.041;5.31684;95.01032961021943;4.641518987341769;1.1627215189873406;-0.89775;4.784936764532045;4.868426327168811
-1;3.837999999999738;17958.055;5.314680000000001;94.75848331009921;4.642784810126585;1.1609493670886086;-0.90475;4.785734450017634;4.870505804183544
-1;3.8539999999993597;17958.071;5.30712;94.65404206324038;4.642215189873419;1.159683544303796;-0.90475;4.784874898262286;4.869661215579635
-1;3.867999999998574;17958.085;5.30496;94.80145151662825;4.643481012658229;1.157594936708862;-0.896;4.785597345411698;4.868753223609868
-1;3.8839999999981956;17958.101;5.3006400000000005;94.0600852465405;4.646012658227851;1.165696202531646;-0.90475;4.7900189203185946;4.874715768074085
-1;3.8980000000010477;17958.115;5.29848;93.92551929727868;4.644367088607593;1.1675949367088594;-0.91;4.788885422514255;4.874579324410419
