ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;5;1s;208.192818159108;568.068650196246;0.67103618403041;55.6186909090909;776.261468355355;725.620166503859;690.906373962345;895.484635975502;2671.2190711341;530.982516202013;0.964501428191429;Strain100-R20.9;0;Has large jumps 
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;6;1s;340.427976570193;588.33931346656;0.754592748523716;68.3405454545454;928.767290036752;828.446969557811;795.063323065608;1097.3008933901;1261.72393655907;130.839454323478;0.991153033323905;Strain100-R20.9;0;Has large jumps 
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;7;1s;451.277891801962;510.99949394823;0.769033614483089;81.0656545454545;962.277385750192;849.218579520515;829.270226003426;1168.41913515883;899.100861366059;65.2915673453695;0.995301476316077;Strain100-R20.9;0;Has large jumps 
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;8;1s;374.904465711547;599.879130965399;0.763954551336077;93.7877636363636;974.783596676946;897.591461134911;875.919027165002;1154.50064731134;1219.42256208458;79.2983362243799;0.995939673790661;Strain100-R20.9;1;Succes!
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;9;1s;482.746628958211;514.210912664393;0.815649377852047;106.497763636364;996.957541622604;832.934324812233;896.749300507521;1084.01284579361;1149.42131031632;50.9693174194754;0.998202355499705;Strain100-R20.9;0;Has large jumps 
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;10;1s;333.192632272644;380.557301557895;0.700000392428381;119.219672727273;713.749933830539;633.637968478047;672.687537068078;878.876246032861;1353.67356559818;70.8105134773214;0.99721278548695;Strain100-R20.9;1;Succes!
3T3aSFL_doxy;21-01-21;M2_P1_C8;21-01-21_M2_P1_C8;11;1s;312.022613835845;476.633867338602;0.722638346893708;131.930654545455;788.656481174447;715.867229719389;667.28787886234;922.575750036064;1668.76262805415;101.805987836899;0.996499205874041;Strain100-R20.9;1;Succes!
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;1;1s;32.9954417097332;150.894593529866;0.357116735121423;4.29650909090909;183.890035239599;176.686867783711;195.794585901898;194.73999516121;47491.0268984272;5805.94922880837;0.989384030980072;Strain100-R20.9;1;Succes!
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;2;1s;9.01953513028755;136.063724305028;-1.40437897733878;17.2867636363636;145.083259435316;152.827451769755;152.057268082865;169.839733988707;45837.8394559106;155558.45380798;0.0895326176356046;Strain100-R20.9;0;Has too big CI on E & Bad R2 on fit 
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;3;1s;129.168556797715;105.443189005952;0.950019107868053;29.8257090909091;234.611745803668;137.404529264598;150.107617839626;355.515589011632;1963.58587438833;1081.36278307645;0.784625696400483;Strain100-R20.9;0;Has large jumps & Bad R2 on fit 
3T3aSFL_doxy;21-01-21;M2_P1_C9;21-01-21_M2_P1_C9;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
