;date;cellName;cellID;manipID;compNum;compDuration;compStartTime;initialThickness;minThickness;maxIndent;previousThickness;surroundingThickness;validatedThickness;ctFieldThickness;ctFieldFluctuAmpli;H0Chadwick;EChadwick;R2Chadwick;EChadwick_CIWidth;hysteresis;critFit;validatedFit;comments 
1743;21-06-16;M2_P1_C2;21-06-16_M2_P1_C2;21-06-16_M2;9;1s;99.18299999999999;183.5244197581566;137.4368187047594;46.08760105339721;176.4623282470252;174.47162419283495;True;159.88553451613006;51.51515546098433;201.08704912047003;20938.469653735367;0.9834591710063463;2713.1845355461483;5.691140735159934;R2 > 0.9;True;ok
1744;21-06-16;M2_P1_C2;21-06-16_M2_P1_C2;21-06-16_M2;10;1s;111.085;161.4466761626633;125.55967566969957;35.88700049296372;171.51813764854978;170.16264566026985;True;159.88553451613006;51.51515546098433;180.82261244484576;25944.117682574783;0.9552914266946481;5690.305319665953;2.3694743444993946;R2 > 0.9;True;ok
1745;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;1;1s;3.806;78.8662704876336;4.54070694137954;74.32556354625406;80.11206308751525;80.03061959209526;True;71.41895732583453;173.49072650872873;102.2637264681788;6431.812651923836;0.881662838078339;1812.9212767350273;13.3146304528791;R2 > 0.9;False;R2 < 0.9
1746;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;2;1s;16.125;102.05057924037312;51.25652716884997;50.794052071523154;81.28898445235473;73.6336686597997;True;71.41895732583453;173.49072650872873;121.51926396894612;12070.176451656529;0.9470143148987378;2425.0048216330215;11.886521932519827;R2 > 0.9;True;ok
1747;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;3;1s;28.025;57.20980852277322;15.19025364313984;42.01955487963338;53.938867609775116;28.374218213775293;True;71.41895732583453;173.49072650872873;62.10221307276935;13773.092292640667;0.7815631078982557;5814.751295937378;11.77165549252004;R2 > 0.9;False;R2 < 0.9
1748;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;4;1s;39.924;77.45954225218368;19.023747204669235;58.435795047514446;22.99884067077528;37.3104025355301;True;71.41895732583453;173.49072650872873;90.41892608074058;6566.924521300713;0.9200287875853429;1517.970558795556;26.001177102620204;R2 > 0.9;True;ok
1749;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;5;1s;51.858000000000004;64.43072584144011;28.529551674700087;35.90117416674002;35.60400163615486;22.13968421665004;True;71.41895732583453;173.49072650872873;69.34158206221942;19757.49428947162;0.8212066737243348;7804.114130529633;27.933645469880503;R2 > 0.9;False;R2 < 0.9
1750;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;6;1s;63.76;44.01277690867634;20.368492430789956;23.64428447788638;19.205622642769868;16.74192725435978;True;71.41895732583453;173.49072650872873;46.810990154964855;29601.9906938878;0.7322179887542992;15132.35713211276;10.104208423681484;R2 > 0.9;False;R2 < 0.9
1751;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;7;1s;75.664;55.52474509424368;45.76289320675005;9.761851887493627;21.51782411850445;48.355036084404674;True;71.41895732583453;173.49072650872873;53.38806024206402;5.6246960299918246e+19;1.1986793731164868e-15;0.0;-5.703987237388901;R2 > 0.9;False;R2 < 0.9
1752;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;8;1s;87.56700000000001;106.53296881139674;39.65365994966942;66.87930886172732;74.74264088298514;87.96087876920501;True;71.41895732583453;173.49072650872873;122.98091322037139;15236.826502244487;0.7942192456449296;7175.348872272589;4.395146518519141;R2 > 0.9;False;R2 < 0.9
1753;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;9;1s;99.479;140.47699555012332;63.50149082177995;76.97550472834337;112.257939822955;117.30477035536478;True;71.41895732583453;173.49072650872873;170.9356175358937;9734.527291479057;0.8793994463179117;3208.982333897773;23.47280146446974;R2 > 0.9;False;R2 < 0.9
1754;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;10;1s;111.384;149.6857091769131;82.98768119819033;66.69802797872276;122.9011802063651;144.60679847564006;True;71.41895732583453;173.49072650872873;177.72415568760792;7833.239200913181;0.910155481630014;2079.862909652008;9.027693657279997;R2 > 0.9;True;ok
1755;21-06-16;M2_P1_C3;21-06-16_M2_P1_C3;21-06-16_M2;11;1s;123.29;260.0944273810067;160.99012078801024;99.10430659299647;200.1874352432501;214.99982358925035;True;71.41895732583453;173.49072650872873;252.8417898757449;10145.551921500439;0.7721249884049052;5010.410920435799;82.79817032081883;R2 > 0.9;False;R2 < 0.9
1756;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;1;1s;3.804;273.7008070107507;198.4052362131797;75.29557079757097;280.72200248701984;273.5388152611454;True;260.7103851080001;29.702279699283082;288.61012332111017;16509.211993484958;0.9783253511292639;2267.1327027222505;27.10792678939106;R2 > 0.9;True;ok
1757;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;2;1s;16.195;264.5818045258129;194.41486709705077;70.16693742876214;272.8911714129699;273.95238191448425;True;260.7103851080001;29.702279699283082;287.84345870198604;14802.83283020756;0.9717796782811873;2314.807823633655;15.038539648679944;R2 > 0.9;True;ok
1758;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;3;1s;28.092;276.28405873843684;207.19468106619024;69.0893776722466;274.2727681941501;271.32528760901005;True;260.7103851080001;29.702279699283082;300.68961896956733;13565.760082234208;0.9859374097252678;1528.6718240695227;25.563189854900884;R2 > 0.9;True;ok
1759;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;4;1s;40.044000000000004;260.36993608235326;203.18852344109928;57.181412641253985;260.6106442715495;245.15229216376974;True;260.7103851080001;29.702279699283082;274.612925183672;19979.414253111725;0.9680449167850408;3588.091846412135;22.402811332000056;R2 > 0.9;True;ok
1760;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;5;1s;51.93899999999999;265.18456055576036;208.7208090335198;56.46375152224056;248.92920218744484;250.77680666173956;True;260.7103851080001;29.702279699283082;280.4553636768117;24440.33309334535;0.9165015124003069;7125.519742894583;10.512015310491734;R2 > 0.9;True;ok
1761;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;6;1s;63.833999999999996;278.6163423466169;212.5083738002304;66.10796854638647;253.95066932002464;263.0372606615447;True;260.7103851080001;29.702279699283082;300.4300475869741;17086.12405202066;0.8995991139963142;5492.912174049903;15.066823222899984;R2 > 0.9;False;R2 < 0.9
1762;21-06-16;M2_P1_C4;21-06-16_M2_P1_C4;21-06-16_M2;7;1s;75.733;281.5734379226633;210.42429038251976;71.14914754014353;265.97899696669583;262.26732542441005;True;260.7103851080001;29.702279699283082;308.8130844048357;13927.786734184006;0.9763093297917197;2053.920583057945;7.644453889400211;R2 > 0.9;True;ok
