idxCompression,T,B,F,dx,dy,dz,D2,D3
0,0.726,6.15123,3.25393986178056e-08,1148.0122,106.2708,0.278338798205616,1152.92041975215,1152.92045335052
0,1.326,6.15369,3.24779064176117e-08,1148.3598,108.4986,0.262935191579256,1153.47396002597,1153.4739899941
0,1.926,6.15492,3.25346732023649e-08,1147.6804,109.9996,0.246409111524308,1152.93981306238,1152.93983939396
0,2.526,6.15369,3.26326021049624e-08,1146.9062,108.9094,0.228916442992156,1152.06557495952,1152.06559770246
0,3.125,6.15492,3.25901517274475e-08,1147.317,109.2096,0.210632505082705,1152.50294369306,1152.50296294075
0,3.726,3.69492,1.52914128768892e-08,1147.9648,109.178,0.191593936311689,1153.14483813745,1153.14485405402
1,3.801,3.69369,1.53153403020319e-08,1146.8746,112.022,0.171797854083517,1152.33253733858,1152.33255014499
1,3.815,3.69369,1.50422630218233e-08,1152.1044,112.18,0.151697180227437,1157.55297973758,1157.55298967753
1,3.831,3.70107,1.51002786273941e-08,1151.9306,111.8956,0.132431219095872,1157.35246684652,1157.35247442331
1,3.845,3.74043,1.52608733079306e-08,1153.6686,111.627,0.0765974361987396,1159.05643769187,1159.05644022288
1,3.861,3.79455,1.55975382873933e-08,1153.7792,111.5638,0.0529267511341766,1159.16043920722,1159.16044041553
1,3.875,3.87327,1.60599055381873e-08,1154.6166,110.7264,0.0474006401575065,1159.91371603776,1159.91371700629
1,3.891,3.97659,1.67455718729153e-08,1154.1426,110.963400000001,0.0428849547016835,1159.4645390327,1159.46453982579
1,3.905,4.10205,1.75384470712044e-08,1154.664,109.7626,0.0396428881815982,1159.86929490127,1159.86929557874
1,3.921,4.25211,1.84842215372838e-08,1154.9958,111.1372,0.0344552678150437,1160.33045949914,1160.3304600107
1,3.935,4.41816,1.96641061349624e-08,1153.7634,111.1214,0.0406756510267365,1159.10221668217,1159.10221739587
1,3.951,4.6125,2.09654269234516e-08,1153.8108,111.2636,0.0460434217654443,1159.16303895595,1159.1630398704
1,3.965,4.82898,2.24654166325469e-08,1153.5264,110.995,0.050025039774558,1158.8541951091,1158.85419618883
1,3.981,5.0676,2.41004498551248e-08,1153.7002,111.0108,0.0513955257229391,1159.02870939277,1159.02871053231
1,3.995,5.33082,2.60498508443151e-08,1152.5468,110.7422,0.0451369339950371,1157.85489637134,1157.85489725113
1,4.011,5.61372,2.80614084973755e-08,1152.8944,108.8778,0.0362688882306554,1158.02412448282,1158.02412505078
1,4.026,5.91999,3.03589422082151e-08,1151.6778,110.9634,0.0169612347804701,1157.01107650376,1157.01107662809
1,4.04,6.2484,3.28848325839391e-08,1150.5086,111.3426,-0.0145773537771552,1155.88373690814,1155.88373700006
1,4.056,6.59772,3.55402384847289e-08,1149.9082,111.785,-0.0317242200916514,1155.32885130262,1155.32885173818
1,4.07,6.97656,3.84361547807388e-08,1149.8134,109.968,-0.0545498279297735,1155.06009187555,1155.06009316366
1,4.086,7.37385,4.16506669750359e-08,1148.2176,110.9318,-0.119020287216213,1153.56383490512,1153.56384104515
1,4.101,7.79082,4.49456647935897e-08,1147.8858,109.178,-0.0973986477530913,1153.06619303735,1153.06619715094
1,4.116,8.23608,4.83486284452598e-08,1147.9648,110.1418,-0.0780220291630317,1153.23648838661,1153.23649102589
1,4.13,8.69733,5.21195439713101e-08,1146.9536,109.81,-0.0601535545911854,1152.19824537835,1152.19824694859
1,4.146,9.1881,5.6228329207274e-08,1145.7528,108.546,-0.0524058690756254,1150.8830143954,1150.88301558856
1,4.16,9.69732,6.03645817704798e-08,1145.1682,108.3564,-0.0583340014124063,1150.28314588722,1150.28314736636
1,4.176,10.23114,6.47089238976964e-08,1144.6942,107.6928,-0.0565241204083592,1149.74890766875,1149.74890905817
1,4.19,10.7871,6.92835889313883e-08,1143.6198,109.6204,-0.0539452485724294,1148.86155782505,1148.86155909156
1,4.206,11.36889,7.38764325552198e-08,1143.9516,107.8982,-0.0495289000581082,1149.02884415745,1149.02884522492
1,4.22,11.9679,7.89912253791462e-08,1142.735,106.571,0.112912071907152,1147.69362561008,1147.69363116432
1,4.235,12.59274,8.38327676181742e-08,1143.0194,106.7448,0.230951579246821,1147.99294470977,1147.99296794102
1,4.251,13.23972,8.94420989624873e-08,1141.3604,106.2392,0.363165668408987,1146.29417267331,1146.29423020187
1,4.266,13.90884,9.46420002190205e-08,1141.5026,106.1918,0.539440737933025,1146.43136915997,1146.43149607393
1,4.281,14.60133,1.00461972093581e-07,1140.3966,105.228,0.537925844982432,1145.24116991818,1145.24129625148
1,4.296,15.31719,1.05941218648017e-07,1140.444,105.939,0.535656759095904,1145.35391423656,1145.35403949397
1,4.312,16.05273,1.11930421938446e-07,1139.733,104.6276,0.538609694441447,1144.52533653509,1144.52546326902
1,4.326,16.8141,1.18272705470047e-07,1138.311,104.9752,0.539210252479529,1143.14116597034,1143.14129314085
1,4.342,17.59515,1.24383691134929e-07,1138.0108,103.6796,0.538352712129662,1142.72395633101,1142.72408314363
1,4.356,18.40326,1.3062397473654e-07,1137.363,104.7856,0.534215165291407,1142.17976507044,1142.17989000078
1,4.372,19.23105,1.37100299970446e-07,1136.9838,102.2102,0.545973796893082,1141.5686954566,1141.56882601702
1,4.386,20.07975,1.43456582845626e-07,1136.652,102.068,0.555765284974248,1141.22550169894,1141.22563702497
1,4.402,20.95551,1.50370010007072e-07,1135.546,101.4518,0.551063570787274,1140.06893907309,1140.06907225409
