;date;cellName;cellID;manipID;compNum;compDuration;compStartTime;compAbsStartTime;compStartTimeThisDay;initialThickness;minThickness;maxIndent;previousThickness;surroundingThickness;surroundingDx;surroundingDz;validatedThickness;jumpD3;minForce;maxForce;minStress;maxStress;minStrain;maxStrain;ctFieldThickness;ctFieldFluctuAmpli;ctFieldDX;ctFieldDZ;bestH0;H0Chadwick;EChadwick;R2Chadwick;EChadwick_CIWidth;hysteresis;critFit;validatedFit;comments;KChadwick_S=100+/-100;K_CIW_S=100+/-100;R2Chadwick_S=100+/-100;K2Chadwick_S=100+/-100;K3Chadwick_S=100+/-100;H0Chadwick_S=100+/-100;Npts_S=100+/-100;validatedFit_S=100+/-100;KChadwick_S=150+/-100;K_CIW_S=150+/-100;R2Chadwick_S=150+/-100;K2Chadwick_S=150+/-100;K3Chadwick_S=150+/-100;H0Chadwick_S=150+/-100;Npts_S=150+/-100;validatedFit_S=150+/-100;KChadwick_S=200+/-100;K_CIW_S=200+/-100;R2Chadwick_S=200+/-100;K2Chadwick_S=200+/-100;K3Chadwick_S=200+/-100;H0Chadwick_S=200+/-100;Npts_S=200+/-100;validatedFit_S=200+/-100;KChadwick_S=250+/-100;K_CIW_S=250+/-100;R2Chadwick_S=250+/-100;K2Chadwick_S=250+/-100;K3Chadwick_S=250+/-100;H0Chadwick_S=250+/-100;Npts_S=250+/-100;validatedFit_S=250+/-100;KChadwick_S=300+/-100;K_CIW_S=300+/-100;R2Chadwick_S=300+/-100;K2Chadwick_S=300+/-100;K3Chadwick_S=300+/-100;H0Chadwick_S=300+/-100;Npts_S=300+/-100;validatedFit_S=300+/-100;KChadwick_S=350+/-100;K_CIW_S=350+/-100;R2Chadwick_S=350+/-100;K2Chadwick_S=350+/-100;K3Chadwick_S=350+/-100;H0Chadwick_S=350+/-100;Npts_S=350+/-100;validatedFit_S=350+/-100;KChadwick_S=400+/-100;K_CIW_S=400+/-100;R2Chadwick_S=400+/-100;K2Chadwick_S=400+/-100;K3Chadwick_S=400+/-100;H0Chadwick_S=400+/-100;Npts_S=400+/-100;validatedFit_S=400+/-100;KChadwick_S=450+/-100;K_CIW_S=450+/-100;R2Chadwick_S=450+/-100;K2Chadwick_S=450+/-100;K3Chadwick_S=450+/-100;H0Chadwick_S=450+/-100;Npts_S=450+/-100;validatedFit_S=450+/-100;KChadwick_S=500+/-100;K_CIW_S=500+/-100;R2Chadwick_S=500+/-100;K2Chadwick_S=500+/-100;K3Chadwick_S=500+/-100;H0Chadwick_S=500+/-100;Npts_S=500+/-100;validatedFit_S=500+/-100;KChadwick_S=550+/-100;K_CIW_S=550+/-100;R2Chadwick_S=550+/-100;K2Chadwick_S=550+/-100;K3Chadwick_S=550+/-100;H0Chadwick_S=550+/-100;Npts_S=550+/-100;validatedFit_S=550+/-100;KChadwick_S=600+/-100;K_CIW_S=600+/-100;R2Chadwick_S=600+/-100;K2Chadwick_S=600+/-100;K3Chadwick_S=600+/-100;H0Chadwick_S=600+/-100;Npts_S=600+/-100;validatedFit_S=600+/-100;KChadwick_S=650+/-100;K_CIW_S=650+/-100;R2Chadwick_S=650+/-100;K2Chadwick_S=650+/-100;K3Chadwick_S=650+/-100;H0Chadwick_S=650+/-100;Npts_S=650+/-100;validatedFit_S=650+/-100;KChadwick_S=700+/-100;K_CIW_S=700+/-100;R2Chadwick_S=700+/-100;K2Chadwick_S=700+/-100;K3Chadwick_S=700+/-100;H0Chadwick_S=700+/-100;Npts_S=700+/-100;validatedFit_S=700+/-100;KChadwick_S=750+/-100;K_CIW_S=750+/-100;R2Chadwick_S=750+/-100;K2Chadwick_S=750+/-100;K3Chadwick_S=750+/-100;H0Chadwick_S=750+/-100;Npts_S=750+/-100;validatedFit_S=750+/-100;KChadwick_S=800+/-100;K_CIW_S=800+/-100;R2Chadwick_S=800+/-100;K2Chadwick_S=800+/-100;K3Chadwick_S=800+/-100;H0Chadwick_S=800+/-100;Npts_S=800+/-100;validatedFit_S=800+/-100;KChadwick_S=850+/-100;K_CIW_S=850+/-100;R2Chadwick_S=850+/-100;K2Chadwick_S=850+/-100;K3Chadwick_S=850+/-100;H0Chadwick_S=850+/-100;Npts_S=850+/-100;validatedFit_S=850+/-100;KChadwick_S=900+/-100;K_CIW_S=900+/-100;R2Chadwick_S=900+/-100;K2Chadwick_S=900+/-100;K3Chadwick_S=900+/-100;H0Chadwick_S=900+/-100;Npts_S=900+/-100;validatedFit_S=900+/-100;KChadwick_S=950+/-100;K_CIW_S=950+/-100;R2Chadwick_S=950+/-100;K2Chadwick_S=950+/-100;K3Chadwick_S=950+/-100;H0Chadwick_S=950+/-100;Npts_S=950+/-100;validatedFit_S=950+/-100;KChadwick_S=1000+/-100;K_CIW_S=1000+/-100;R2Chadwick_S=1000+/-100;K2Chadwick_S=1000+/-100;K3Chadwick_S=1000+/-100;H0Chadwick_S=1000+/-100;Npts_S=1000+/-100;validatedFit_S=1000+/-100;KChadwick_S=1050+/-100;K_CIW_S=1050+/-100;R2Chadwick_S=1050+/-100;K2Chadwick_S=1050+/-100;K3Chadwick_S=1050+/-100;H0Chadwick_S=1050+/-100;Npts_S=1050+/-100;validatedFit_S=1050+/-100;KChadwick_S=1100+/-100;K_CIW_S=1100+/-100;R2Chadwick_S=1100+/-100;K2Chadwick_S=1100+/-100;K3Chadwick_S=1100+/-100;H0Chadwick_S=1100+/-100;Npts_S=1100+/-100;validatedFit_S=1100+/-100
60;22-05-31;M4_P1_C6;22-05-31_M4_P1_C6;22-05-31_M4;14;1s;209.22400000000016;6023.082;6023.082;575.0917500916743;435.33066074683575;139.76108934483852;574.5131734602373;552.4409438214125;318.86708860759336;-115.5;False;13.953968871696816;16.407588406544427;785.5396696533558;82.0451362140385;678.1366684460498;0.015550290621386572;0.09389830982190604;606.8719012610063;172.20638362981686;496.018987341773;173.25;606.052607178497;601.0828799908531;6046.229784985847;0.9777281548511703;1101.8864482006593;55.47848024371706;R2 > 0.6;True;ok;5728.293548984429;2923.0018804674946;0.8712237353002523;5347.226893842434;-1.0;606.3892993007038;13.0;True;5063.55662317166;1494.74664885144;0.93289747296137;4911.156989378917;4994.743996991412;608.3074718505861;17.0;True;5028.9578715217085;1339.9658135387963;0.9446420654264392;4920.38605803438;4994.743996991412;608.8871159601673;17.0;True;5061.58611034203;1380.822171672411;0.9507295174110085;4977.139120526157;4984.052927203671;608.9093508211884;15.0;True;5248.935371511973;1458.811003309871;0.953458664991334;5139.244437058737;4984.052927203671;607.1615784389899;14.0;True;4315.567251487374;1022.762514931535;0.9623608844143593;4350.854478440837;4972.093638223113;618.4823224638386;15.0;True;4721.323653019675;1609.1416389635688;0.9316123600689136;4625.653717821589;4972.093638223113;614.6709467806032;14.0;True;5740.9948707474305;3701.4632741232726;0.8269052658356719;5204.0325519689895;4951.05521215213;605.2176777602792;12.0;True;18283.94769995091;37708.10723970789;0.38465936835838815;14205.033583729042;4951.05521215213;537.5727737657556;10.0;False;59641517763.550385;0.0;1.1046075471683363e-12;3392397810565593.5;4931.5799570377585;437.75116823714336;6.0;False;30364087853.15531;0.0;2.9806489371386784e-12;3.2368226903918348e+16;4931.5799570377585;439.4246261696438;6.0;False;;;;;4960.130326389897;;5.0;False;;;;;4960.130326389897;;3.0;False;;;;;4960.130326389897;;2.0;False;;;;;4960.130326389897;;0.0;False;;;;;4960.130326389897;;0.0;False;;;;;4960.130326389897;;0.0;False;;;;;4960.130326389897;;0.0;False;;;;;4960.130326389897;;0.0;False;;;;;4960.130326389897;;0.0;False;;;;;4960.130326389897;;0.0;False
61;22-05-31;M4_P1_C6;22-05-31_M4_P1_C6;22-05-31_M4;15;1s;225.0429999999997;6038.901;6038.901;544.1729913554994;431.0370356950134;113.13595566048605;551.2429492979859;550.2097537738227;294.43670886075915;-52.5;False;5.236583293091826;22.10297735943896;790.038371574405;116.39006725786751;815.2879752206385;0.015596820597065885;0.08293142845137927;606.8719012610063;172.20638362981686;496.018987341773;173.25;573.7936057877507;568.8711377970073;8095.990616800119;0.9638198192460089;1961.926945139474;49.16088639715508;R2 > 0.6;True;ok;8385.183973161678;8746.997691614648;0.7857845062326345;7417.253380290665;-1.0;573.5047300033161;8.0;True;9315.092084596949;6666.395593383779;0.8162014923378456;8414.585607164638;6605.468706606767;571.4330746568518;11.0;True;7095.237839134565;2499.1813332470447;0.9137446087161356;6785.365031902488;6605.468706606767;575.5976798888003;16.0;True;6517.877546077331;3065.40827766206;0.8884440385686687;6208.618851517009;6409.13256038961;578.549908388347;13.0;True;5629.857155267714;2164.482728731091;0.914569740972426;5548.769544636146;6409.13256038961;583.6074419674732;14.0;True;5413.774123694106;1605.7525866324686;0.9422752091707445;5415.629948843331;6176.205293910485;584.9480364507585;15.0;True;5039.73470931971;1990.2755527291279;0.9271831186906555;5083.60934709518;6176.205293910485;589.7898062338271;12.0;True;5525.2150288453295;2191.401735547388;0.9180220303731222;5456.003200066428;5940.144712592722;585.5490352188983;13.0;True;7962.145413214943;7015.943156995538;0.80449822702872;7108.130662114342;5940.144712592722;566.9188087418911;9.0;True;36756.16762118395;83683.04987892995;0.5049148013426973;45039.41442293326;5741.3761321404445;484.6072930048956;7.0;False;23083266279.349957;0.0;1.4274907533897119e-11;5.2070980602168056e+16;5741.3761321404445;433.35186086922306;6.0;False;55653983471.54477;0.0;1.1761002625070673e-12;1.6858211950050802e+16;5630.139782148679;433.67792961372106;6.0;False;54338905475.91812;0.0;1.488541658775253e-12;1.1564136429424732e+16;5630.139782148679;434.47898257395116;6.0;False;;;;;5676.273469039233;;5.0;False;;;;;5676.273469039233;;4.0;False;;;;;5676.273469039233;;2.0;False;;;;;5676.273469039233;;1.0;False;;;;;5676.273469039233;;0.0;False;;;;;5676.273469039233;;0.0;False;;;;;5676.273469039233;;0.0;False;;;;;5676.273469039233;;0.0;False
62;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;1;1s;5.791000000000167;4531.25;4531.25;687.942048177941;461.1023142067288;226.83973397121224;607.0497635526117;676.6239416854496;501.7468354430407;-670.2499999999999;True;92.10347328157513;48.35920545603816;831.2959099303805;68.8426018847072;360.8035501150502;0.041219927936099666;0.1395994586351917;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;793.3603333011605;744.4392375313088;3809.949767067084;0.8872356708158732;1778.8950203115246;105.06869733948042;R2 > 0.6;True;ok;2269.807857362392;1578.4261860132647;0.7147124343813729;1932.1416148875664;-1.0;785.1218500532732;17.0;True;3227.7939219229006;2688.489044473231;0.6015484740688005;2519.7599482236933;2498.9232532990204;767.1172621242702;19.0;True;7724.434451215007;11873.091497568876;0.32227780711657333;5537.312797253954;2498.9232532990204;714.4358222412541;18.0;False;5523.456033919848;7524.397166458714;0.39497552529918695;3717.805164846598;2839.4664196630097;747.8430734993584;17.0;False;3274.7758420844516;4554.875982615385;0.4045407448815299;2114.5073235959917;2839.4664196630097;843.8151696320346;16.0;False;2734.120689482314;4663.361120061372;0.3523089955484824;1750.9433134908957;3039.0380290596413;886.066158099539;14.0;False;6863.8074883347535;69892.73784686369;0.02500117214602394;1268.3722129074367;3039.0380290596413;976.0839481056315;10.0;False;;;;;2972.789439551902;;3.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False;;;;;2972.789439551902;;0.0;False
63;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;2;1s;21.226000000000568;4546.685;4546.685;812.9986855798855;622.3354082785563;190.66327730132923;811.7659241585998;797.3808941830694;610.7341772151908;-1008.0;True;77.64069325130276;23.296768843485022;733.1538580879678;67.08291478323048;437.17112058043045;0.01887158422932846;0.09412796108567843;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;847.2157024266598;867.2260749983462;5321.695825904366;0.9626699136048208;1314.1306999571389;92.56222773406535;R2 > 0.6;True;ok;8590.599506734241;9198.87452490333;0.5560330415850283;6824.945261597935;307.8279107137352;855.8623004711054;15.0;False;7789.95682358601;6691.3979161096795;0.6035965778385493;6248.2788737743285;5494.736296672554;858.7527703525479;18.0;True;5641.127800804863;3748.3430725402195;0.732900559821145;4819.328598614587;5494.736296672554;872.6210639131681;17.0;True;7119.657333024868;7055.693283844063;0.593861587959352;5509.731031337166;5347.99885020522;868.3408578857388;15.0;False;6988.711829498785;6034.861538159894;0.6190069752605941;5508.174603845582;5347.99885020522;871.5039286457306;17.0;True;4285.390837704221;3281.005012092244;0.6259308431999633;3582.569329482395;5141.283408534724;913.1058433620752;20.0;True;3083.3978776480967;2777.4135574625006;0.5988973743543166;2884.203796643522;5141.283408534724;946.1091305762646;17.0;False;2299.2598517168976;2921.595954755703;0.494965807530532;2387.811601831875;4829.1050719345585;979.9992092907738;14.0;False;38272203336.2401;0.0;4.3310713853594956e-14;1591.397001332197;4829.1050719345585;1078.0395249423134;6.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False;;;;;4378.542043594135;;0.0;False
64;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;3;1s;36.11000000000058;4561.569;4561.569;814.7253270941455;649.6821546392121;165.04317245493348;812.7394719839472;816.0980218111513;596.1139240506336;-1317.75;True;14.004771089444148;24.350711453006756;761.5773122933765;62.42476652116332;480.1413903526308;0.018202776942219747;0.08553157567496103;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;839.8184407040959;873.9272887306491;6238.11619705773;0.9688651558092087;1408.8139668623699;72.51374156784095;R2 > 0.6;True;ok;46499.119139578725;225074.50237345306;0.08848390255953875;37047.44926066324;2939.8849656976276;834.1488904751956;11.0;False;19955.28128530127;28295.042551760627;0.39530459022445646;18659.841972396047;7872.046932883877;843.6539497205038;16.0;False;11467.664651204543;12914.228437179587;0.5814217408092385;9259.831595381005;7872.046932883877;864.382680770947;13.0;False;7193.852617349371;3644.351150355532;0.8366368266632817;6646.968044026177;7262.558902704021;878.6388860350331;16.0;True;5571.591708880952;1755.1474190553781;0.9242892310702109;5563.404502593001;7262.558902704021;889.516813435686;17.0;True;4320.840776670133;1388.2077434280636;0.915855374399768;4499.586401343882;6490.017827527304;907.8850674520728;18.0;True;3947.182074570633;971.1055115240747;0.9418773413069331;4243.429925107123;6490.017827527304;914.0703537253949;20.0;True;3667.0278601274445;1489.0815223203522;0.897001842291772;3935.454992890476;5769.170147892663;924.3852620670058;15.0;True;3622.8925367092725;3918.7196425696693;0.6944275341657866;3526.616924708823;5769.170147892663;941.0888943560172;10.0;True;;;;;5171.469161737687;;4.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False;;;;;5171.469161737687;;0.0;False
65;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;4;1s;51.13299999999981;4576.592;4576.592;871.1882851098638;740.1496118589912;131.03867325087265;866.9407660796796;855.943908079927;630.322784810126;-1396.5;True;19.23217716150066;17.750488554463846;701.5078336682235;61.23771226266604;584.6816186702586;0.012860519635244417;0.0636914911245752;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;870.9509359717308;914.9786815924554;12058.606511873571;0.920029678798204;4461.996007135633;49.06963807496777;R2 > 0.6;True;ok;100260.1856256811;407322.9114680807;0.1387406261622781;223452.10992385983;1461.04330692146;877.5353513705746;10.0;False;119859.83023403809;432222.3180076557;0.14886550099345786;313173.27599748963;15827.209813915722;876.4678717437848;11.0;False;170115.77834262955;1805210.7695248504;0.04483970913671879;236956.61515324816;15827.209813915722;877.688838348514;7.0;False;20745660168.418545;0.0;2.8359885921429295e-12;156330.25737431238;16142.520549759929;883.8610850013833;9.0;False;20151.748856588896;60561.049314165655;0.26132383968949024;10122.761634985118;16142.520549759929;931.7168492825039;9.0;False;8660.005332689918;7915.323691112135;0.6783149560622628;8426.030645442152;14615.470662587244;941.5625233777752;13.0;True;9034.56968883849;5654.786842689595;0.7703748513604838;9093.573344906958;14615.470662587244;938.6806749196919;16.0;True;7491.115176811815;4574.262250539786;0.7790022983617058;7788.478693365922;11862.286643179394;947.9813647758551;16.0;True;5194.322962453225;2083.18509666693;0.8514996612721276;6246.828930531071;11862.286643179394;964.7389963778483;21.0;True;4154.279869231694;2473.764173446447;0.7875321675519689;5324.632828933215;9243.67202516857;982.1060825351759;16.0;True;3856.815711896597;3677.771605199364;0.6595476236443185;4793.795066217343;9243.67202516857;994.9016427499234;13.0;True;3189.1846547968644;11487.821316234778;0.23525799581881227;3570.995088269977;7511.796252127245;1037.747556394406;8.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False;;;;;7511.796252127245;;0.0;False
66;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;5;1s;66.15700000000015;4591.616;4591.616;879.5955918938183;745.3420232165117;134.2535686773066;883.5964469470227;885.4752843818997;661.0189873417698;-1392.9999999999998;True;-49.651944790467496;33.36574046661768;763.1557753180715;111.22778185839944;764.609481051323;0.01529987918254361;0.06444129556160834;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;907.7263981101298;923.9668944124301;13039.070911372784;0.8860620105403404;6206.937638672753;54.214374077737375;R2 > 0.6;True;ok;;;;;-1.0;;5.0;False;26716.11190698805;34510.58343869643;0.6144097633695457;26518.249244220002;-1.0;904.5348664130667;10.0;True;21325.644572413334;16418.710787359312;0.7701255147691786;21421.587006367605;-1.0;907.7177907396167;12.0;True;18593.36474123494;11760.675789199631;0.8323157805949877;17778.272144897343;18045.76910910167;912.5949697745332;12.0;True;19853.33722021912;15781.785960788955;0.7825754986895862;18301.376976859254;18045.76910910167;912.4266592171848;11.0;True;31517.553664118906;37302.105152297365;0.695214584013378;30586.762473788625;17558.912516898068;899.111174977939;9.0;True;30713.02276083976;67138.91908442779;0.5252203069051411;24957.128087247733;17558.912516898068;904.9493051485505;7.0;False;5123.428190098498;3990.9305734765353;0.9270302730692761;6267.419788488513;16357.109319520974;969.7033636297232;6.0;True;9236.0058123205;20631.025818137317;0.2846868857715001;5693.15618110845;16357.109319520974;986.9373981213605;12.0;False;6712829995.662928;0.0;7.536044296704297e-13;4215.884865734524;14042.374891534853;1028.856646176309;15.0;False;90029.9565390744;2909269.806406676;0.0012570718050439532;4415.181431806094;14042.374891534853;1024.0691235947459;16.0;False;13692.162000842349;88204.34074273666;0.03673080323126031;4499.836482130679;11272.802114119808;1023.7629173489045;14.0;False;56866214178.064766;0.0;1.225668375081754e-14;3958.1398190140417;11272.802114119808;1049.2525096249874;8.0;False;;;;;8750.539019143778;;2.0;False;;;;;8750.539019143778;;1.0;False;;;;;8750.539019143778;;1.0;False;;;;;8750.539019143778;;0.0;False;;;;;8750.539019143778;;0.0;False;;;;;8750.539019143778;;0.0;False;;;;;8750.539019143778;;0.0;False;;;;;8750.539019143778;;0.0;False
67;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;6;1s;82.29399999999987;4607.753;4607.753;968.7096317264286;867.3553249874949;101.3543067389337;971.9241382103864;980.2738328042537;789.2151898734196;-1372.0;True;72.60441727116358;16.158308640822554;623.7391150956155;82.24858394989289;962.9053512136251;0.008447593185860388;0.04383895983881801;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;980.1796042434257;998.7014192107463;25051.527533117704;0.7577546857353602;18083.339342915395;39.992152034214996;R2 > 0.6;True;ok;49180.99668811867;217440.62754961557;0.1404914127172676;23640.091528300123;-1.0;988.6520893315474;9.0;False;55240.167494299036;158829.98620811268;0.1936843724154793;32716.437808439165;12519.316339596497;986.0306553568057;12.0;False;44158.916206700844;128776.66546150402;0.23817988985271965;24981.22462078836;12519.316339596497;990.3251176995851;10.0;False;22703097683.873413;0.0;7.923392905047858e-13;15638.067030908549;12430.330592681064;1002.0267779337341;8.0;False;23913873622.10919;0.0;6.112556185284184e-13;11881.23503016234;12430.330592681064;1012.4391549291965;6.0;False;;;;;11468.301825075667;;5.0;False;;;;;11468.301825075667;;5.0;False;;;;;11468.301825075667;;5.0;False;;;;;11468.301825075667;;5.0;False;6969.374840493642;18248.33623162396;0.4353696834849088;8352.884330486364;11468.301825075667;1050.1205759638772;7.0;False;10005.54124596882;27709.78887407027;0.20566596800198597;8022.429551776202;11468.301825075667;1058.3748521980742;12.0;False;16694.255577478492;71270.06526870222;0.07988759320414934;7890.682565263428;8109.738546504989;1062.913947354598;14.0;False;359050.6138685471;30176379.917026374;0.00022397442320783322;7362.893899484677;8109.738546504989;1070.5223072133235;14.0;False;25264.892621209918;221054.44025093748;0.03356593834159767;7416.471081018046;9016.966304993097;1073.2140032605582;10.0;False;;;;;9016.966304993097;;5.0;False;78003500377.35237;0.0;4.650612961338795e-14;7576.365037539523;9016.966304993097;1084.8733400754545;6.0;False;;;;;9016.966304993097;;6.0;False;;;;;9016.966304993097;;6.0;False;;;;;9016.966304993097;;5.0;False;;;;;9016.966304993097;;1.0;False;;;;;9016.966304993097;;0.0;False
68;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;7;1s;98.08600000000024;4623.545;4623.545;1135.3989601370633;1092.7326556623084;42.66630447475495;1147.5939998765602;1126.7763023836255;925.0063291139254;-1466.5;True;6.573930121513513;34.13222975847024;543.0310547101152;264.7289153052177;8263.406355439403;0.0006290198085311286;0.016946991758731912;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;1151.1295836590893;1151.2640423771797;110647.72464165141;0.5779878237449054;134371.94682471763;-0.23826452046614577;R2 > 0.6;False;R2 < 0.6;;;;;28199.87302651798;;0.0;False;;;;;28199.87302651798;;0.0;False;;;;;28199.87302651798;;1.0;False;;;;;28199.87302651798;;3.0;False;;;;;28199.87302651798;;3.0;False;;;;;28199.87302651798;;3.0;False;;;;;28199.87302651798;;2.0;False;;;;;28199.87302651798;;0.0;False;;;;;28199.87302651798;;0.0;False;;;;;28199.87302651798;;2.0;False;;;;;28199.87302651798;;4.0;False;98772.38498671877;872353.6789859564;0.039349357652924036;37704.7872359757;28199.87302651798;1166.2498880073256;9.0;False;32935.22602308167;105220.27480987013;0.20666587479048187;31616.27526134792;28199.87302651798;1169.3146813230217;10.0;False;28004.970044076894;73053.8197022792;0.22590391263490797;30812.48135948139;-1.0;1170.730048933069;12.0;False;16005.731413230082;26809.96207977699;0.44770547483181383;30933.88606609095;-1.0;1170.9027676828682;11.0;False;70378973100.21022;0.0;4.5479316005106886e-14;25293.742264998942;-1.0;1178.508364361913;8.0;False;254548241286.52277;0.0;2.2007940925627585e-13;26579.538492112002;-1.0;1177.4617036327322;7.0;False;;;;;1152.1219145892323;;3.0;False;;;;;1152.1219145892323;;2.0;False;;;;;1152.1219145892323;;0.0;False;;;;;1152.1219145892323;;1.0;False
69;22-05-31;M5_P1_C4;22-05-31_M5_P1_C4;22-05-31_M5;8;1s;113.88000000000012;4639.339;4639.339;1069.942177468876;939.358212639665;130.58396482921103;1074.833139298571;1061.5812581738123;986.0189873417758;-957.25;True;-68.9313648257039;62.32560225315398;721.955352971576;120.41091943778001;514.6154669917248;0.02128283415581473;0.060132568804547266;1045.303658360212;471.68545949247095;942.8227848101287;-768.25;1095.0263340602262;1146.1146704815665;9563.603188207593;0.9322220618437628;3707.605003870597;31.41734569482651;R2 > 0.6;True;ok;;;;;-1.0;;5.0;False;41103.53965421853;90301.22154688978;0.45266094435150706;59508.309655269324;-1.0;1094.3970904907922;8.0;False;41858.8803701814;61398.93064987158;0.5138791000881495;56572.1937359248;-1.0;1095.3068631059032;11.0;False;33260.1494342587;32960.56606484669;0.6984238828032172;39322.749771513816;13727.943357416261;1102.6907736137607;11.0;True;18499.547239125823;17790.02194814771;0.7109340003023027;16650.818806134823;13727.943357416261;1126.7915886115225;11.0;True;7406.994032152644;6920.807986003476;0.6008724463515542;6051.908205719773;11533.618750440672;1187.537688143213;16.0;True;5100.425941783268;3063.703313969736;0.7437747688057845;5280.6852856307;11533.618750440672;1204.415802872522;19.0;True;5393.034948076124;4398.340993702483;0.6281317289357206;5142.602930115082;9604.08726090012;1209.2865604145827;18.0;True;5171.687203653194;6088.456006455124;0.5088769925461974;4731.022929868506;9604.08726090012;1220.7937517879323;15.0;False;8114.875630462229;32653.826439670855;0.24612160090543886;4387.638611057834;7912.832867555299;1236.0578478133202;7.0;False;;;;;7912.832867555299;;1.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False;;;;;7912.832867555299;;0.0;False
