;date;cellName;cellID;manipID;compNum;compDuration;compStartTime;compAbsStartTime;compStartTimeThisDay;initialThickness;minThickness;maxIndent;previousThickness;surroundingThickness;surroundingDx;surroundingDz;validatedThickness;jumpD3;minForce;maxForce;minStress;maxStress;minStrain;maxStrain;ctFieldThickness;ctFieldFluctuAmpli;ctFieldDX;ctFieldDZ;bestH0;H0Chadwick;EChadwick;R2Chadwick;EChadwick_CIWidth;hysteresis;critFit;validatedFit;comments;KChadwick_S=100+/-100;K_CIW_S=100+/-100;R2Chadwick_S=100+/-100;K2Chadwick_S=100+/-100;K3Chadwick_S=100+/-100;H0Chadwick_S=100+/-100;Npts_S=100+/-100;validatedFit_S=100+/-100;KChadwick_S=150+/-100;K_CIW_S=150+/-100;R2Chadwick_S=150+/-100;K2Chadwick_S=150+/-100;K3Chadwick_S=150+/-100;H0Chadwick_S=150+/-100;Npts_S=150+/-100;validatedFit_S=150+/-100;KChadwick_S=200+/-100;K_CIW_S=200+/-100;R2Chadwick_S=200+/-100;K2Chadwick_S=200+/-100;K3Chadwick_S=200+/-100;H0Chadwick_S=200+/-100;Npts_S=200+/-100;validatedFit_S=200+/-100;KChadwick_S=250+/-100;K_CIW_S=250+/-100;R2Chadwick_S=250+/-100;K2Chadwick_S=250+/-100;K3Chadwick_S=250+/-100;H0Chadwick_S=250+/-100;Npts_S=250+/-100;validatedFit_S=250+/-100;KChadwick_S=300+/-100;K_CIW_S=300+/-100;R2Chadwick_S=300+/-100;K2Chadwick_S=300+/-100;K3Chadwick_S=300+/-100;H0Chadwick_S=300+/-100;Npts_S=300+/-100;validatedFit_S=300+/-100;KChadwick_S=350+/-100;K_CIW_S=350+/-100;R2Chadwick_S=350+/-100;K2Chadwick_S=350+/-100;K3Chadwick_S=350+/-100;H0Chadwick_S=350+/-100;Npts_S=350+/-100;validatedFit_S=350+/-100;KChadwick_S=400+/-100;K_CIW_S=400+/-100;R2Chadwick_S=400+/-100;K2Chadwick_S=400+/-100;K3Chadwick_S=400+/-100;H0Chadwick_S=400+/-100;Npts_S=400+/-100;validatedFit_S=400+/-100;KChadwick_S=450+/-100;K_CIW_S=450+/-100;R2Chadwick_S=450+/-100;K2Chadwick_S=450+/-100;K3Chadwick_S=450+/-100;H0Chadwick_S=450+/-100;Npts_S=450+/-100;validatedFit_S=450+/-100;KChadwick_S=500+/-100;K_CIW_S=500+/-100;R2Chadwick_S=500+/-100;K2Chadwick_S=500+/-100;K3Chadwick_S=500+/-100;H0Chadwick_S=500+/-100;Npts_S=500+/-100;validatedFit_S=500+/-100;KChadwick_S=550+/-100;K_CIW_S=550+/-100;R2Chadwick_S=550+/-100;K2Chadwick_S=550+/-100;K3Chadwick_S=550+/-100;H0Chadwick_S=550+/-100;Npts_S=550+/-100;validatedFit_S=550+/-100;KChadwick_S=600+/-100;K_CIW_S=600+/-100;R2Chadwick_S=600+/-100;K2Chadwick_S=600+/-100;K3Chadwick_S=600+/-100;H0Chadwick_S=600+/-100;Npts_S=600+/-100;validatedFit_S=600+/-100;KChadwick_S=650+/-100;K_CIW_S=650+/-100;R2Chadwick_S=650+/-100;K2Chadwick_S=650+/-100;K3Chadwick_S=650+/-100;H0Chadwick_S=650+/-100;Npts_S=650+/-100;validatedFit_S=650+/-100;KChadwick_S=700+/-100;K_CIW_S=700+/-100;R2Chadwick_S=700+/-100;K2Chadwick_S=700+/-100;K3Chadwick_S=700+/-100;H0Chadwick_S=700+/-100;Npts_S=700+/-100;validatedFit_S=700+/-100;KChadwick_S=750+/-100;K_CIW_S=750+/-100;R2Chadwick_S=750+/-100;K2Chadwick_S=750+/-100;K3Chadwick_S=750+/-100;H0Chadwick_S=750+/-100;Npts_S=750+/-100;validatedFit_S=750+/-100;KChadwick_S=800+/-100;K_CIW_S=800+/-100;R2Chadwick_S=800+/-100;K2Chadwick_S=800+/-100;K3Chadwick_S=800+/-100;H0Chadwick_S=800+/-100;Npts_S=800+/-100;validatedFit_S=800+/-100;KChadwick_S=850+/-100;K_CIW_S=850+/-100;R2Chadwick_S=850+/-100;K2Chadwick_S=850+/-100;K3Chadwick_S=850+/-100;H0Chadwick_S=850+/-100;Npts_S=850+/-100;validatedFit_S=850+/-100;KChadwick_S=900+/-100;K_CIW_S=900+/-100;R2Chadwick_S=900+/-100;K2Chadwick_S=900+/-100;K3Chadwick_S=900+/-100;H0Chadwick_S=900+/-100;Npts_S=900+/-100;validatedFit_S=900+/-100;KChadwick_S=950+/-100;K_CIW_S=950+/-100;R2Chadwick_S=950+/-100;K2Chadwick_S=950+/-100;K3Chadwick_S=950+/-100;H0Chadwick_S=950+/-100;Npts_S=950+/-100;validatedFit_S=950+/-100;KChadwick_S=1000+/-100;K_CIW_S=1000+/-100;R2Chadwick_S=1000+/-100;K2Chadwick_S=1000+/-100;K3Chadwick_S=1000+/-100;H0Chadwick_S=1000+/-100;Npts_S=1000+/-100;validatedFit_S=1000+/-100;KChadwick_S=1050+/-100;K_CIW_S=1050+/-100;R2Chadwick_S=1050+/-100;K2Chadwick_S=1050+/-100;K3Chadwick_S=1050+/-100;H0Chadwick_S=1050+/-100;Npts_S=1050+/-100;validatedFit_S=1050+/-100;KChadwick_S=1100+/-100;K_CIW_S=1100+/-100;R2Chadwick_S=1100+/-100;K2Chadwick_S=1100+/-100;K3Chadwick_S=1100+/-100;H0Chadwick_S=1100+/-100;Npts_S=1100+/-100;validatedFit_S=1100+/-100
0;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;1;1s;5.791000000000167;7196.852;7196.852;613.844226954469;235.32235856524494;378.5218683892241;623.0925216660389;601.767212299821;287.7594936708856;-1090.25;True;45.085489123236584;14.27992481843958;917.6507425816012;36.345117610170846;291.3680606858104;0.027205461352861053;0.2180779368030138;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;672.0384963215092;680.5823288958102;1184.8889103320519;0.9877414970555741;117.27491735689955;151.20784957547312;R2 > 0.6;True;ok;963.1762165804327;129.40826783840635;0.9630895804882632;982.6414588991202;1182.6258390915877;700.1394300393094;37.0;True;1036.033999588084;148.039195734862;0.9536000790038347;1044.3244847605627;842.0485284383593;696.8660298660654;41.0;True;1400.3572293993195;280.1064016638866;0.9129514357262195;1301.8654243705307;891.3690333697172;657.4266910845287;41.0;True;2014.919774023178;373.39620688506034;0.9498198953005101;1806.6479277657745;1396.7956067953623;583.2036557961742;28.0;True;2797.4508343125012;747.4579898044167;0.9402524386915558;2476.933513208337;2181.0750773945624;522.0499678564629;18.0;True;3174.8031320548043;1507.896886881932;0.9340530282078687;2772.479607988618;2474.9269727857827;501.3185493490822;9.0;True;;;;;2629.5448460367015;;0.0;False;;;;;2662.0472719983413;;0.0;False;;;;;2476.85809788747;;0.0;False;;;;;2184.902492171349;;0.0;False;;;;;1911.5127204758417;;0.0;False;;;;;1699.7103908820902;;0.0;False;;;;;1546.9566057952763;;0.0;False;;;;;1439.1149097429739;;0.0;False;;;;;1362.9256698329618;;0.0;False;;;;;1308.575606539464;;0.0;False;;;;;1269.3211554678564;;0.0;False;;;;;1240.6189248612166;;0.0;False;;;;;1219.3991381831781;;0.0;False;;;;;1203.5618288359165;;0.0;False;;;;;1191.647625796877;;0.0;False
1;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;2;1s;21.20600000000013;7212.267;7212.267;592.5663072118887;168.2809509425988;424.2853562692899;579.2016741490647;529.5920345141121;248.487341772151;-1117.375;True;64.46445192164992;14.40139729996852;952.7792751074944;22.982403998433572;260.9154197349122;0.04313849247289096;0.25139019959964626;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;643.0607460620379;684.5436311540439;1014.104239960312;0.995850210701243;57.30477456378685;152.56177328157537;R2 > 0.6;True;ok;1055.547748625702;126.56229488257168;0.9677485765099951;1043.8448680316005;681.2910679254668;681.7757941428904;40.0;True;932.7658438476305;47.45772522429775;0.9930382477267151;952.8704260969902;993.3460459830754;699.4425604405858;46.0;True;934.1083589063484;69.39624377858377;0.9873674894072515;954.5613645435272;878.6511875638689;701.3464761970956;40.0;True;1047.5685465209915;141.94828692287604;0.9747895380409758;1024.535021811585;943.4614359088322;678.1515011906858;26.0;True;1344.912328543698;413.4546841452061;0.9382530574127328;1209.848424110527;1125.9546838869321;622.5237154299089;15.0;True;;;;;1340.2717382444719;;3.0;False;;;;;1440.8116859469558;;0.0;False;;;;;1377.0236492946522;;0.0;False;;;;;1235.6730179529736;;0.0;False;;;;;1095.3323678510642;;0.0;False;;;;;984.0504688660023;;0.0;False;;;;;902.9039125304436;;0.0;False;;;;;845.0396063021591;;0.0;False;;;;;803.4374068472551;;0.0;False;;;;;772.8441406241692;;0.0;False;;;;;749.7146804786747;;0.0;False;;;;;731.739241211653;;0.0;False;;;;;717.4203016704506;;0.0;False;;;;;705.776492022598;;0.0;False;;;;;696.1517518512157;;0.0;False;;;;;688.095988045121;;0.0;False
2;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;3;1s;36.02900000000045;7227.09;7227.09;429.581747676824;192.96293107300426;236.61881660381977;443.9534289118519;449.8220996049986;215.57594936708665;-1176.0;True;50.96820126314924;17.309841147058993;976.7219127025596;65.57102265146371;497.18354658544746;0.024854492931384923;0.19700756911932402;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;471.8182024885718;469.47181751564835;2599.9809391224435;0.995765887637649;155.79895306085564;92.94674425853464;R2 > 0.6;True;ok;2678.90309206265;1140.0470970767374;0.8699508712184196;2497.4409741656764;208.00677192480472;471.4475043623112;17.0;True;2624.9174366027432;724.90666052298;0.9194240637849069;2516.4159991447577;2145.9873453173846;471.3058759338685;22.0;True;2459.3056600729365;552.3720587672806;0.942294286366274;2406.620487224505;2027.9670735169934;474.5283896532147;23.0;True;2489.5612515319494;512.4319075070507;0.9510852291990853;2447.021510922626;2072.2086156526693;474.25264700551;23.0;True;2483.01275575032;461.6970054922931;0.9597195376072526;2449.2661822101654;2178.678971916579;474.08911019408936;23.0;True;2631.3135266689096;479.7263055780086;0.957247950772107;2562.775038236928;2331.5263427944797;469.59525853409883;25.0;True;2901.361553192258;804.7523237715259;0.8981818541028643;2706.125429152079;2298.0754321384015;463.7760686995512;27.0;True;3270.7055664868485;1780.1696706702587;0.7680386528862773;2805.7502112807383;2491.217622593101;458.20516223166317;20.0;True;3133.289813505035;3307.910340390009;0.5630221575265483;2389.4304175909974;1948.9857922496712;486.2957443155058;15.0;False;2515.602276056125;9193.8647022171;0.23007996747713236;1515.884451358719;989.7348845719572;596.2850308117793;8.0;False;;;;;431.01602538329496;;0.0;False;;;;;302.27494023736426;;0.0;False;;;;;266.8054523925288;;0.0;False;;;;;247.62715047617476;;0.0;False;;;;;233.37734199330745;;0.0;False;;;;;222.81302958655942;;0.0;False;;;;;215.5621609517469;;0.0;False;;;;;211.04318616194905;;0.0;False;;;;;208.58233011445665;;0.0;False;;;;;207.56441431028458;;0.0;False;;;;;207.49512520522936;;0.0;False
3;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;4;1s;50.85100000000057;7241.912;7241.912;425.9731683608549;44.388598685543;381.5845696753119;359.816542895514;436.5638569978378;225.76582278480691;-381.5;True;54.62104459638704;17.70694605263792;1170.8974508977656;33.52718425864007;357.0292822643393;0.04853729060667786;0.3044782584318771;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;512.7763352678364;431.5420603100282;1106.4067507250338;0.9332399800515114;232.1068853130496;280.8647783988599;R2 > 0.6;False;R2 < 0.6;697.0512493950513;106.10252303771244;0.9586175748007906;656.7511090219865;1968.8655426798018;491.3345358491998;33.0;True;1018.6114765592565;242.86170446464394;0.9042302198794095;875.0157090436574;612.2762867127732;443.28808470357;33.0;True;1934.2511577189878;571.3446798017856;0.8772764415963531;1496.6629205241;909.5547036013385;335.8029857337302;29.0;True;4257.003749236094;1077.8285190355073;0.9136955806237155;3199.1574427077917;1895.7628067254118;221.9182051532672;27.0;True;6839.470868124369;2937.0535920230486;0.8251492045884191;5113.94573134014;3711.683412056451;173.48512156152412;22.0;True;12583.062645604326;11267.885777837513;0.6416868518604067;10203.092922334477;6381.400808340033;125.30197292452453;15.0;True;18646.391875054425;74420.294337291;0.16707088416690594;12423.91246173098;4848.190496903075;115.33507016398978;9.0;False;;;;;455.95518100226803;;2.0;False;;;;;-1036.7414094465616;;0.0;False;;;;;-797.0430010556228;;0.0;False;;;;;-170.95300020080393;;0.0;False;;;;;447.02129212435796;;0.0;False;;;;;941.930447778566;;0.0;False;;;;;1298.585884892877;;0.0;False;;;;;1540.6401243861214;;0.0;False;;;;;1699.704633588507;;0.0;False;;;;;1802.6643142859916;;0.0;False;;;;;1868.9683536843797;;0.0;False;;;;;1911.6817320811376;;0.0;False;;;;;1939.2823054071134;;0.0;False;;;;;1957.1921737634714;;0.0;False
4;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;5;1s;65.66400000000067;7256.725;7256.725;472.6588315531726;195.75365593008337;276.90517562308924;468.5104547181404;445.9668086455831;241.11392405063089;-1225.0;True;48.22355225257161;19.714826076508665;961.9409262792984;43.1839491039232;409.3517832975517;0.023833671508498907;0.21160003210408812;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;536.0178191543627;518.940710860777;2059.751814220625;0.9904211178326092;185.38245900281163;134.61631484451755;R2 > 0.6;True;ok;1979.6064120522524;764.8709379143729;0.8465804388429607;1844.2053930878646;-639.7884646349008;525.5698990749055;23.0;True;2044.865792674497;502.6091739834451;0.9116919824098421;1946.2567902451433;1190.3505681177185;524.2190317050711;29.0;True;2032.8197098979008;396.2618207692576;0.9447719545751415;1947.0403192580181;1772.1330609615936;522.1290003518641;28.0;True;1984.9604563754901;371.39133026361105;0.9488971772817469;1904.8975399061815;1920.742212209246;526.6775798192477;28.0;True;2301.372903463388;585.7565997847712;0.9024658640057844;2116.4872686333415;1534.4128929294086;513.9574873891579;30.0;True;3000.840290490085;1106.6589278797137;0.8518495247312113;2614.447291119293;1941.0356163300235;478.70892317486465;24.0;True;3513.193935334744;3143.8927745820083;0.6213882650777757;2676.424207987509;2238.648313166122;475.3327678250788;16.0;True;2708.9137560500553;5930.613203611848;0.3568013215060932;1672.0388291650968;1402.4504558964823;574.8802216006764;10.0;False;;;;;773.1404320882198;;1.0;False;;;;;191.5479963914825;;0.0;False;;;;;-191.7005323550081;;0.0;False;;;;;-395.2166390559432;;0.0;False;;;;;-500.72163006685906;;0.0;False;;;;;-557.6996587495198;;0.0;False;;;;;-589.9656158215;;0.0;False;;;;;-609.01136011682;;0.0;False;;;;;-620.6613157591134;;0.0;False;;;;;-628.0167902264019;;0.0;False;;;;;-632.8000670539278;;0.0;False;;;;;-636.0024094199517;;0.0;False;;;;;-638.2122648316482;;0.0;False
5;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;6;1s;81.53700000000026;7272.598;7272.598;457.1274304991096;251.84193223510374;205.28549826400587;444.6578542901634;430.7213574146699;211.14556962025608;-1102.5;True;25.62611358021968;24.592471948439503;925.2510040285754;81.85034398700182;532.0433238118626;0.028153577892201645;0.16641586619827373;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;502.92705841929325;501.03037051076;2879.996210277062;0.9941191703448633;210.19786851164372;64.97909797936882;R2 > 0.6;True;ok;3081.505673199463;906.4552167355723;0.9481526673360209;3004.5863366343447;-8389.257187906547;502.1854882919233;14.0;True;2585.8050835337763;539.9431208512378;0.9574393415913036;2559.2118637513595;2719.6429228038046;507.8912006267285;20.0;True;2527.8571080958163;416.1811829903263;0.9681438251579867;2528.660672683507;2515.272192575128;509.59554573370866;23.0;True;2569.234586112489;471.2492281560644;0.9627799146145909;2556.1530468477154;2187.9827071315312;508.99246919395733;22.0;True;2724.219814162145;442.51049572516513;0.9673600602066458;2687.4715106553003;2402.8179196347724;504.1413022162763;24.0;True;2871.763970730364;475.9540633214365;0.9644055012549139;2808.593103442926;2459.6629825121495;500.3976311003349;25.0;True;3294.691947832631;596.3999556505096;0.9597823561376042;3144.0190406296533;2544.5500282285766;486.65422889711175;24.0;True;4686.479545532058;1995.608482006157;0.8275681180220217;4085.900887353955;3023.9456105037502;456.2190272315291;22.0;True;7215.431237927802;7274.5726504594095;0.5855445163774828;5627.4389631518;3462.0077152562676;420.8782382404968;15.0;False;11721469363.57651;0.0;2.179875858636833e-12;1638103615461474.5;3550.095784519401;255.5382789819109;8.0;False;;;;;-2838.5158554973204;;3.0;False;;;;;-2415.137598134977;;0.0;False;;;;;-142.04202273980604;;0.0;False;;;;;433.9454013581386;;0.0;False;;;;;-134.4188470770348;;0.0;False;;;;;-1223.5811092011018;;0.0;False;;;;;-2507.232924821837;;0.0;False;;;;;-3828.1130503889553;;0.0;False;;;;;-5108.585476114051;;0.0;False;;;;;-6308.21599164426;;0.0;False;;;;;-7405.327796933571;;0.0;False
6;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;7;1s;96.42399999999998;7287.485;7287.485;445.36524676007866;243.0718594555965;202.29338730448217;439.93772688476156;423.4785790710025;254.81645569620332;-773.5;True;19.393738596429102;18.237482693424127;988.3728084946772;72.16630914509008;584.9598038974628;0.02465986072643116;0.16556239698605082;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;482.94391696156197;480.50813918835684;3683.6560351121902;0.9942590855165765;265.36898734423085;94.17175982033586;R2 > 0.6;True;ok;3968.544352269953;2262.6228108278165;0.8295862081959624;3602.087690742098;-177.7157471336387;482.90584059682544;14.0;True;3318.340527756716;1226.0003585383838;0.8916651613779392;3150.1991920634164;3659.8941986047507;486.6170667232479;18.0;True;3341.762268491402;926.926276984087;0.927266191758431;3250.4772470137364;2849.9150358057827;486.8515944761837;20.0;True;3425.2277869343598;976.3536452698045;0.9280075717995984;3333.433839252287;2262.0871513689276;485.88028484841925;19.0;True;3506.359010193043;1163.1251911342279;0.8991314065532685;3333.7743257876514;3139.948311537434;485.5225095223617;20.0;True;3078.4020590260966;898.3085030697375;0.9201200951975504;3030.2781768276623;3083.226287348936;494.78721736899803;20.0;True;4250.31719841857;1951.6667411204598;0.8230711572793638;3812.6973376915425;2381.6434201699326;474.82861873671203;20.0;True;4583.10478761653;2304.9103761154224;0.7950020961060794;4038.555957560361;2155.931842413549;468.56792680053996;20.0;True;5060.036522334341;2287.6918647971834;0.818576971121183;4467.7435463421425;3723.93191505905;458.64785054613185;21.0;True;4170.765547512554;2481.8117835633366;0.7738308652191472;3668.3861655916053;3060.394993024164;484.202461906383;17.0;True;5810.317259387139;8685.54079762541;0.4705325950645961;3965.530473521604;2927.741221404344;473.42730757415774;12.0;False;1327.0044270297662;2965.4853282640834;0.514218303784003;1779.3010363228113;1158.5087512988055;629.4884161370042;7.0;False;;;;;525.5065123947303;;0.0;False;;;;;289.0896154014095;;0.0;False;;;;;139.75936665528343;;0.0;False;;;;;33.79391036966642;;0.0;False;;;;;-40.65373767937495;;0.0;False;;;;;-91.99098613086356;;0.0;False;;;;;-127.05312951148642;;0.0;False;;;;;-150.88757034715667;;0.0;False;;;;;-166.9873751562211;;0.0;False
7;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;8;1s;111.42900000000007;7302.49;7302.49;416.489419722571;252.839148993432;163.65027072913898;414.57118079121256;409.38458678126653;256.8101265822752;-712.25;True;16.77362593888938;18.816790816354334;959.171194519552;91.36691675572946;736.7555737924491;0.021713244967517635;0.14477996781388275;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;446.9807054303147;438.1560639405254;4704.709975116385;0.9820415142548488;608.9594032001205;76.90289762026532;R2 > 0.6;True;ok;4032.462983780009;3874.220340853671;0.7113137834130233;3417.87164442525;-6525.676005414911;449.83395806326973;11.0;True;3983.6479740922555;2638.080767066146;0.7830009078053048;3540.210060120173;1738.7915574280923;449.255434511331;14.0;True;4361.727509096299;1567.7476369776155;0.8901954051222335;4129.920856771737;2948.5137578517442;445.3089742136447;19.0;True;3355.4369138638203;1160.5710454955115;0.9101271510787811;3288.5132902013456;3004.8391407967893;455.8406595817704;17.0;True;3214.639978609454;892.2372688126052;0.9358316623270313;3221.1952386980743;3012.629165376003;457.65551987630585;18.0;True;3268.565280592036;803.2877238169494;0.9454771097271698;3281.1887493114295;2496.2121102724686;457.558952149629;19.0;True;4782.368565764781;1573.3141140888656;0.9179905152212944;4496.769241004008;3084.0027805372856;433.44175991702036;17.0;True;6011.252216917203;2497.95702349955;0.8926617272867348;5564.027584661263;3963.221321950031;417.5695724801836;15.0;True;6400.041337420842;3661.8032384629223;0.7872697717767719;5587.780426768926;4873.206841000416;417.1757360143796;17.0;True;9134.338564462565;9266.168225083118;0.5608614955849981;7003.385943566279;4052.5347279785665;401.1639237177079;16.0;False;15571.8010594377;23434.39610036434;0.36721822398618065;11433.522463864247;2502.1894205712656;368.514251197272;16.0;False;31235.74812902453;96763.5252698051;0.13016382005941707;19368.651381118092;2127.0994529237914;341.25827484285963;15.0;False;33070.39482979366;181902.5170454083;0.09551840758818632;15637.30869230488;3423.8573858679206;353.26322972052736;9.0;False;103578474783.69626;0.0;8.388341724293815e-15;137862.98752784505;1444.865595423935;287.64286836348214;6.0;False;;;;;-4398.906954766782;;2.0;False;;;;;-6505.75514920499;;0.0;False;;;;;-6823.9269764287465;;0.0;False;;;;;-6806.59322672358;;0.0;False;;;;;-6735.287407181498;;0.0;False;;;;;-6660.052439619286;;0.0;False;;;;;-6589.724406871296;;0.0;False
8;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;9;1s;126.4960000000001;7317.557;7317.557;446.82078914586145;244.01306146748902;202.80772767837243;447.1874388778315;451.57509068481113;338.93037974683375;-697.375;True;-7.349155446672739;19.68602655945078;1021.9541192812604;95.40109580658799;646.254171334374;0.020292415637812703;0.16360124942240917;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;473.1114437176233;479.21221068914645;4012.181493511255;0.9850406197313197;469.6907723289569;93.4159465183775;R2 > 0.6;True;ok;2960.768249751045;1215.6932906033999;0.9309886439126835;2969.445083482892;-1152.4156742099556;487.1875186138556;11.0;True;6046.54639280107;4959.778594540327;0.701656896652775;5038.350059497047;2704.3655029634356;474.7375262924671;14.0;True;5236.404862309961;2566.4604668605643;0.8134366290629604;4703.910363231398;2822.559826922404;476.44929700903975;19.0;True;3831.994593085177;2475.519181885443;0.7150732243040046;3292.522275186886;3779.8463095891625;490.6424089783076;19.0;True;2630.2800712768253;1122.450329148708;0.8518814750884031;2742.0085371673767;1703.1783326996497;506.71720817083616;19.0;True;2897.3301489270134;905.676685598809;0.8939616070538497;2953.5745666991347;1507.720574873956;501.0081258656975;23.0;True;3506.237912545522;1234.2787232025335;0.8878324201825281;3368.4154473030458;2620.146053400078;487.410560493849;20.0;True;4455.765776481336;2806.2414382626393;0.7390726737763912;3801.65088147068;2461.6495079747965;477.92953253924634;18.0;True;9099.310583750615;8605.772554984665;0.5567492959271816;7136.326250853216;2407.149787159879;423.0308303433769;18.0;False;10229.019690536661;14869.67956987035;0.3471155754325268;6408.084125096394;3397.047851309316;431.9241437155393;18.0;False;6313.903007524191;8895.76476821279;0.4197646496866307;4078.6286917998164;2887.6727847600177;483.9849264157715;15.0;False;6070.931129712453;14991.730581069776;0.24565330840984428;3067.518423541931;1575.52792551787;527.5148161079758;12.0;False;15320014987.799633;0.0;9.344058256310822e-15;1580.7302325778583;174.05380811658492;680.7058971324948;7.0;False;;;;;-603.2402859038822;;0.0;False;;;;;-918.681894987453;;0.0;False;;;;;-1057.3168604673426;;0.0;False;;;;;-1119.8983773078355;;0.0;False;;;;;-1145.1856272385837;;0.0;False;;;;;-1153.1822955820035;;0.0;False;;;;;-1154.4056511071303;;0.0;False;;;;;-1153.565284289984;;0.0;False
9;22-03-31;M6_P1_C1;22-03-31_M6_P1_C1;22-03-31_M6;10;1s;141.5560000000005;7332.617;7332.617;536.0961391039633;243.41598212355166;292.68015698041165;510.94124325813164;525.9794093513392;441.1139240506318;-722.7499999999999;True;23.70061741333666;21.430359417249853;988.159756838624;55.37736086229381;392.42252258339596;0.030172449883804;0.1979707370499868;400.91898961642255;123.97895480887314;210.32278481012736;-971.25;599.4171428125372;592.6979449386753;1955.081912631761;0.9921289348676552;159.75734492486345;152.4054729176005;R2 > 0.6;True;ok;1731.5478205306777;285.9869975474794;0.9696068405216801;1722.1832381285453;326.0893038229578;603.9054454465836;22.0;True;1624.6167698370455;149.87809695182204;0.9854632025109037;1638.4391343957382;1709.4745489922889;606.9619498430401;31.0;True;1666.1874250785816;150.15000050235722;0.9861200903696519;1677.2128520684153;1526.8544174242172;606.3264189453746;31.0;True;1975.1988389457758;289.1601194789996;0.9654805358831527;1909.8765172063877;1540.93788579274;588.9424304787235;30.0;True;2753.8952118126967;516.680226785119;0.9404710566536809;2530.0839479614847;1933.043704535391;547.6537668508325;32.0;True;3414.608345808564;1014.0084717680711;0.9032998229665348;3049.9088278598556;2629.719352665225;517.4594537166531;23.0;True;4161.401510800876;3161.3197127866893;0.7133330784598508;3402.596926479422;3222.212919486199;500.969795449436;15.0;True;2298.3765623097524;3196.866302055583;0.6228555172871896;1858.1927648332166;1828.0433981937292;621.305117246363;9.0;True;;;;;1013.0360900625127;;0.0;False;;;;;663.4996615883534;;0.0;False;;;;;501.95501473716695;;0.0;False;;;;;423.0437084955726;;0.0;False;;;;;382.2944785484681;;0.0;False;;;;;360.16902724794056;;0.0;False;;;;;347.6293514460439;;0.0;False;;;;;340.22513626332807;;0.0;False;;;;;335.6407131142405;;0.0;False;;;;;332.621546288274;;0.0;False;;;;;330.4704965564303;;0.0;False;;;;;328.7954191966704;;0.0;False;;;;;327.3757851519452;;0.0;False
