;date;cellName;cellID;manipID;compNum;compDuration;compStartTime;compAbsStartTime;compStartTimeThisDay;initialThickness;minThickness;maxIndent;previousThickness;surroundingThickness;surroundingDx;surroundingDz;validatedThickness;jumpD3;minForce;maxForce;minStress;maxStress;minStrain;maxStrain;ctFieldThickness;ctFieldFluctuAmpli;ctFieldDX;ctFieldDZ;bestH0;H0Chadwick;EChadwick;R2Chadwick;EChadwick_CIWidth;hysteresis;critFit;validatedFit;comments;KChadwick_S=100+/-50;K_CIW_S=100+/-50;R2Chadwick_S=100+/-50;K2Chadwick_S=100+/-50;H0Chadwick_S=100+/-50;Npts_S=100+/-50;validatedFit_S=100+/-50;KChadwick_S=150+/-50;K_CIW_S=150+/-50;R2Chadwick_S=150+/-50;K2Chadwick_S=150+/-50;H0Chadwick_S=150+/-50;Npts_S=150+/-50;validatedFit_S=150+/-50;KChadwick_S=200+/-50;K_CIW_S=200+/-50;R2Chadwick_S=200+/-50;K2Chadwick_S=200+/-50;H0Chadwick_S=200+/-50;Npts_S=200+/-50;validatedFit_S=200+/-50;KChadwick_S=250+/-50;K_CIW_S=250+/-50;R2Chadwick_S=250+/-50;K2Chadwick_S=250+/-50;H0Chadwick_S=250+/-50;Npts_S=250+/-50;validatedFit_S=250+/-50;KChadwick_S=300+/-50;K_CIW_S=300+/-50;R2Chadwick_S=300+/-50;K2Chadwick_S=300+/-50;H0Chadwick_S=300+/-50;Npts_S=300+/-50;validatedFit_S=300+/-50;KChadwick_S=350+/-50;K_CIW_S=350+/-50;R2Chadwick_S=350+/-50;K2Chadwick_S=350+/-50;H0Chadwick_S=350+/-50;Npts_S=350+/-50;validatedFit_S=350+/-50;KChadwick_S=400+/-50;K_CIW_S=400+/-50;R2Chadwick_S=400+/-50;K2Chadwick_S=400+/-50;H0Chadwick_S=400+/-50;Npts_S=400+/-50;validatedFit_S=400+/-50;KChadwick_S=450+/-50;K_CIW_S=450+/-50;R2Chadwick_S=450+/-50;K2Chadwick_S=450+/-50;H0Chadwick_S=450+/-50;Npts_S=450+/-50;validatedFit_S=450+/-50;KChadwick_S=500+/-50;K_CIW_S=500+/-50;R2Chadwick_S=500+/-50;K2Chadwick_S=500+/-50;H0Chadwick_S=500+/-50;Npts_S=500+/-50;validatedFit_S=500+/-50;KChadwick_S=550+/-50;K_CIW_S=550+/-50;R2Chadwick_S=550+/-50;K2Chadwick_S=550+/-50;H0Chadwick_S=550+/-50;Npts_S=550+/-50;validatedFit_S=550+/-50;KChadwick_S=600+/-50;K_CIW_S=600+/-50;R2Chadwick_S=600+/-50;K2Chadwick_S=600+/-50;H0Chadwick_S=600+/-50;Npts_S=600+/-50;validatedFit_S=600+/-50;KChadwick_S=650+/-50;K_CIW_S=650+/-50;R2Chadwick_S=650+/-50;K2Chadwick_S=650+/-50;H0Chadwick_S=650+/-50;Npts_S=650+/-50;validatedFit_S=650+/-50;KChadwick_S=700+/-50;K_CIW_S=700+/-50;R2Chadwick_S=700+/-50;K2Chadwick_S=700+/-50;H0Chadwick_S=700+/-50;Npts_S=700+/-50;validatedFit_S=700+/-50;KChadwick_S=750+/-50;K_CIW_S=750+/-50;R2Chadwick_S=750+/-50;K2Chadwick_S=750+/-50;H0Chadwick_S=750+/-50;Npts_S=750+/-50;validatedFit_S=750+/-50;KChadwick_S=800+/-50;K_CIW_S=800+/-50;R2Chadwick_S=800+/-50;K2Chadwick_S=800+/-50;H0Chadwick_S=800+/-50;Npts_S=800+/-50;validatedFit_S=800+/-50;KChadwick_S=850+/-50;K_CIW_S=850+/-50;R2Chadwick_S=850+/-50;K2Chadwick_S=850+/-50;H0Chadwick_S=850+/-50;Npts_S=850+/-50;validatedFit_S=850+/-50;KChadwick_S=900+/-50;K_CIW_S=900+/-50;R2Chadwick_S=900+/-50;K2Chadwick_S=900+/-50;H0Chadwick_S=900+/-50;Npts_S=900+/-50;validatedFit_S=900+/-50;KChadwick_S=950+/-50;K_CIW_S=950+/-50;R2Chadwick_S=950+/-50;K2Chadwick_S=950+/-50;H0Chadwick_S=950+/-50;Npts_S=950+/-50;validatedFit_S=950+/-50;KChadwick_S=1000+/-50;K_CIW_S=1000+/-50;R2Chadwick_S=1000+/-50;K2Chadwick_S=1000+/-50;H0Chadwick_S=1000+/-50;Npts_S=1000+/-50;validatedFit_S=1000+/-50;KChadwick_S=1050+/-50;K_CIW_S=1050+/-50;R2Chadwick_S=1050+/-50;K2Chadwick_S=1050+/-50;H0Chadwick_S=1050+/-50;Npts_S=1050+/-50;validatedFit_S=1050+/-50;KChadwick_S=1100+/-50;K_CIW_S=1100+/-50;R2Chadwick_S=1100+/-50;K2Chadwick_S=1100+/-50;H0Chadwick_S=1100+/-50;Npts_S=1100+/-50;validatedFit_S=1100+/-50;KChadwick_S=100+/-75;K_CIW_S=100+/-75;R2Chadwick_S=100+/-75;K2Chadwick_S=100+/-75;H0Chadwick_S=100+/-75;Npts_S=100+/-75;validatedFit_S=100+/-75;KChadwick_S=150+/-75;K_CIW_S=150+/-75;R2Chadwick_S=150+/-75;K2Chadwick_S=150+/-75;H0Chadwick_S=150+/-75;Npts_S=150+/-75;validatedFit_S=150+/-75;KChadwick_S=200+/-75;K_CIW_S=200+/-75;R2Chadwick_S=200+/-75;K2Chadwick_S=200+/-75;H0Chadwick_S=200+/-75;Npts_S=200+/-75;validatedFit_S=200+/-75;KChadwick_S=250+/-75;K_CIW_S=250+/-75;R2Chadwick_S=250+/-75;K2Chadwick_S=250+/-75;H0Chadwick_S=250+/-75;Npts_S=250+/-75;validatedFit_S=250+/-75;KChadwick_S=300+/-75;K_CIW_S=300+/-75;R2Chadwick_S=300+/-75;K2Chadwick_S=300+/-75;H0Chadwick_S=300+/-75;Npts_S=300+/-75;validatedFit_S=300+/-75;KChadwick_S=350+/-75;K_CIW_S=350+/-75;R2Chadwick_S=350+/-75;K2Chadwick_S=350+/-75;H0Chadwick_S=350+/-75;Npts_S=350+/-75;validatedFit_S=350+/-75;KChadwick_S=400+/-75;K_CIW_S=400+/-75;R2Chadwick_S=400+/-75;K2Chadwick_S=400+/-75;H0Chadwick_S=400+/-75;Npts_S=400+/-75;validatedFit_S=400+/-75;KChadwick_S=450+/-75;K_CIW_S=450+/-75;R2Chadwick_S=450+/-75;K2Chadwick_S=450+/-75;H0Chadwick_S=450+/-75;Npts_S=450+/-75;validatedFit_S=450+/-75;KChadwick_S=500+/-75;K_CIW_S=500+/-75;R2Chadwick_S=500+/-75;K2Chadwick_S=500+/-75;H0Chadwick_S=500+/-75;Npts_S=500+/-75;validatedFit_S=500+/-75;KChadwick_S=550+/-75;K_CIW_S=550+/-75;R2Chadwick_S=550+/-75;K2Chadwick_S=550+/-75;H0Chadwick_S=550+/-75;Npts_S=550+/-75;validatedFit_S=550+/-75;KChadwick_S=600+/-75;K_CIW_S=600+/-75;R2Chadwick_S=600+/-75;K2Chadwick_S=600+/-75;H0Chadwick_S=600+/-75;Npts_S=600+/-75;validatedFit_S=600+/-75;KChadwick_S=650+/-75;K_CIW_S=650+/-75;R2Chadwick_S=650+/-75;K2Chadwick_S=650+/-75;H0Chadwick_S=650+/-75;Npts_S=650+/-75;validatedFit_S=650+/-75;KChadwick_S=700+/-75;K_CIW_S=700+/-75;R2Chadwick_S=700+/-75;K2Chadwick_S=700+/-75;H0Chadwick_S=700+/-75;Npts_S=700+/-75;validatedFit_S=700+/-75;KChadwick_S=750+/-75;K_CIW_S=750+/-75;R2Chadwick_S=750+/-75;K2Chadwick_S=750+/-75;H0Chadwick_S=750+/-75;Npts_S=750+/-75;validatedFit_S=750+/-75;KChadwick_S=800+/-75;K_CIW_S=800+/-75;R2Chadwick_S=800+/-75;K2Chadwick_S=800+/-75;H0Chadwick_S=800+/-75;Npts_S=800+/-75;validatedFit_S=800+/-75;KChadwick_S=850+/-75;K_CIW_S=850+/-75;R2Chadwick_S=850+/-75;K2Chadwick_S=850+/-75;H0Chadwick_S=850+/-75;Npts_S=850+/-75;validatedFit_S=850+/-75;KChadwick_S=900+/-75;K_CIW_S=900+/-75;R2Chadwick_S=900+/-75;K2Chadwick_S=900+/-75;H0Chadwick_S=900+/-75;Npts_S=900+/-75;validatedFit_S=900+/-75;KChadwick_S=950+/-75;K_CIW_S=950+/-75;R2Chadwick_S=950+/-75;K2Chadwick_S=950+/-75;H0Chadwick_S=950+/-75;Npts_S=950+/-75;validatedFit_S=950+/-75;KChadwick_S=1000+/-75;K_CIW_S=1000+/-75;R2Chadwick_S=1000+/-75;K2Chadwick_S=1000+/-75;H0Chadwick_S=1000+/-75;Npts_S=1000+/-75;validatedFit_S=1000+/-75;KChadwick_S=1050+/-75;K_CIW_S=1050+/-75;R2Chadwick_S=1050+/-75;K2Chadwick_S=1050+/-75;H0Chadwick_S=1050+/-75;Npts_S=1050+/-75;validatedFit_S=1050+/-75;KChadwick_S=1100+/-75;K_CIW_S=1100+/-75;R2Chadwick_S=1100+/-75;K2Chadwick_S=1100+/-75;H0Chadwick_S=1100+/-75;Npts_S=1100+/-75;validatedFit_S=1100+/-75;KChadwick_S=150+/-100;K_CIW_S=150+/-100;R2Chadwick_S=150+/-100;K2Chadwick_S=150+/-100;H0Chadwick_S=150+/-100;Npts_S=150+/-100;validatedFit_S=150+/-100;KChadwick_S=200+/-100;K_CIW_S=200+/-100;R2Chadwick_S=200+/-100;K2Chadwick_S=200+/-100;H0Chadwick_S=200+/-100;Npts_S=200+/-100;validatedFit_S=200+/-100;KChadwick_S=250+/-100;K_CIW_S=250+/-100;R2Chadwick_S=250+/-100;K2Chadwick_S=250+/-100;H0Chadwick_S=250+/-100;Npts_S=250+/-100;validatedFit_S=250+/-100;KChadwick_S=300+/-100;K_CIW_S=300+/-100;R2Chadwick_S=300+/-100;K2Chadwick_S=300+/-100;H0Chadwick_S=300+/-100;Npts_S=300+/-100;validatedFit_S=300+/-100;KChadwick_S=350+/-100;K_CIW_S=350+/-100;R2Chadwick_S=350+/-100;K2Chadwick_S=350+/-100;H0Chadwick_S=350+/-100;Npts_S=350+/-100;validatedFit_S=350+/-100;KChadwick_S=400+/-100;K_CIW_S=400+/-100;R2Chadwick_S=400+/-100;K2Chadwick_S=400+/-100;H0Chadwick_S=400+/-100;Npts_S=400+/-100;validatedFit_S=400+/-100;KChadwick_S=450+/-100;K_CIW_S=450+/-100;R2Chadwick_S=450+/-100;K2Chadwick_S=450+/-100;H0Chadwick_S=450+/-100;Npts_S=450+/-100;validatedFit_S=450+/-100;KChadwick_S=500+/-100;K_CIW_S=500+/-100;R2Chadwick_S=500+/-100;K2Chadwick_S=500+/-100;H0Chadwick_S=500+/-100;Npts_S=500+/-100;validatedFit_S=500+/-100;KChadwick_S=550+/-100;K_CIW_S=550+/-100;R2Chadwick_S=550+/-100;K2Chadwick_S=550+/-100;H0Chadwick_S=550+/-100;Npts_S=550+/-100;validatedFit_S=550+/-100;KChadwick_S=600+/-100;K_CIW_S=600+/-100;R2Chadwick_S=600+/-100;K2Chadwick_S=600+/-100;H0Chadwick_S=600+/-100;Npts_S=600+/-100;validatedFit_S=600+/-100;KChadwick_S=650+/-100;K_CIW_S=650+/-100;R2Chadwick_S=650+/-100;K2Chadwick_S=650+/-100;H0Chadwick_S=650+/-100;Npts_S=650+/-100;validatedFit_S=650+/-100;KChadwick_S=700+/-100;K_CIW_S=700+/-100;R2Chadwick_S=700+/-100;K2Chadwick_S=700+/-100;H0Chadwick_S=700+/-100;Npts_S=700+/-100;validatedFit_S=700+/-100;KChadwick_S=750+/-100;K_CIW_S=750+/-100;R2Chadwick_S=750+/-100;K2Chadwick_S=750+/-100;H0Chadwick_S=750+/-100;Npts_S=750+/-100;validatedFit_S=750+/-100;KChadwick_S=800+/-100;K_CIW_S=800+/-100;R2Chadwick_S=800+/-100;K2Chadwick_S=800+/-100;H0Chadwick_S=800+/-100;Npts_S=800+/-100;validatedFit_S=800+/-100;KChadwick_S=850+/-100;K_CIW_S=850+/-100;R2Chadwick_S=850+/-100;K2Chadwick_S=850+/-100;H0Chadwick_S=850+/-100;Npts_S=850+/-100;validatedFit_S=850+/-100;KChadwick_S=900+/-100;K_CIW_S=900+/-100;R2Chadwick_S=900+/-100;K2Chadwick_S=900+/-100;H0Chadwick_S=900+/-100;Npts_S=900+/-100;validatedFit_S=900+/-100;KChadwick_S=950+/-100;K_CIW_S=950+/-100;R2Chadwick_S=950+/-100;K2Chadwick_S=950+/-100;H0Chadwick_S=950+/-100;Npts_S=950+/-100;validatedFit_S=950+/-100;KChadwick_S=1000+/-100;K_CIW_S=1000+/-100;R2Chadwick_S=1000+/-100;K2Chadwick_S=1000+/-100;H0Chadwick_S=1000+/-100;Npts_S=1000+/-100;validatedFit_S=1000+/-100;KChadwick_S=1050+/-100;K_CIW_S=1050+/-100;R2Chadwick_S=1050+/-100;K2Chadwick_S=1050+/-100;H0Chadwick_S=1050+/-100;Npts_S=1050+/-100;validatedFit_S=1050+/-100;KChadwick_S=1100+/-100;K_CIW_S=1100+/-100;R2Chadwick_S=1100+/-100;K2Chadwick_S=1100+/-100;H0Chadwick_S=1100+/-100;Npts_S=1100+/-100;validatedFit_S=1100+/-100;KChadwick_S=150+/-125;K_CIW_S=150+/-125;R2Chadwick_S=150+/-125;K2Chadwick_S=150+/-125;H0Chadwick_S=150+/-125;Npts_S=150+/-125;validatedFit_S=150+/-125;KChadwick_S=200+/-125;K_CIW_S=200+/-125;R2Chadwick_S=200+/-125;K2Chadwick_S=200+/-125;H0Chadwick_S=200+/-125;Npts_S=200+/-125;validatedFit_S=200+/-125;KChadwick_S=250+/-125;K_CIW_S=250+/-125;R2Chadwick_S=250+/-125;K2Chadwick_S=250+/-125;H0Chadwick_S=250+/-125;Npts_S=250+/-125;validatedFit_S=250+/-125;KChadwick_S=300+/-125;K_CIW_S=300+/-125;R2Chadwick_S=300+/-125;K2Chadwick_S=300+/-125;H0Chadwick_S=300+/-125;Npts_S=300+/-125;validatedFit_S=300+/-125;KChadwick_S=350+/-125;K_CIW_S=350+/-125;R2Chadwick_S=350+/-125;K2Chadwick_S=350+/-125;H0Chadwick_S=350+/-125;Npts_S=350+/-125;validatedFit_S=350+/-125;KChadwick_S=400+/-125;K_CIW_S=400+/-125;R2Chadwick_S=400+/-125;K2Chadwick_S=400+/-125;H0Chadwick_S=400+/-125;Npts_S=400+/-125;validatedFit_S=400+/-125;KChadwick_S=450+/-125;K_CIW_S=450+/-125;R2Chadwick_S=450+/-125;K2Chadwick_S=450+/-125;H0Chadwick_S=450+/-125;Npts_S=450+/-125;validatedFit_S=450+/-125;KChadwick_S=500+/-125;K_CIW_S=500+/-125;R2Chadwick_S=500+/-125;K2Chadwick_S=500+/-125;H0Chadwick_S=500+/-125;Npts_S=500+/-125;validatedFit_S=500+/-125;KChadwick_S=550+/-125;K_CIW_S=550+/-125;R2Chadwick_S=550+/-125;K2Chadwick_S=550+/-125;H0Chadwick_S=550+/-125;Npts_S=550+/-125;validatedFit_S=550+/-125;KChadwick_S=600+/-125;K_CIW_S=600+/-125;R2Chadwick_S=600+/-125;K2Chadwick_S=600+/-125;H0Chadwick_S=600+/-125;Npts_S=600+/-125;validatedFit_S=600+/-125;KChadwick_S=650+/-125;K_CIW_S=650+/-125;R2Chadwick_S=650+/-125;K2Chadwick_S=650+/-125;H0Chadwick_S=650+/-125;Npts_S=650+/-125;validatedFit_S=650+/-125;KChadwick_S=700+/-125;K_CIW_S=700+/-125;R2Chadwick_S=700+/-125;K2Chadwick_S=700+/-125;H0Chadwick_S=700+/-125;Npts_S=700+/-125;validatedFit_S=700+/-125;KChadwick_S=750+/-125;K_CIW_S=750+/-125;R2Chadwick_S=750+/-125;K2Chadwick_S=750+/-125;H0Chadwick_S=750+/-125;Npts_S=750+/-125;validatedFit_S=750+/-125;KChadwick_S=800+/-125;K_CIW_S=800+/-125;R2Chadwick_S=800+/-125;K2Chadwick_S=800+/-125;H0Chadwick_S=800+/-125;Npts_S=800+/-125;validatedFit_S=800+/-125;KChadwick_S=850+/-125;K_CIW_S=850+/-125;R2Chadwick_S=850+/-125;K2Chadwick_S=850+/-125;H0Chadwick_S=850+/-125;Npts_S=850+/-125;validatedFit_S=850+/-125;KChadwick_S=900+/-125;K_CIW_S=900+/-125;R2Chadwick_S=900+/-125;K2Chadwick_S=900+/-125;H0Chadwick_S=900+/-125;Npts_S=900+/-125;validatedFit_S=900+/-125;KChadwick_S=950+/-125;K_CIW_S=950+/-125;R2Chadwick_S=950+/-125;K2Chadwick_S=950+/-125;H0Chadwick_S=950+/-125;Npts_S=950+/-125;validatedFit_S=950+/-125;KChadwick_S=1000+/-125;K_CIW_S=1000+/-125;R2Chadwick_S=1000+/-125;K2Chadwick_S=1000+/-125;H0Chadwick_S=1000+/-125;Npts_S=1000+/-125;validatedFit_S=1000+/-125;KChadwick_S=1050+/-125;K_CIW_S=1050+/-125;R2Chadwick_S=1050+/-125;K2Chadwick_S=1050+/-125;H0Chadwick_S=1050+/-125;Npts_S=1050+/-125;validatedFit_S=1050+/-125;KChadwick_S=1100+/-125;K_CIW_S=1100+/-125;R2Chadwick_S=1100+/-125;K2Chadwick_S=1100+/-125;H0Chadwick_S=1100+/-125;Npts_S=1100+/-125;validatedFit_S=1100+/-125;KChadwick_S=200+/-150;K_CIW_S=200+/-150;R2Chadwick_S=200+/-150;K2Chadwick_S=200+/-150;H0Chadwick_S=200+/-150;Npts_S=200+/-150;validatedFit_S=200+/-150;KChadwick_S=250+/-150;K_CIW_S=250+/-150;R2Chadwick_S=250+/-150;K2Chadwick_S=250+/-150;H0Chadwick_S=250+/-150;Npts_S=250+/-150;validatedFit_S=250+/-150;KChadwick_S=300+/-150;K_CIW_S=300+/-150;R2Chadwick_S=300+/-150;K2Chadwick_S=300+/-150;H0Chadwick_S=300+/-150;Npts_S=300+/-150;validatedFit_S=300+/-150;KChadwick_S=350+/-150;K_CIW_S=350+/-150;R2Chadwick_S=350+/-150;K2Chadwick_S=350+/-150;H0Chadwick_S=350+/-150;Npts_S=350+/-150;validatedFit_S=350+/-150;KChadwick_S=400+/-150;K_CIW_S=400+/-150;R2Chadwick_S=400+/-150;K2Chadwick_S=400+/-150;H0Chadwick_S=400+/-150;Npts_S=400+/-150;validatedFit_S=400+/-150;KChadwick_S=450+/-150;K_CIW_S=450+/-150;R2Chadwick_S=450+/-150;K2Chadwick_S=450+/-150;H0Chadwick_S=450+/-150;Npts_S=450+/-150;validatedFit_S=450+/-150;KChadwick_S=500+/-150;K_CIW_S=500+/-150;R2Chadwick_S=500+/-150;K2Chadwick_S=500+/-150;H0Chadwick_S=500+/-150;Npts_S=500+/-150;validatedFit_S=500+/-150;KChadwick_S=550+/-150;K_CIW_S=550+/-150;R2Chadwick_S=550+/-150;K2Chadwick_S=550+/-150;H0Chadwick_S=550+/-150;Npts_S=550+/-150;validatedFit_S=550+/-150;KChadwick_S=600+/-150;K_CIW_S=600+/-150;R2Chadwick_S=600+/-150;K2Chadwick_S=600+/-150;H0Chadwick_S=600+/-150;Npts_S=600+/-150;validatedFit_S=600+/-150;KChadwick_S=650+/-150;K_CIW_S=650+/-150;R2Chadwick_S=650+/-150;K2Chadwick_S=650+/-150;H0Chadwick_S=650+/-150;Npts_S=650+/-150;validatedFit_S=650+/-150;KChadwick_S=700+/-150;K_CIW_S=700+/-150;R2Chadwick_S=700+/-150;K2Chadwick_S=700+/-150;H0Chadwick_S=700+/-150;Npts_S=700+/-150;validatedFit_S=700+/-150;KChadwick_S=750+/-150;K_CIW_S=750+/-150;R2Chadwick_S=750+/-150;K2Chadwick_S=750+/-150;H0Chadwick_S=750+/-150;Npts_S=750+/-150;validatedFit_S=750+/-150;KChadwick_S=800+/-150;K_CIW_S=800+/-150;R2Chadwick_S=800+/-150;K2Chadwick_S=800+/-150;H0Chadwick_S=800+/-150;Npts_S=800+/-150;validatedFit_S=800+/-150;KChadwick_S=850+/-150;K_CIW_S=850+/-150;R2Chadwick_S=850+/-150;K2Chadwick_S=850+/-150;H0Chadwick_S=850+/-150;Npts_S=850+/-150;validatedFit_S=850+/-150;KChadwick_S=900+/-150;K_CIW_S=900+/-150;R2Chadwick_S=900+/-150;K2Chadwick_S=900+/-150;H0Chadwick_S=900+/-150;Npts_S=900+/-150;validatedFit_S=900+/-150;KChadwick_S=950+/-150;K_CIW_S=950+/-150;R2Chadwick_S=950+/-150;K2Chadwick_S=950+/-150;H0Chadwick_S=950+/-150;Npts_S=950+/-150;validatedFit_S=950+/-150;KChadwick_S=1000+/-150;K_CIW_S=1000+/-150;R2Chadwick_S=1000+/-150;K2Chadwick_S=1000+/-150;H0Chadwick_S=1000+/-150;Npts_S=1000+/-150;validatedFit_S=1000+/-150;KChadwick_S=1050+/-150;K_CIW_S=1050+/-150;R2Chadwick_S=1050+/-150;K2Chadwick_S=1050+/-150;H0Chadwick_S=1050+/-150;Npts_S=1050+/-150;validatedFit_S=1050+/-150;KChadwick_S=1100+/-150;K_CIW_S=1100+/-150;R2Chadwick_S=1100+/-150;K2Chadwick_S=1100+/-150;H0Chadwick_S=1100+/-150;Npts_S=1100+/-150;validatedFit_S=1100+/-150
0;22/06/2010;M1_P1_C10;22-06-10_M1_P1_C10;22-06-10_M1;1;1.5s;6.669;17636.574;17636.574;580.3883599;369.6224313;210.7659286;592.782705;597.6843701;177.2679325;-1218.875;True;57.62943392;39.74833407;799.5584426;58.08055241;367.2663869;0.047583713;0.15207638;907.8129106;437.0845596;202.1835443;-1639.75;605.4562783;679.739314;2779.573088;0.913143435;735.3225482;117.0255786;R2 > 0.6;True;ok;9819.935511;8110.065082;0.658346573;14582.26381;608.1300229;16;True;14958.86211;25764.25253;0.372581291;18089.002;604.5523479;13;False;29623.52552;68552.96461;0.247523112;44725.74337;589.2432227;13;False;2167.719498;2077.890664;0.435874798;1689.09691;759.1162929;26;False;1255.209238;984.5848279;0.474746085;1393.916623;800.7969182;32;False;997.3895011;634.9318704;0.694729129;1410.552345;806.2812767;21;True;4481.377246;41920.22202;0.056971008;1243.859751;849.2466277;7;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;10281.94929;6306.233184;0.735748095;15411.45166;607.1609816;19;True;16286.90941;15120.7824;0.548562708;24775.44181;599.5536845;19;False;19346.46202;16934.6593;0.56143051;29557.4051;595.954661;20;False;2390.390685;1836.660591;0.443773778;1789.774932;750.9886787;37;False;1327.22747;493.428265;0.737276234;1581.97825;774.9362416;44;True;1201.58944;617.0650782;0.641061948;1463.681688;792.9539928;37;True;1324.800812;1289.049586;0.677161174;1452.665803;800.9315678;12;True;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;15549.33158;6928.5225;0.758534983;25841.70517;599.1608887;29;True;4676.468985;3186.701004;0.488703807;3285.741068;675.2198303;39;False;2399.172632;1278.078107;0.57139488;1973.219932;734.0574188;45;False;1514.355021;548.2507107;0.733412265;1669.850968;763.3580574;47;True;1196.584558;545.0981818;0.68140031;1486.567009;789.2101447;39;True;997.3895011;634.9318704;0.694729129;1410.552345;806.2812767;21;True;4481.377246;41920.22202;0.056971008;1243.859751;849.2466277;7;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;14976.63881;5642.545265;0.802553572;24328.50852;600.0783201;31;True;4393.667535;2418.556391;0.521064473;3195.469562;675.2914914;51;False;2490.082603;958.6497117;0.663378619;2138.22278;717.7041845;57;True;1685.317559;619.6278063;0.718154952;1744.037314;754.5165353;49;True;1327.22747;493.428265;0.737276234;1581.97825;774.9362416;44;True;1201.58944;617.0650782;0.641061948;1463.681688;792.9539928;37;True;1324.800812;1289.049586;0.677161174;1452.665803;800.9315678;12;True;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;4056.625435;1702.354283;0.60652419;3227.971102;669.1225716;61;True;2753.15106;1040.07058;0.659435024;2302.666369;706.0045401;60;True;2003.621325;769.924784;0.686098923;1883.229453;739.7966989;52;True;1514.355021;548.2507107;0.733412265;1669.850968;763.3580574;47;True;1196.584558;545.0981818;0.68140031;1486.567009;789.2101447;39;True;997.3895011;634.9318704;0.694729129;1410.552345;806.2812767;21;True;4481.377246;41920.22202;0.056971008;1243.859751;849.2466277;7;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False;;;;;;0;False
