date;cellName;cellID;manipID;compNum;UI_Valid;UI_Comments
22-05-05;M2_P1_C10;22-05-05_M2_P1_C10;22-05-05_M2;6;True;
22-05-05;M2_P1_C10;22-05-05_M2_P1_C10;22-05-05_M2;7;True;
22-05-05;M2_P1_C10;22-05-05_M2_P1_C10;22-05-05_M2;8;True;
22-05-05;M2_P1_C10;22-05-05_M2_P1_C10;22-05-05_M2;9;True;
22-05-05;M2_P1_C10;22-05-05_M2_P1_C10;22-05-05_M2;10;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;1;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;2;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;3;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;4;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;5;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;6;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;7;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;8;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;9;True;
22-05-05;M2_P1_C11-1;22-05-05_M2_P1_C11-1;22-05-05_M2;10;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;1;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;2;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;3;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;4;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;5;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;6;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;7;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;8;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;9;True;
22-05-05;M2_P1_C11-2;22-05-05_M2_P1_C11-2;22-05-05_M2;10;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;1;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;2;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;3;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;4;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;5;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;6;True;
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;7;False;invalid tracking
22-05-05;M2_P1_C2;22-05-05_M2_P1_C2;22-05-05_M2;8;False;invalid tracking
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;1;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;2;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;3;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;4;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;5;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;6;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;7;True;
22-05-05;M2_P1_C3;22-05-05_M2_P1_C3;22-05-05_M2;8;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;1;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;2;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;3;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;4;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;5;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;6;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;7;True;
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;8;False;invalid tracking
22-05-05;M2_P1_C4;22-05-05_M2_P1_C4;22-05-05_M2;9;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;1;True;
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;2;True;
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;3;True;
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;4;True;
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;5;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;6;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;7;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;8;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;9;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;10;False;invalid tracking
22-05-05;M2_P1_C5;22-05-05_M2_P1_C5;22-05-05_M2;11;False;invalid tracking
22-05-05;M2_P1_C6;22-05-05_M2_P1_C6;22-05-05_M2;1;True;
22-05-05;M2_P1_C6;22-05-05_M2_P1_C6;22-05-05_M2;2;True;
22-05-05;M2_P1_C6;22-05-05_M2_P1_C6;22-05-05_M2;3;True;
22-05-05;M2_P1_C6;22-05-05_M2_P1_C6;22-05-05_M2;4;False;invalid tracking
22-05-05;M2_P1_C6;22-05-05_M2_P1_C6;22-05-05_M2;5;True;
22-05-05;M2_P1_C6;22-05-05_M2_P1_C6;22-05-05_M2;6;True;
22-05-05;M2_P1_C7;22-05-05_M2_P1_C7;22-05-05_M2;1;True;
22-05-05;M2_P1_C7;22-05-05_M2_P1_C7;22-05-05_M2;2;True;
22-05-05;M2_P1_C7;22-05-05_M2_P1_C7;22-05-05_M2;3;True;
22-05-05;M2_P1_C7;22-05-05_M2_P1_C7;22-05-05_M2;4;True;
22-05-05;M2_P1_C7;22-05-05_M2_P1_C7;22-05-05_M2;5;True;
22-05-05;M2_P1_C7;22-05-05_M2_P1_C7;22-05-05_M2;6;False;invalid tracking
22-05-05;M2_P1_C8;22-05-05_M2_P1_C8;22-05-05_M2;1;True;
22-05-05;M2_P1_C8;22-05-05_M2_P1_C8;22-05-05_M2;2;True;
22-05-05;M2_P1_C8;22-05-05_M2_P1_C8;22-05-05_M2;3;True;
22-05-05;M2_P1_C8;22-05-05_M2_P1_C8;22-05-05_M2;4;False;too thick for cortex
22-05-05;M2_P1_C8;22-05-05_M2_P1_C8;22-05-05_M2;5;False;too thick for cortex
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;1;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;2;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;3;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;4;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;5;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;6;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;7;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;8;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;9;True;
22-05-05;M2_P1_C9;22-05-05_M2_P1_C9;22-05-05_M2;10;True;
