;date;cellName;cellID;manipID;compNum;compDuration;compStartTime;compAbsStartTime;compStartTimeThisDay;initialThickness;minThickness;maxIndent;previousThickness;surroundingThickness;surroundingDx;surroundingDz;validatedThickness;minF;maxF;minS;maxS;ctFieldThickness;ctFieldFluctuAmpli;ctFieldDX;ctFieldDZ;H0Chadwick;EChadwick;R2Chadwick;EChadwick_CIWidth;hysteresis;critFit;validatedFit;comments;H0Chadwick_f<150pN;EChadwick_f<150pN;R2Chadwick_f<150pN;Npts_f<150pN;validatedFit_f<150pN;H0Chadwick_f<100pN;EChadwick_f<100pN;R2Chadwick_f<100pN;Npts_f<100pN;validatedFit_f<100pN;H0Chadwick_s<150Pa;EChadwick_s<150Pa;R2Chadwick_s<150Pa;Npts_s<150Pa;validatedFit_s<150Pa
321;21-01-18;M1-1_P1_C4;21-01-18_M1-1_P1_C4;21-01-18_M1-1;10;1s;105.522;17781.297;1060.7609999999986;739.0393340665069;288.95854982766014;450.0807842388467;687.4594103098798;677.8155047087848;329.9746835443052;855.1443217069141;True;45.3069171355615;846.59092066069;40.154872365984104;195.56868900104075;789.101330300095;250.91075335344442;435.164556962025;871.0510668354459;900.9600096399795;858.0520150166828;0.9981877915735123;32.233665519378064;162.89289960441965;R2 > 0.9;True;ok;857.3620206765823;1320.3998241827849;0.9918772145251956;16.0;True;853.6600995314726;1393.0688963445236;0.9702976532612672;11.0;True;897.1927410837557;881.4128120266839;0.9953395138387581;39.0;True
322;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;1;1s;3.811;19389.069;2668.5329999999994;-112.30474318231002;-121.55382847146939;9.249085289159368;-89.44082702950982;-88.64829779999491;-286.0063291139254;-1279.838468579605;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-15.649205307990087;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
323;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;2;1s;16.336;19401.594;2681.058000000001;-120.42316119778691;-125.07881766397986;4.655656466192951;-97.05909774476049;-119.22651394769036;-330.3101265822802;-1316.84656741227;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-5.372029275050409;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
324;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;3;1s;28.487;19413.745;2693.208999999999;-103.97761752935367;-116.69747143989025;12.719853910536585;-124.7945243944796;-120.42337549521017;-354.55063291139504;-1363.92033834842;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-9.101267195190303;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
325;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;4;1s;40.637;19425.895;2705.3590000000004;-113.7260447283267;-119.51479689073949;5.788752162412791;-120.84579024488994;-125.15023526913501;-362.6518987341751;-1376.72300256558;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-22.096198356200148;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
326;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;5;1s;52.798;19438.056;2717.5200000000004;-111.58374257612347;-120.69907147813046;9.115328902006993;-128.16591491787494;-131.64991328967972;-369.8670886075952;-1396.547472329015;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-7.60966237474986;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
327;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;6;1s;64.959;19450.217;2729.6810000000005;-110.60400909870987;-117.48529178519948;6.881282686489612;-126.01471001152004;-117.01370010203527;-354.45569620253036;-1368.921143980565;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-22.451385243519326;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
328;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;7;1s;77.111;19462.369;2741.8329999999987;-87.33269376954377;-104.88394415951007;17.5512503899663;-115.0138961503003;-100.13792766102506;-345.46835443038026;-1377.89276582696;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-19.96202262665065;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
329;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;8;1s;89.262;19474.52;2753.9840000000004;-205.9555405834799;-289.7708355456698;83.81529496218991;-102.47061937057015;-105.5032484255753;-333.1898734177248;-1359.0091899439299;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;166.24432163271013;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
330;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;9;1s;101.423;19486.681;2766.1450000000004;-82.58232334417335;-98.68272215266006;16.100398808486716;-78.791105197045;-81.26460926072514;-331.4810126582247;-1337.335749570375;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-23.515171698390077;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
331;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;10;1s;113.583;19498.841;2778.3050000000003;-76.49827710737343;-86.67335948696018;10.175082379586755;-85.87516488045503;-80.974255090925;-340.81645569620014;-1354.4187528223902;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-22.883923822859288;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
332;21-01-18;M1-2_P1_C5;21-01-18_M1-2_P1_C5;21-01-18_M1-2;11;1s;125.747;19511.005;2790.469000000001;-63.130325935146175;-260.92204144624975;197.79171551110358;-75.24553636605015;-74.55913334620027;-329.36075949367023;-1342.558354377735;False;;;;;-107.41088070961996;55.37147258411116;-342.52531645570025;-1357.31770209972;;;;;-14.341167316749306;R2 > 0.9;False;fitFailure;;;;;False;;;;;False;;;;;False
