;idxCompression;T;B;F;dx;dy;dz;D2;D3
0;0;0.689;6.0012;125.35375092092;-4689.55696202531;288.291139240507;-509.181930120126;4698.40997370863;222.920282760337
1;0;1.288;6.0036;126.396262059781;-4680.3164556962;288.544303797468;-512.862137995074;4689.20248450785;214.165198856566
2;0;1.889;6.0048;127.482899515826;-4672.3417721519;270.316455696202;-516.723432584303;4680.15476475038;205.59339164016
3;0;2.489;6.0048;127.20697627906;-4674.81012658228;288.734177215189;-506.179357838401;4683.71830330223;207.990839196151
4;0;3.088;6.0048;127.291415310576;-4676.20253164557;272.594936708862;-503.66448446009;4684.14112901049;208.141690651446
5;0;3.688;6.0048;127.324179033823;-4677.84810126582;265.189873417723;-497.099737961629;4685.35895396282;208.655407281087
6;0;4.288;6.0036;127.260936871512;-4678.79746835443;237.658227848103;-507.066293917678;4684.82947215197;209.190935177727
7;0;4.888;6.0048;129.139551124108;-4666.58227848101;197.025316455696;-505.447232881229;4670.73967773387;195.008731620747
8;0;5.488;6.0012;128.532138957594;-4671.83544303797;181.962025316456;-505.746835120713;4675.37769442032;199.652065241241
9;0;6.089;6.0036;128.844241315193;-4674.87341772152;151.645569620254;-487.812474521396;4677.33234338813;199.701230229644
10;0;6.689;6.0036;129.390197867485;-4675.37974683544;109.113924050632;-470.078824703043;4676.65282285747;197.218689271273
11;0;7.288;6.0036;129.753580437261;-4679.11392405063;66.9620253164552;-437.134641051889;4679.59304075461;196.965714926711
12;0;7.888;6.0048;129.477226030669;-4680.75949367089;51.6455696202533;-445.216492348226;4681.04440295662;199.169119407595
13;0;8.489;6.0048;128.084924148499;-4690.12658227848;5.18987341772112;-462.746672335152;4690.12945371248;209.902372778222
14;0;9.088;6.0048;127.914180266961;-4694.36708860759;-36.7088607594945;-444.350358519607;4694.51061379782;212.493308676929
15;0;9.688;6.0012;127.31969632556;-4692.3417721519;-61.9620253164547;-478.867216498961;4692.75085629558;214.120351475079
16;0;10.288;6.0048;128.036825594744;-4686.26582278481;-84.303797468354;-480.187152542645;4687.02405499146;208.557512493675
17;0;10.889;6.0012;129.031663624094;-4681.51898734177;-97.0253164556954;-450.651336969132;4682.52431289735;201.159921642428
18;0;11.488;6.0048;130.159061367824;-4680.06329113924;-87.4683544303801;-406.993770821862;4680.88059259108;195.540949229198
19;0;12.088;6.0012;132.35807462529;-4669.3670886076;-75.0000000000001;-349.228666693752;4669.96937978953;180.009146885416
