;idxCompression;T;B;F;dx;dy;dz;D2;D3
0;0;0.73;11.50115;307.048490009632;4.65569620253165;0.206012658227848;0.004875593373891;4.66025196160226;4.66025451204421
1;0;1.331;11.5;307.631870932542;4.65354430379747;0.205316455696202;0.0050509413431545;4.65807142864786;4.65807416712035
2;0;2.01;11.50115;306.291331106114;4.65924050632911;0.194556962025316;0.0052281848910894;4.66330081672741;4.66330374747429
3;0;2.57;11.5046;305.181822273086;4.66411392405063;0.187151898734178;0.0053900659484354;4.66786723565729;4.66787034765681
4;0;3.131;11.5;305.458730108148;4.66170886075949;0.19993670886076;0.0055059309265509;4.66599444813575;4.66599769666778
5;0;3.77;11.50115;305.528488483917;4.66164556962025;0.199113924050633;0.0051067998124087;4.66589603093671;4.66589882561927
6;0;4.411;11.50115;305.977417856167;4.65917721518987;0.210569620253165;0.0047840581368634;4.66393309209277;4.66393554573069
7;0;4.97;3.45115;61.8064892511608;4.65462025316456;0.211962025316456;0.0049346682384312;4.65944391546308;4.65944652853711
8;1;5.037;3.45;60.1825045485549;4.68196202531646;0.211962025316456;0.0052499999999999;4.68675754724752;4.68676048771234
9;1;5.057;3.45115;59.9533989982415;4.68664556962025;0.210000000000001;0.0052499999999999;4.69134806801213;4.69135100559968
10;1;5.079;3.45575;59.9119232557203;4.68949367088608;0.209810126582278;0.0057468975999115;4.69418482577082;4.6941883436148
11;1;5.099;3.4615;59.7486963784563;4.6946835443038;0.213987341772151;0.0059750565046697;4.69955786894848;4.69956166731492
12;1;5.12;3.50405;60.9829544774724;4.69177215189873;0.222848101265823;0.0057468975999115;4.69706154968936;4.69706506537884
13;1;5.142;3.5972;63.1184229008312;4.69740506329114;0.216075949367089;0.0052499999999999;4.70237207635977;4.70237500706059
14;1;5.162;3.7329;66.6138376278614;4.69835443037975;0.22006329113924;0.0052499999999999;4.70350531046538;4.7035082404601
15;1;5.184;3.91575;71.7380439624672;4.69398734177215;0.228164556962025;0.0052499999999999;4.69952936258205;4.69953229505563
16;1;5.205;4.1492;77.8785972394821;4.69683544303797;0.226139240506329;0.0052499999999999;4.70227627166615;4.70227920242668
