idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.712;23465.148;5.75575;100.964975273241;4.85177215189874;0.188037974683544;-0.637069798150493;4.85541463665702;4.89703065352655
0;1.312;23465.748;5.75345;101.154079228067;4.85012658227848;0.20132911392405;-0.627876984919639;4.85430337702927;4.89474113558925
0;1.913;23466.349;5.75345;101.289737241982;4.84721518987342;0.242341772151899;-0.619464557616418;4.85326947855457;4.89264355636216
0;2.512;23466.948;5.75115;100.985863436609;4.85025316455696;0.254810126582278;-0.61350171603653;4.85694183215155;4.89553554950666
0;3.113;23467.549;5.75345;101.678639994842;4.84360759493671;0.23886075949367;-0.617139882354709;4.84949368451537;4.88860415973182
0;3.712;23468.148;3.45575;48.6544245117623;4.84974683544304;0.191075949367088;-0.620363893106301;4.85350949173032;4.8929955800293
1;3.787;23468.223;3.45115;47.7967209777334;4.86822784810126;0.171645569620253;-0.623234140453458;4.87125287606781;4.91095972050532
1;3.803;23468.239;3.45345;48.4309706177059;4.8679746835443;0.167341772151898;-0.559052405545677;4.87085010940956;4.90282779429194
1;3.817;23468.253;3.46955;48.9266199472227;4.86955696202531;0.167974683544305;-0.531830113792096;4.87245323227643;4.90139202376806
1;3.833;23468.269;3.49485;49.6742803883414;4.86955696202531;0.167658227848101;-0.505737525075856;4.87244233293472;4.89861865550322
1;3.847;23468.283;3.5466;51.2047451852775;4.87069620253164;0.162405063291139;-0.444879223613433;4.87340301041672;4.89366676690819
1;3.863;23468.299;3.62365;52.9200646229676;4.86962025316456;0.170316455696202;-0.443725736061613;4.87259777789131;4.8927601243015
1;3.877;23468.313;3.7191;55.0342048922338;4.86955696202532;0.16620253164557;-0.44325247217364;4.87239246037659;4.89251275338375
1;3.893;23468.329;3.8341;57.5613737028218;4.86981012658228;0.17006329113924;-0.442771113304366;4.87277869310278;4.89285381456806
1;3.907;23468.343;3.9721;60.429127285056;4.87411392405063;0.166139240506329;-0.44275;4.87694461644381;4.8970007509046
1;3.923;23468.359;4.13425;64.2409696783608;4.87196202531646;0.159113924050631;-0.441265751515953;4.87455959210188;4.89449146290127
1;3.937;23468.373;4.3125;68.4698609455076;4.86886075949367;0.16632911392405;-0.441937347053084;4.8717009831758;4.89170513095346
1;3.953;23468.389;4.51375;73.0664328983973;4.87;0.163291139240506;-0.442106212192583;4.8727368076015;4.89275197603698
1;3.967;23468.403;4.7403;78.6337906567482;4.86632911392405;0.161772151898735;-0.441788635723524;4.86901728012489;4.88901896834214
1;3.983;23468.419;4.9841;84.5226993954301;4.86436708860759;0.173037974683545;-0.441716541252851;4.86744381718077;4.88744542846544
1;3.997;23468.433;5.2509;91.1490600788497;4.86202531645569;0.16892405063291;-0.441274754758846;4.86495894255422;4.88493080011639
1;4.013;23468.449;5.5338;98.416187413068;4.85721518987342;0.17632911392405;-0.440889993553492;4.86041473098277;4.88037041048832
1;4.027;23468.463;5.8443;106.073182458995;4.85721518987341;0.176392405063291;-0.440782311472859;4.86041702750917;4.88036297086686
1;4.043;23468.479;6.17205;114.442290420726;4.85443037974684;0.187025316455696;-0.440242019410464;4.85803178054697;4.87793868518855
1;4.057;23468.493;6.52165;123.113080021717;4.85607594936709;0.177341772151898;-0.439748556285354;4.85931309242072;4.87917026992567
1;4.073;23468.509;6.89425;133.004523626827;4.85164556962026;0.184303797468354;-0.438252087815663;4.8551449641568;4.8748843591876
1;4.087;23468.523;7.28755;143.493824995389;4.84689873417722;0.200189873417722;-0.437250868350433;4.85103116097884;4.87069724440566
1;4.103;23468.539;7.7004;154.551126886984;4.84303797468354;0.206329113924049;-0.436625124747078;4.847431126636;4.86705558084556
1;4.117;23468.553;8.1351;166.318651365137;4.83911392405064;0.208101265822785;-0.436131660257487;4.84358645084175;4.86318214051836
1;4.133;23468.569;8.5882;178.677730884955;4.83518987341773;0.20759493670886;-0.435864872954987;4.83964428132363;4.85923193079159
1;4.147;23468.583;9.0666;192.017413989605;4.82917721518988;0.214810126582279;-0.436251136026442;4.83395241662465;4.85359773980866
1;4.163;23468.599;9.56915;205.49271638466;4.82683544303798;0.215316455696204;-0.437999558286893;4.83163549641953;4.85144774096565
1;4.177;23468.613;10.08665;219.865934080613;4.82151898734177;0.222468354430381;-0.438985171479238;4.82664868350911;4.84657048796351
1;4.193;23468.629;10.62715;234.820934493518;4.81715189873418;0.225632911392406;-0.438500474678789;4.82243326819373;4.84232849902557
1;4.207;23468.643;11.1918;250.546445715495;4.81196202531645;0.234113924050632;-0.4375;4.81765377154918;4.83747807359599
1;4.223;23468.659;11.77485;266.676562773883;4.80791139240506;0.231835443037975;-0.438001141945185;4.81349765034398;4.83338438676382
1;4.237;23468.673;12.38205;283.558491433652;4.80259493670886;0.236645569620253;-0.439747337092354;4.80842170069582;4.8284880627586
1;4.253;23468.689;13.0042;300.543610839037;4.79778481012658;0.25145569620253;-0.439642635420892;4.80436978712443;4.82444345995617
1;4.267;23468.703;13.65165;318.020812812691;4.79493670886076;0.249303797468354;-0.439233117003226;4.80141337789328;4.82146203515956
1;4.283;23468.719;14.32095;345.289627053381;4.79208860759493;0.261455696202532;-0.100996244363462;4.7992158009531;4.800278382083
1;4.297;23468.733;15.00865;363.909939160023;4.78848101265823;0.263987341772152;0.124843497247149;4.79575225853091;4.79737695246155
1;4.313;23468.749;15.7205;377.178487346581;4.78341772151898;0.270253164556964;0.353810717686979;4.79104601016259;4.80409241120996
1;4.327;23468.763;16.45075;375.760066591009;4.77924050632911;0.276139240506328;0.688760239362276;4.78721136962683;4.83650528427404
1;4.342;23468.778;17.20745;393.999125608817;4.7770253164557;0.286772151898733;0.687802504647955;4.78562526125513;4.83479900580813
1;4.358;23468.794;17.97795;413.93434117823;4.77132911392405;0.284493670886075;0.687757415713358;4.77980315098368;4.82902976021294
1;4.372;23468.808;18.77835;432.467810187904;4.77037974683545;0.285316455696202;0.689469798472951;4.77890451975229;4.82838451367693
1;4.387;23468.823;19.5937;452.131586267608;4.76582278481013;0.287974683544304;0.693439300432132;4.77451528791958;4.82460923785145
1;4.403;23468.839;20.4332;471.721404325065;4.76196202531646;0.291962025316456;0.69812552905497;4.77090391380741;4.82171166797655
1;4.417;23468.853;21.28995;491.582037633486;4.75721518987342;0.299746835443036;0.7031740684671;4.76664919289437;4.81823601525341
1;4.433;23468.869;22.1697;511.910391119645;4.7526582278481;0.300569620253164;0.708340901129446;4.76215311884775;4.81454558183472
1;4.447;23468.883;23.0736;532.222251251276;4.74892405063291;0.299430379746838;0.713539880989514;4.7583545675995;4.81155664548985
1;4.463;23468.899;23.99705;551.962530221475;4.74645569620253;0.300316455696203;0.718743042008268;4.7559469771619;4.8099504373757
1;4.477;23468.913;24.9412;574.389504397635;4.74373417721519;0.305;0.702669421397169;4.75352910415824;4.80518295799922
1;4.493;23468.929;25.90375;594.878552191315;4.74132911392405;0.308607594936708;0.702121752091077;4.7513619536083;4.80295902220245
1;4.507;23468.943;26.89045;616.996093302297;4.73620253164557;0.30860759493671;0.702506898664746;4.74624620815424;4.79795466955348
1;4.523;23468.959;27.899;632.035846860483;4.73297468354431;0.308924050632912;0.746416087487182;4.74304579612413;4.80141858202245
1;4.541;23468.977;28.9294;654.579745312255;4.72917721518987;0.314556962025318;0.737384286424592;4.73962690673324;4.7966445355994
1;4.553;23468.989;29.9782;677.376859634005;4.72493670886076;0.318354430379747;0.729684329808121;4.73564952737028;4.79153583595593
1;4.567;23469.003;31.05;699.590950116891;4.72259493670886;0.317215189873417;0.721989983668506;4.73323656845024;4.78798474824557
1;4.583;23469.019;32.1471;721.909838769694;4.71867088607595;0.329683544303798;0.714319855979276;4.73017401059258;4.78380591445052
1;4.597;23469.033;33.258;743.708634462708;4.71651898734178;0.333291139240506;0.706742077431761;4.72828027314918;4.78080732779144
1;4.613;23469.049;34.3942;767.736660708206;4.71101265822784;0.336139240506327;0.699494387730547;4.72298950401027;4.77450754041269
