idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
0;0.719;19079.043;3.3044;16.5159474451058;3.825;0.899936708860757;0.132353762054649;3.92944157355153;3.93166995032456
0;1.319;19079.643;3.3044;16.4926786628724;3.82835443037975;0.889746835443038;0.164270535045038;3.93038764955686;3.93381899487929
0;1.92;19080.244;3.3033;16.4804498191372;3.81930379746835;0.905696202531644;0.196291834461747;3.92522191839346;3.93012691816852
0;2.519;19080.843;3.3033;16.3456067156144;3.82879746835443;0.894050632911394;0.228376901194941;3.93179559335001;3.93842260262735
0;3.119;19081.443;3.3044;16.4384356000777;3.83170886075949;0.865886075949369;0.260478249268524;3.92832680541548;3.93695318850603
0;3.719;19082.043;1.1;2.68982129581411;3.8246835443038;0.862594936708859;0.29257143038043;3.92074919357309;3.93165007099804
1;3.795;19082.119;1.1011;2.68068704148348;3.83101265822785;0.84689873417722;0.324637041201812;3.92350550572482;3.93691308793746
1;3.809;19082.133;1.1044;2.66470892298265;3.83177215189874;0.85886075949367;0.356628696382743;3.92684601534931;3.94300693067466
1;3.825;19082.149;1.1132;2.66086418516131;3.83537974683545;0.872278481012657;0.388368959868892;3.93332016887429;3.9524470900776
1;3.839;19082.163;1.1451;2.77512996972839;3.83424050632911;0.878670886075952;0.419639139596165;3.93363226374968;3.95595245091412
1;3.855;19082.179;1.1979;3.00411749789425;3.83335443037975;0.862088607594938;0.456218967683878;3.92909696447632;3.95549474816129
1;3.869;19082.193;1.276;3.3233149589522;3.83367088607595;0.875632911392405;0.470039097976478;3.93239945303881;3.96039167405024
1;3.885;19082.209;1.3739;3.72205058677614;3.84316455696202;0.857784810126585;0.52054943725556;3.9377288622216;3.97198694723435
1;3.899;19082.223;1.4894;4.15660699384358;3.84044303797469;0.87613924050633;0.60614070314758;3.93911445590037;3.98547729245764
1;3.915;19082.239;1.6291;4.72366858361813;3.84132911392405;0.868987341772154;0.691460559995931;3.93839413487791;3.99863302488121
1;3.929;19082.253;1.7886;5.37684198418878;3.84322784810126;0.858670886075945;0.776588846644799;3.93798374590545;4.01382687964349
1;3.945;19082.269;1.9712;6.09405789803528;3.84126582278481;0.867911392405063;0.86511382020866;3.93809513678392;4.03199891223661
1;3.959;19082.283;2.1725;6.6225659879489;3.83683544303798;0.85613924050633;1.05523269634702;3.93119328144613;4.07035583942326
1;3.975;19082.299;2.398;7.37532643586351;3.83215189873417;0.890759493670885;1.13925994320971;3.93431577920949;4.09594358710407
1;3.989;19082.313;2.6444;8.63959897872366;3.83708860759494;0.883670886075951;1.13153829050509;3.93752755132369;4.09688932243871
1;4.005;19082.329;2.9139;10.0883698092154;3.83721518987342;0.875632911392405;1.13220522069371;3.93585485109764;4.09546603827634
1;4.019;19082.343;3.201;11.6646082752866;3.83645569620253;0.87430379746835;1.13450391478195;3.93481885722741;4.0951066618402
1;4.035;19082.359;3.5145;13.3784074355464;3.83620253164557;0.876139240506326;1.14311667430691;3.93498028363026;4.097656106073
1;4.049;19082.373;3.8445;15.4267160046147;3.83018987341772;0.857848101265823;1.15156605292763;3.92508061462144;4.09052101883518
1;4.065;19082.389;4.1943;17.6075618279793;3.83183544303797;0.839810126582279;1.1543004455152;3.92278522369402;4.08908956000584
1;4.079;19082.403;4.5694;19.9037437829466;3.82854430379747;0.832974683544304;1.16762930251768;3.91811157441513;4.08839289913087
1;4.095;19082.419;4.9632;22.1837331314967;3.82132911392405;0.859683544303799;1.17802126846177;3.91683698834535;4.09015233239773
1;4.109;19082.433;5.3823;25.0158677322319;3.82284810126582;0.84215189873418;1.176;3.91450985768248;4.08734185331901
1;4.125;19082.449;5.8245;27.4518969292467;3.82253164556962;0.852151898734178;1.19920778497379;3.91636451826148;4.09585282345926
1;4.139;19082.463;6.281;30.2103913353438;3.81588607594936;0.854810126582276;1.22021543521373;3.91045865559679;4.09641460370721
1;4.155;19082.479;6.7639;32.8243083591737;3.81221518987342;0.876202531645571;1.23976625804402;3.91161290650848;4.10338103336117
1;4.169;19082.493;7.2677;35.9464026334335;3.80886075949367;0.866455696202532;1.25806946059911;3.90617021629787;4.10376711405322
1;4.184;19082.508;7.7924;39.200226143895;3.81044303797468;0.848860759493672;1.27383234839095;3.9038494764345;4.10642053210154
1;4.2;19082.524;8.3358;42.532471183389;3.80715189873418;0.848607594936706;1.28625;3.90058206300284;4.10718632310728
1;4.214;19082.538;8.9056;46.0445503959322;3.80113924050633;0.856455696202527;1.29585657442648;3.89643117291641;4.1062659615226
1;4.23;19082.554;9.4919;49.3152312513159;3.80221518987342;0.848227848101264;1.31680447822141;3.89568104859711;4.11221410754141
1;4.244;19082.568;10.1024;52.5039316588334;3.79708860759494;0.857784810126581;1.3397842636797;3.89277236354904;4.11687971012209
1;4.26;19082.584;10.7305;55.6483979621566;3.80037974683544;0.850696202531644;1.36291683902085;3.89442810296439;4.12602866679879
1;4.274;19082.598;11.3839;59.216721518791;3.79588607594937;0.85284810126582;1.37963654694782;3.89051423148907;4.12789268115017
1;4.29;19082.614;12.0604;62.6274966273913;3.79411392405063;0.854873417721521;1.39825;3.88922987608109;4.13294230440031
1;4.304;19082.628;12.7556;73.115300906338;3.79101265822785;0.863607594936706;1.24142031632478;3.88813516391549;4.08150945786728
1;4.319;19082.643;13.4739;81.8570539406404;3.78936708860759;0.868481012658229;1.14417643437646;3.88761651935608;4.05249329605278
1;4.335;19082.659;14.2076;94.9681562761713;3.78183544303797;0.84879746835443;0.988332185729809;3.87591749918688;3.99994212081282
1;4.349;19082.673;14.9699;100.460619516241;3.77892405063291;0.843354430379748;0.998989444773119;3.8718876114491;3.99868648264165
1;4.364;19082.688;15.752;105.797912254516;3.77848101265823;0.836139240506331;1.01072880589698;3.86988986826928;3.99970252788919
1;4.38;19082.704;16.5517;111.371801419592;3.77639240506329;0.831772151898733;1.01900536786473;3.86690890889532;3.9989194102196
1;4.394;19082.718;17.3756;117.50118710293;3.76943037974684;0.827658227848101;1.02763238105963;3.85922576819277;3.99370152120628
1;4.41;19082.734;18.2204;123.398082672355;3.76550632911392;0.823607594936707;1.03598275456157;3.85452557197827;3.99131903670747
1;4.424;19082.748;19.085;129.317035066017;3.76373417721519;0.81379746835443;1.04521113362993;3.85070919133577;3.99004105118002
1;4.439;19082.763;19.9749;135.443508106913;3.7596835443038;0.805569620253166;1.05521958496515;3.84501791496263;3.98718586710949
1;4.455;19082.779;20.8835;140.733039031627;3.75955696202532;0.803797468354428;1.06569662130042;3.84452323713175;3.98949473110282
1;4.469;19082.793;21.813;146.569299378757;3.75443037974684;0.802848101265823;1.07646874944092;3.83931146822866;3.98736724150096
1;4.485;19082.809;22.7689;152.610277079508;3.75151898734177;0.793291139240505;1.08743662095048;3.83447591516537;3.98568989618705
1;4.499;19082.823;23.7391;157.715476650238;3.75189873417721;0.791139240506329;1.09854024311792;3.83440287520619;3.98866344470665
1;4.515;19082.839;24.7335;163.821740176565;3.74607594936709;0.786202531645568;1.10974155277646;3.82768852431757;3.98531375843247
1;4.529;19082.853;25.7499;169.084142949191;3.74613924050633;0.780759493670885;1.12101535205094;3.82663619857161;3.98745783874293
1;4.549;19082.873;26.7872;173.979528289559;3.74778481012658;0.776265822784808;1.13234434718926;3.82733322440565;3.9913260116471
1;4.561;19082.885;27.8487;179.497127511175;3.74360759493671;0.77506329113924;1.14371629894127;3.82299894456425;3.99041450260538
1;4.575;19082.899;28.9245;184.936936134094;3.73898734177216;0.774683544303798;1.15512231403863;3.81839769219335;3.98929423534257
1;4.589;19082.913;30.0311;191.691548047909;3.72639240506329;0.774050632911393;1.16655578158658;3.80593677546329;3.98070435103852
1;4.605;19082.929;31.1531;260.634913172503;3.72772151898734;0.786392405063292;0.413591925556076;3.8097664938763;3.83215070407568
1;4.619;19082.943;32.3004;272.874222276664;3.72550632911392;0.779177215189879;0.34823602914981;3.80611541350745;3.82201293468991
1;4.635;19082.959;33.4631;283.106902467673;3.72493670886076;0.773544303797468;0.307775517624716;3.80440853155335;3.81683770210433
1;4.649;19082.973;34.6511;296.152228320077;3.71772151898734;0.762025316455695;0.260520478876682;3.79501460809586;3.80394621354917
1;4.665;19082.989;35.86;306.573728354903;3.72082278481013;0.753037974683544;0.182664493832836;3.79625978922382;3.80065187889984
1;4.679;19083.003;37.0887;301.132424098211;3.71835443037975;0.745000000000001;-0.478498386541208;3.79225324443459;3.82232198746354
1;4.695;19083.019;38.3394;310.410213296536;3.71626582278481;0.741329113924049;-0.466647922673688;3.78948552190794;3.81810958518552
1;4.709;19083.033;39.6121;319.88407861747;3.71151898734177;0.743417721518991;-0.45482163874119;3.78524016438415;3.81246715725318
1;4.725;19083.049;40.9046;330.784703272482;3.7070253164557;0.733101265822782;-0.443023154985726;3.7788191492574;3.8047002087744
1;4.739;19083.063;42.2224;339.943876144346;3.70594936708861;0.728354430379746;-0.431256756049449;3.77684536189639;3.80138702019625
1;4.755;19083.079;43.5622;349.80071783863;3.70303797468354;0.723101265822784;-0.419527520510417;3.77297835702551;3.79623089696195
1;4.769;19083.093;43.1035;350.277634586431;3.69917721518987;0.716898734177214;-0.407841475076863;3.76800422829444;3.79001194368008
1;4.785;19083.109;41.7747;344.674838668793;3.69715189873418;0.714303797468354;-0.396205787608655;3.76552281594355;3.78630969461375
1;4.799;19083.123;40.4668;338.018902579829;3.69797468354431;0.710886075949368;-0.384629048502321;3.76568397148689;3.7852761164894
1;4.815;19083.139;39.1787;331.013732769775;3.70044303797468;0.704430379746835;-0.373121813233383;3.76689538442543;3.78532967186692
1;4.829;19083.153;37.9104;324.08069917837;3.70139240506329;0.700506329113928;-0.361698000306897;3.76709634246178;3.78442073464551
1;4.845;19083.169;36.6663;318.9229982417;3.69620253164557;0.697594936708864;-0.350371867098188;3.76145608118252;3.77773904550312
1;4.859;19083.183;35.4453;310.399831863702;3.69873417721519;0.701139240506329;-0.339142769911775;3.76460233600808;3.77984769093425
1;4.875;19083.199;34.2463;299.932723128769;3.70259493670886;0.718481012658231;-0.328016689999845;3.7716606728194;3.78589740745982
1;4.889;19083.213;33.0638;294.715273545069;3.69835443037974;0.709493670886079;-0.316282171528771;3.76579430688094;3.77905294667379
1;4.905;19083.229;31.9055;286.765677945472;3.70139240506329;0.711139240506327;-0.288214848758148;3.76908805358115;3.78009160665358
1;4.919;19083.243;30.7703;279.315545472054;3.69867088607594;0.709430379746834;-0.294592690480127;3.76609317293313;3.77759746935772
1;4.935;19083.259;29.656;271.965390252554;3.69632911392405;0.708101265822787;-0.292829547695574;3.7635430542379;3.77491794150627
1;4.949;19083.273;28.556;263.345544289012;3.69822784810126;0.708544303797467;-0.285944198988574;3.76549123580384;3.77633265640764
1;4.965;19083.289;27.4868;256.115562858391;3.69474683544303;0.709367088607593;-0.280653439423941;3.76222751098547;3.77268103574585
1;4.979;19083.303;26.433;246.029206161147;3.70044303797468;0.714936708860758;-0.273478881230904;3.76887425831268;3.77878338535715
1;4.995;19083.319;25.4001;237.998032418271;3.70107594936708;0.711582278481014;-0.267971760527785;3.76886090510537;3.77837549569548
1;5.009;19083.333;24.3925;229.28625896741;3.70113924050633;0.714556962025316;-0.27187030771554;3.76948581766726;3.77927728458921
1;5.025;19083.349;23.4058;219.885565483871;3.7070253164557;0.712721518987344;-0.267665654956035;3.77491836474262;3.78439606321988
1;5.039;19083.363;22.4411;213.981863771448;3.69886075949367;0.706772151898736;-0.264521503930886;3.76577983860205;3.77505886296671
1;5.055;19083.379;21.4962;203.859336980498;3.70392405063291;0.71715189873418;-0.261482534199227;3.772712580984;3.78176325731876
1;5.07;19083.394;20.5744;194.192989254037;3.70683544303797;0.730189873417721;-0.257638729437393;3.77806911702318;3.7868435362331
1;5.084;19083.408;19.6724;189.909685463016;3.7073417721519;0.718354430379744;0.00331316575501335;3.7762966121835;3.77629806560021
1;5.1;19083.424;18.7913;178.446471676968;3.70810126582279;0.730253164556963;0.221873834674119;3.77932331005724;3.78583051396322
1;5.114;19083.438;17.9311;164.910738355312;3.71012658227848;0.726582278481015;0.418231121689132;3.78060326719587;3.80366643320381
1;5.13;19083.454;17.0918;148.960709408468;3.70943037974684;0.73746835443038;0.612647464962498;3.78202767255543;3.83132747651516
1;5.144;19083.468;16.2756;130.463566634274;3.71082278481013;0.731835443037973;0.843808051254516;3.7822994138424;3.87528074896704
1;5.16;19083.484;15.4792;97.6162117770341;3.71512658227848;0.742341772151896;1.29487268158868;3.78856659292585;4.00373976309131
1;5.175;19083.499;14.707;92.6987655294176;3.71506329113924;0.740569620253165;1.29114848111737;3.78815768146103;4.0021497997831
1;5.189;19083.513;13.9557;87.6473467827063;3.71626582278481;0.740632911392403;1.2880142839833;3.78934938677289;4.00226805333939
1;5.205;19083.529;13.2286;82.0029812047418;3.72316455696203;0.74898734177215;1.28596860537308;3.79775412004953;4.0095700031747
1;5.219;19083.543;12.5158;77.1593835310181;3.72145569620253;0.759999999999998;1.27992357878778;3.79826703890054;4.00812136372331
1;5.235;19083.559;11.8294;72.3753391030917;3.7246835443038;0.763417721518984;1.27278483423865;3.80211442788572;4.00949564870754
1;5.249;19083.573;11.1606;67.8674330915865;3.72449367088608;0.766139240506327;1.26619576988837;3.80247583033923;4.0077517597772
1;5.265;19083.589;10.516;63.3616857301287;3.73082278481013;0.764493670886079;1.25560941677042;3.80834468299329;4.00999304637375
1;5.279;19083.603;9.8923;59.2009464082789;3.72886075949367;0.774936708860757;1.24314469098433;3.8085337685823;4.0062873323258
1;5.295;19083.619;9.2873;55.3788468010664;3.72810126582279;0.765063291139239;1.2332181591895;3.80579306947688;4.00061094282273
1;5.309;19083.633;8.7076;51.1302835096662;3.73462025316456;0.767088607594935;1.22230264919089;3.81258617833733;4.00372790452447
1;5.325;19083.649;8.1488;47.3124036765925;3.73481012658228;0.780443037974685;1.2035176057701;3.81548136113187;4.00079400176306
1;5.339;19083.663;7.6087;43.2024453025518;3.73905063291139;0.782215189873423;1.20163146163324;3.81999479564355;4.00453223339888
1;5.355;19083.679;7.0917;39.2276233174801;3.74259493670886;0.792151898734179;1.19880315272347;3.82550931131359;4.00894630669042
1;5.369;19083.693;6.6011;35.8182797551141;3.74405063291139;0.785569620253163;1.19445750966388;3.82557639710265;4.00771300275623
1;5.385;19083.709;6.1248;32.3477305723051;3.74582278481013;0.797278481012658;1.18665727441596;3.82973123227839;4.00936364008216
1;5.399;19083.723;5.6738;29.1681681415785;3.74974683544303;0.794050632911397;1.18125;3.83289939048001;4.01079409843513
1;5.415;19083.739;5.2382;25.9715290430082;3.75341772151899;0.805632911392408;1.17733900130261;3.83890465890095;4.01538492602137
1;5.429;19083.753;4.8301;23.1043690600743;3.75867088607595;0.812721518987342;1.16898770478704;3.84553287559215;4.01928542793409
1;5.445;19083.769;4.4418;20.4685273273806;3.76183544303797;0.823101265822785;1.15875610564204;3.85083128613755;4.02139494537138
1;5.459;19083.783;4.0711;18.037074039953;3.76563291139241;0.823354430379748;1.15175602430516;3.85459514623619;4.02298964464375
1;5.475;19083.799;3.7268;15.8915877271597;3.7670253164557;0.820379746835442;1.14424163988598;3.85532134378393;4.02154094773196
1;5.489;19083.813;3.4067;13.9231611584474;3.76696202531645;0.825569620253162;1.13575;3.85636721514707;4.02013633606637
1;5.505;19083.829;3.1031;12.0953195461495;3.76936708860759;0.825822784810128;1.12827118879825;3.85877072661614;4.02033672670112
