idxCompression;T;B;F;dx;dy;dz;D2;D3
0;0.787;6.15123;147.850142728039;4.53379746835443;0.60626582278481;0.20857181627632;4.57415322567292;4.57890597571939
0;1.387;6.15123;148.005598640182;4.53746835443038;0.578101265822786;0.226879271402043;4.5741469304126;4.57977011920849
0;1.988;6.15369;148.384190318763;4.53886075949367;0.551392405063289;0.250681038635292;4.57223037241486;4.57909724307796
0;2.588;6.15369;148.901903302494;4.53917721518987;0.534430379746833;0.244751826528732;4.57053012479901;4.57707866201624
0;3.188;6.15492;148.666474714529;4.54936708860759;0.494810126582278;0.238483447600514;4.57619688915089;4.58240682644544
0;3.788;3.69492;72.3646198643864;4.55879746835443;0.441518987341773;0.23848785823831;4.5801280957696;4.58633293952643
1;3.808;3.69369;72.1023439463063;4.55955696202532;0.455126582278481;0.241173402498808;4.58221560992606;4.58855799853536
1;3.822;3.69492;72.3331428331527;4.5576582278481;0.448164556962025;0.244049173229879;4.57963972294639;4.58613780767027
1;3.838;3.70476;72.5670562208923;4.55664556962025;0.460443037974684;0.24051889050726;4.57985006723574;4.58616135510408
1;3.852;3.73797;73.5219151437172;4.55455696202532;0.465063291139241;0.256048004712311;4.57823907033027;4.58539350174178
1;3.868;3.79455;74.9849200039044;4.55594936708861;0.462025316455694;0.273336959085688;4.57931676437884;4.58746717936197
1;3.882;3.87819;77.0652860234805;4.55917721518987;0.461582278481012;0.290101632478355;4.5824835056238;4.59165700335738
1;3.898;3.97782;80.1090061144787;4.55848101265823;0.455379746835446;0.291048057778778;4.58117014054199;4.59040617250046
1;3.912;4.10205;83.9987482466786;4.55683544303797;0.46126582278481;0.271173113635264;4.58012176849005;4.58814235521906
1;3.928;4.25211;88.645194583676;4.55746835443038;0.456012658227849;0.254385666603384;4.58022546891508;4.58728431792402
1;3.942;4.41939;93.5174893796152;4.55911392405063;0.456329113924051;0.258151313080752;4.58189437162044;4.58916093999027
1;3.958;4.6125;99.7225678427995;4.55518987341772;0.458037974683544;0.2606713390939;4.5781605005875;4.58557554906302
1;3.972;4.82898;106.378387708865;4.55645569620253;0.454367088607595;0.256663098097984;4.57905426509298;4.58624180659846
1;3.988;5.06514;114.138395617095;4.55487341772152;0.445632911392405;0.249762473379481;4.57662108363607;4.58343122958017
1;4.002;5.33082;122.508814580689;4.55436708860759;0.450063291139239;0.248772631995841;4.57655072558178;4.58330714291037
1;4.018;5.61126;131.55176700079;4.55367088607595;0.444810126582279;0.255935618359605;4.57534420425457;4.5824968770476
1;4.032;5.91999;141.463504933213;4.55348101265823;0.443227848101264;0.261307919590527;4.57500166753756;4.58245808347575
1;4.048;6.2484;152.06971471441;4.55310126582278;0.446455696202531;0.261409398890118;4.57493757613246;4.58239988426772
1;4.062;6.60018;163.657118609507;4.55335443037975;0.444303797468356;0.25375;4.57498004729023;4.58201173019054
1;4.078;6.97656;176.690124118363;4.54879746835443;0.445253164556963;0.255628882299279;4.57053703503819;4.57768007992271
1;4.092;7.37385;190.083811868776;4.54746835443038;0.440886075949368;0.26119510964702;4.56879075538723;4.57625085105868
1;4.108;7.79205;204.518338923071;4.545;0.438354430379746;0.260792322349839;4.56609018818437;4.57353170340276
1;4.122;8.23239;218.85770153569;4.54822784810127;0.43259493670886;0.254083007341803;4.56875419972557;4.57581392892345
1;4.138;8.69856;235.27308343592;4.54424050632911;0.432088607594936;0.253961854438105;4.56473683186398;4.57179603303617
1;4.152;9.18564;251.127853166274;4.54594936708861;0.431582278481013;0.255330344599662;4.56639014005945;4.57352298519484
1;4.168;9.69855;269.779715401707;4.54069620253165;0.426329113924051;0.252982744829619;4.56066645536204;4.5676776140886
1;4.182;10.23114;288.031402480379;4.53905063291139;0.42518987341772;0.2532440245401;4.55892170108133;4.56595002300239
1;4.198;10.78833;306.996013745587;4.53791139240506;0.419493670886075;0.258979472342921;4.55725956526871;4.56461226308743
1;4.212;11.36643;326.302004523989;4.53715189873418;0.419873417721519;0.261007008475508;4.55653827363453;4.56400763557311
