;idxCompression;T;B;F;dx;dy;dz;D2;D3
0;0;0.762;6.0036;122.63859671695;-4744.49367088608;-40.1898734177245;416.80335180214;4744.66388893917;259.936116837689
1;0;1.362;6.0048;122.828224635996;-4739.81012658228;-57.9746835443036;436.185708293202;4740.16467013373;257.191075167385
2;0;1.962;6.0012;122.594226774848;-4737.40506329114;-90.8227848101267;453.318158577827;4738.27558421175;256.911014381841
3;0;2.562;6.0036;122.805680360123;-4735.82278481013;-141.835443037974;441.778540989685;4737.94625782401;255.497979542232
4;0;3.162;6.0048;122.281378683561;-4745.69620253165;-145.379746835441;408.807648915456;4747.92246330047;262.489629757368
5;0;3.764;6.0036;124.308038035993;-4727.46835443038;-188.481012658228;389.529272220499;4731.224168677;244.232371412842
6;0;4.363;6.0048;124.703540457648;-4725.44303797468;-190.316455696203;380.192576567034;4729.27396737091;241.531447227306
7;0;4.964;6.0012;124.6395193477;-4723.22784810127;-215.822784810128;380.372690473753;4728.15617122812;240.431686361759
8;0;5.564;6.0048;125.574398452938;-4720.18987341772;-183.734177215191;365.767721428012;4723.76446163356;234.904253468066
9;0;6.163;6.006;126.312637361914;-4721.45569620253;-92.7848101265828;343.328859926894;4722.3672995854;231.831318880563
10;0;6.763;5.9952;126.750859853325;-4720.3164556962;-39.8734177215187;308.895583512096;4720.4848618926;227.58070567139
11;0;7.364;6.0012;127.337247760527;-4718.86075949367;-77.4683544303791;281.635634762944;4719.49660593451;224.892431538141
12;0;7.964;6.006;127.959545231266;-4714.30379746835;-51.6455696202551;291.643942557152;4714.58667962378;220.598601587166
13;0;8.563;6.0;126.924231389859;-4720.94936708861;-21.0126582278477;302.168858216487;4720.99612988828;227.656453104154
14;0;9.163;6.0036;128.426619095709;-4707.15189873417;-27.658227848102;318.535625862616;4707.23315497803;214.998401893342
15;0;9.764;6.0036;127.95486957672;-4703.54430379747;-48.1645569620268;377.029179543131;4703.79090121287;215.876968576307
16;0;10.363;6.0036;127.187445409109;-4700.44303797468;-20.6962025316455;444.45081630392;4700.488600778;218.454184269622
17;0;10.962;6.0036;124.77755085665;-4708.79746835443;-67.7215189873413;512.973363489597;4709.28442569729;234.140643232465
18;0;11.563;6.0012;124.459541890562;-4705.0;-84.1139240506298;542.052096996345;4705.75181583338;233.8682299677
19;0;12.162;6.0;125.652060792159;-4700.75949367089;-60.7594936708884;510.962748947345;4701.15214957016;225.838595704017
20;0;12.218;6.0048;125.673407655611;-4709.17721518987;-18.9240506329136;472.709333802697;4709.21523863114;229.880970193522
21;0;12.817;6.0036;129.737397224734;-4679.81012658228;-82.1518987341773;430.968858642195;4680.53114030103;197.330404604237
22;0;13.417;6.0012;126.98945651254;-4708.86075949367;-66.582278481014;391.240620175351;4709.33146551684;222.555213409554
23;0;14.562;6.0036;128.879816033281;-4698.2911392405;-43.8607594936734;358.125181758483;4698.49586519869;209.124472156773
24;0;15.163;6.0036;119.095539620994;-4788.86075949367;-31.2658227848119;327.597717849282;4788.96282356553;297.15470482283
25;0;15.762;6.0;114.335478072811;-4834.62025316456;-15.9493670886082;318.419518916168;4834.64656149955;342.121088749615
26;0;16.307;6.0036;130.872678989175;-4686.96202531646;-59.4936708860758;311.980955047188;4687.33959977662;194.710574305976
27;0;16.417;6.0036;132.616824876244;-4671.96202531646;-61.7088607594915;317.914089356103;4672.36954333615;180.172697830649
28;0;17.018;6.0036;132.725831497079;-4670.37974683544;-72.7215189873418;321.621625850819;4670.94587840349;179.005539209608
29;0;17.618;6.0036;132.422468128229;-4673.16455696202;-78.60759493671;317.452975747188;4673.82564185142;181.594168360643
30;0;18.217;6.0012;132.278060559583;-4673.10126582279;-82.1518987341773;322.233014312333;4673.82331449319;181.918194655374
31;0;18.817;6.0;132.241724183236;-4670.69620253165;-100.569620253164;337.291154825627;4671.7788116371;180.938789948584
32;0;19.417;6.0036;132.062078692344;-4671.58227848101;-66.9620253164552;356.937003218101;4672.06216755004;182.67699716046
