;idxCompression;T;B;F;dx;dy;dz;D2;D3
0;0;0.708;11.5;291.33577100962;4.56677215189873;0.909177215189874;-0.0002146646962017;4.65639464564358;4.65639465059171
1;0;1.308;11.50115;291.975041874445;4.56835443037975;0.897848101265824;-0.0002072713871572;4.65574842689303;4.65574843150683
2;0;1.988;11.5;290.859554937824;4.56575949367089;0.917341772151899;-0.0001799984134657;4.65700286460945;4.65700286808802
3;0;2.587;11.5046;290.894016879554;4.56772151898734;0.912911392405064;-0.0;4.65805614880317;4.65805614880317
4;0;3.107;11.5046;291.944823773199;4.55930379746835;0.924936708860759;-0.0;4.65217788062833;4.65217788062833
5;0;3.748;11.50115;292.252487190356;4.55493670886076;0.932594936708861;-0.0001619583323906;4.64942810867125;4.64942811149208
6;0;4.388;11.50345;292.262245756644;4.55550632911392;0.931645569620254;-0.0002467057683273;4.64979584304409;4.64979584958886
7;0;4.987;3.45115;58.7034886368985;4.55740506329114;0.931835443037975;-0.0006405459568862;4.65169412191015;4.65169416601227
8;1;5.013;3.45115;58.6743541396031;4.55113924050633;0.950822784810128;-0.0006471839144618;4.64940128990719;4.6494013349503
9;1;5.034;3.45;58.3712808238681;4.55537974683544;0.953227848101266;-0.0004758806128217;4.65404425938068;4.65404428371032
10;1;5.056;3.45345;57.8980530252328;4.56354430379747;0.959810126582279;0.0;4.66338633310733;4.66338633310733
11;1;5.077;3.4592;58.4253508007294;4.55594936708861;0.960886075949367;0.0;4.65617618721934;4.65617618721934
12;1;5.097;3.50405;59.5653611261454;4.5553164556962;0.962594936708861;0.0;4.65590990287765;4.65590990287765
13;1;5.119;3.5972;61.4615461099277;4.56398734177215;0.962531645569621;0.0;4.66438073323559;4.66438073323559
14;1;5.139;3.7329;65.2640338422426;4.55791139240506;0.964113924050633;0.0;4.65876291729512;4.65876291729512
15;1;5.161;3.9192;69.7120760877154;4.56405063291139;0.96506329113924;0.0;4.66496573788955;4.66496573788955
16;1;5.181;4.1515;75.9906517721212;4.56177215189873;0.964810126582278;0.0;4.66268417825983;4.66268417825983
17;1;5.202;4.4275;83.3922263014675;4.56094936708861;0.966962025316456;0.0;4.66232503023439;4.66232503023439
18;1;5.223;4.7472;92.0382378950502;4.56227848101266;0.965506329113924;0.0;4.6633236441266;4.6633236441266
19;1;5.244;5.1175;102.36746312314;4.5620253164557;0.963670886075949;0.0;4.66269627626045;4.66269627626045
20;1;5.266;5.53495;114.041016671922;4.56177215189873;0.965822784810126;0.0;4.66289382438601;4.66289382438601
21;1;5.286;5.9984;126.790426967246;4.56518987341772;0.967025316455695;0.0;4.66648653089473;4.66648653089473
22;1;5.308;6.509;141.883482798594;4.5626582278481;0.964113924050632;0.0;4.66340709810952;4.66340709810952
23;1;5.329;7.06445;157.974382821251;4.56094936708861;0.969113924050633;0.0;4.66277180729818;4.66277180729818
24;1;5.35;7.66245;175.374206936824;4.56139240506329;0.968797468354429;0.0;4.66313941542166;4.66313941542166
25;1;5.371;8.3099;194.358931655911;4.55949367088608;0.973354430379747;0.0;4.66223137370831;4.66223137370831
26;1;5.391;9.00335;215.10890199005;4.5576582278481;0.972151898734176;0.0;4.6601853864502;4.6601853864502
27;1;5.413;9.7451;237.289601268273;4.55632911392405;0.970000000000002;0.0;4.65843696902641;4.65843696902641
28;1;5.433;10.53055;260.737632630928;4.55405063291139;0.970316455696202;0.0;4.65627438960759;4.65627438960759
29;1;5.455;11.3643;283.408863663388;4.56151898734177;0.96746835443038;0.0;4.66298729235924;4.66298729235924
30;1;5.476;12.24405;310.402374737029;4.55594936708861;0.964556962025317;0.0;4.65693512607451;4.65693512607451
31;1;5.497;13.17095;336.56462060294;4.55816455696202;0.960822784810126;0.0;4.65833066153049;4.65833066153049
32;1;5.518;14.1404;364.200584268776;4.55924050632911;0.954303797468354;0.0;4.65804355200922;4.65804355200922
33;1;5.538;15.1593;395.365711410528;4.55139240506329;0.951645569620252;0.0;4.6498174281412;4.6498174281412
34;1;5.56;16.22075;424.83101256069;4.5526582278481;0.945063291139241;0.0;4.64971413786396;4.64971413786396
35;1;5.58;17.33625;454.640534786897;4.55569620253165;0.937721518987342;0.0;4.65120302039517;4.65120302039517
36;1;5.602;18.4966;486.826061056491;4.55107594936709;0.938987341772152;0.0;4.6469333462958;4.6469333462958
37;1;5.622;19.69835;517.970515290434;4.5526582278481;0.933291139240507;0.0;4.64733571954705;4.64733571954705
38;1;5.644;20.9484;549.967736785529;4.5526582278481;0.929683544303797;0.0;4.64661257607542;4.64661257607542
39;1;5.664;22.24215;581.580681761082;4.55310126582278;0.92873417721519;0.0;4.64685682034261;4.64685682034261
40;1;5.686;23.58535;615.154549002461;4.55151898734177;0.924620253164557;0.0;4.64448573091734;4.64448573091734
41;1;5.707;24.9757;649.166026389487;4.55018987341772;0.919303797468356;0.0;4.64212746014076;4.64212746014076
42;1;5.727;26.4086;677.47525648052;4.56006329113924;0.91113924050633;0.0;4.65019912850902;4.65019912850902
43;1;5.762;27.8944;715.120927066066;4.55303797468354;0.905886075949366;0.0;4.64228223845873;4.64228223845873
44;1;5.772;29.4216;748.894762416587;4.55398734177215;0.896898734177215;0.0;4.64146830737749;4.64146830737749
45;1;5.791;30.9948;778.541687077808;4.55886075949367;0.894493670886076;0.0;4.64578630069297;4.64578630069297
46;1;5.811;32.6163;813.147101293722;4.55727848101266;0.888481012658227;0.0;4.64307932985807;4.64307932985807
47;1;5.833;34.28035;842.944877157831;4.56202531645569;0.883291139240507;0.0;4.64674921043125;4.64674921043125
48;1;5.853;35.9927;875.131844427896;4.56335443037975;0.877151898734177;0.0;4.6468913383809;4.6468913383809
49;1;5.875;37.75565;904.029327023356;4.5673417721519;0.875126582278481;0.0;4.65042550726856;4.65042550726856
50;1;5.895;39.5646;936.758255445252;4.56594936708861;0.872721518987342;0.0;4.64860586332294;4.64860586332294
51;1;5.917;41.41265;967.506900591657;4.5673417721519;0.867974683544303;0.0;4.64908495458165;4.64908495458165
52;1;5.937;43.31705;998.164582235612;4.56892405063291;0.862215189873417;0.0;4.64956793843259;4.64956793843259
53;1;5.959;45.25825;1028.42283182403;4.56924050632911;0.859683544303797;0.0;4.64941013474026;4.64941013474026
54;1;5.979;44.781;1022.04962568006;4.57044303797468;0.853164556962026;0.0;4.64939128538645;4.64939128538645
55;1;6.001;42.8467;989.749124318133;4.57398734177215;0.850822784810126;0.0;4.65244662665182;4.65244662665182
56;1;6.021;40.95955;962.171519656913;4.57139240506329;0.848417721518987;0.0;4.64945600594928;4.64945600594928
57;1;6.042;39.11725;930.678963549049;4.57132911392405;0.85120253164557;0.0;4.6499027535734;4.6499027535734
58;1;6.064;37.3244;902.05811191929;4.5676582278481;0.852468354430379;0.0;4.64652601216583;4.64652601216583
59;1;6.085;35.5741;872.190742042159;4.56721518987342;0.846898734177215;0.0;4.64507180316531;4.64507180316531
60;1;6.105;33.8744;838.848970024061;4.56886075949367;0.848354430379747;0.0;4.64695533432225;4.64695533432225
61;1;6.127;32.2184;808.649620281179;4.56493670886076;0.851962025316457;0.0;4.64375779390849;4.64375779390849
