;idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
646;4;43.62699999999313;70144.496;3.96;0.0;4.547631644460774;-1.8713354424469837;0.262;4.917606115973427;4.924580582329753
647;4;43.64299999999639;70144.512;3.786;0.0;4.549681359976182;-1.874162330587838;0.264;4.92057770172458;4.927654707739692
648;4;43.65799999999581;70144.527;3.652;0.0;4.547838989211303;-1.8810237573992186;0.268;4.9214926442788425;4.928784215979713
649;4;43.67299999999523;70144.542;3.542;0.0;4.545869697311119;-1.8836963637658453;0.27;4.920695407744331;4.928097330186991
650;4;43.6869999999908;70144.556;3.368;0.0;4.543697173227065;-1.8893116703292245;0.272;4.920841654598715;4.928353334495592
651;4;43.70299999999406;70144.572;3.274;0.0;4.543353406712111;-1.8909770470239977;0.272;4.9211639243835545;4.928675113116521
652;4;43.71699999998964;70144.586;3.209;0.0;4.540692050170175;-1.8933856834950034;0.272;4.919633486444134;4.927147008253606
653;4;43.7329999999929;70144.602;3.153;0.0;4.539316141319365;-1.8992878116936007;0.276;4.9206387006658385;4.928373080692085
654;4;43.746999999988475;70144.616;3.071;0.0;4.5383804196616255;-1.9050376567772989;0.302;4.921998101107676;4.931254334072374
655;4;43.762999999991735;70144.632;3.055;0.0;4.537338146150615;-1.9067677529371643;0.298;4.921707093697729;4.930720506797617
656;4;43.77699999998731;70144.646;3.071;0.0;4.535815930615904;-1.9116910001939402;0.292;4.922213794285202;4.930867331073868
657;4;43.79299999999057;70144.662;3.076;0.0;4.536126501759396;-1.9102985411213789;0.294;4.921959381808672;4.930732212985654
658;4;43.80799999998999;70144.677;3.043;0.0;4.5357390520787115;-1.9134737116565188;0.298;4.922835604989513;4.93184695562955
659;4;43.822000000000116;70144.691;3.039;0.0;4.533536314052075;-1.9146883806814252;0.3;4.921278604788123;4.930414090717465
660;4;43.837999999988824;70144.707;58.67;0.0;4.532676047653332;-1.9153377117710249;0.298;4.920738837116079;4.929754020547323
661;0;43.85299999998824;70144.722;5.092;0.0;4.559761121833791;-1.9049203260245093;0.276;4.941674102638525;4.949375610790544
664;0;44.453999999997905;70145.323;5.1;0.0;4.563164112071953;-1.9082947228100382;0.25;4.9461151889949;4.95242924864213
667;0;45.052999999999884;70145.922;5.112;0.0;4.561759025820545;-1.9156396454666482;0.304;4.947658098629977;4.9569886686312685
670;0;45.653999999994994;70146.523;5.124;0.0;4.558495972556798;-1.9292128625367397;0.292;4.949924019699065;4.958529197331981
673;0;46.254000000000815;70147.123;5.132;0.0;4.551747707259306;-1.947206792314602;0.284;4.9507596874193425;4.9588988175376665
676;0;46.853999999992084;70147.723;5.128;0.0;4.552713584065479;-1.9452221834313652;0.272;4.950867633198026;4.958333825131969
680;0;50.76799999999639;70151.637;5.1;0.0;4.576966285967742;-1.8934460555894486;0.272;4.953156402569233;4.960619149694177
683;0;51.39400000000023;70152.263;5.092;0.0;4.570257169900497;-1.9001436147199495;0.284;4.949524861599131;4.957666018963752
686;0;51.99499999999534;70152.864;5.092;0.0;4.56649008849225;-1.8992157393970723;0.338;4.94569026052699;4.957226659440894
689;0;52.59399999999732;70153.463;5.1;0.0;4.567860417983639;-1.8973274249670906;0.354;4.946230904002958;4.958882551111079
692;0;53.19499999999243;70154.064;5.088;0.0;4.565715629280785;-1.8846873970292586;0.354;4.939413506883156;4.952082571199693
695;0;53.794999999998254;70154.664;5.092;0.0;4.568049249162352;-1.8776143112515145;0.37;4.9388773465828475;4.9527173798420225
698;5;54.39499999998952;70155.264;3.076;0.0;4.532377569837467;-1.910583951144425;0.37;4.918615401709756;4.932512287864717
699;5;54.413999999989755;70155.283;3.08;0.0;4.53230388002854;-1.9129505103208615;0.36;4.919467259354269;4.9326218298039635
700;5;54.429999999993015;70155.299;3.039;0.0;4.531547999898996;-1.9150932164278578;0.346;4.91960458807378;4.931756817098405
701;5;54.44399999998859;70155.313;3.043;0.0;4.531076104216812;-1.9167390793425783;0.346;4.919810906984499;4.931962627644662
702;5;54.45999999999185;70155.329;3.145;0.0;4.531079636571455;-1.9183187419372254;0.346;4.920429805273126;4.9325800012387155
703;5;54.47399999998743;70155.343;3.201;0.0;4.529393513054818;-1.9212302852712628;0.356;4.920013354163438;4.932876179790708
704;5;54.488999999986845;70155.358;3.25;0.0;4.528499025782565;-1.91248811011014;0.362;4.915782155245114;4.929093040086208
705;5;54.504999999990105;70155.374;3.368;0.0;4.5279033490069365;-1.9206480558216568;0.354;4.91841414403868;4.931137160156848
706;5;54.51900000000023;70155.388;3.506;0.0;4.52829457218597;-1.917693686280908;0.358;4.9176214582753905;4.930635335014199
707;5;54.53499999998894;70155.404;3.619;0.0;4.526948056849947;-1.9180978349868705;0.362;4.916539231410528;4.929848072101089
708;5;54.54999999998836;70155.419;3.741;0.0;4.528525922622478;-1.915993830169872;0.362;4.917171889319387;4.930479022276922
709;5;54.56399999999849;70155.433;3.911;0.0;4.527395651705456;-1.9154192517109165;0.366;4.915907067562026;4.929512987801765
710;5;54.579999999987194;70155.449;4.179;0.0;4.530269509011684;-1.91463127057958;0.366;4.918247119306038;4.931846583842825
711;5;54.59399999999732;70155.463;4.366;0.0;4.529237148713274;-1.911666592525025;0.36;4.916142625093436;4.92930606782137
712;5;54.61000000000058;70155.479;4.569;0.0;4.530128764198659;-1.9118617296289304;0.37;4.917039952394102;4.930941278644453
713;5;54.62399999999616;70155.493;4.848;0.0;4.531970987500273;-1.9068146284320218;0.368;4.916777710934932;4.930530099162416
714;5;54.63999999999942;70155.509;5.124;0.0;4.531733877256887;-1.90730400720292;0.364;4.916748977746378;4.930204509974211
715;5;54.654999999998836;70155.524;5.433;0.0;4.53285355087641;-1.9005201978363464;0.364;4.915153948359785;4.928613835154544
716;5;54.66899999999441;70155.538;5.68;0.0;4.532274662900749;-1.8991778471262002;0.362;4.914101150260035;4.927416576157023
717;5;54.68499999999767;70155.554;6.041;0.0;4.531938378309256;-1.8972545603964501;0.36;4.913047967579541;4.926219679606001
718;5;54.69999999999709;70155.569;6.402;0.0;4.53423380672496;-1.8941769449006307;0.364;4.913978277591448;4.9274413758705045
719;5;54.71499999999651;70155.584;6.759;0.0;4.53812739104994;-1.8902232307213516;0.356;4.916049641669254;4.928922811259718
720;5;54.728999999992084;70155.598;7.104;0.0;4.538717207508779;-1.8811941160987777;0.358;4.913129877398006;4.926155619971922
721;5;54.7439999999915;70155.613;7.494;0.0;4.537782225160255;-1.883429599402012;0.348;4.913122691210141;4.925431816489188
722;5;54.75999999999476;70155.629;7.944;0.0;4.540957070122395;-1.8733188324774328;0.356;4.91219040355819;4.9250736604450065
723;5;54.77399999999034;70155.643;8.374;0.0;4.5416108299411055;-1.8701221211989982;0.356;4.911576699883264;4.924461562327011
724;5;54.7899999999936;70155.659;8.804;0.0;4.544121358117564;-1.8584488913381287;0.354;4.909467506666698;4.922213648249751
725;5;54.80399999998917;70155.673;9.299;0.0;4.546334483972625;-1.8520609302652569;0.354;4.909102456618078;4.921849543573397
726;5;54.81999999999243;70155.689;9.831;0.0;4.548297620411966;-1.8441080405030936;0.354;4.907926823913873;4.920676956364167
727;5;54.83399999998801;70155.703;10.35;0.0;4.551823309428525;-1.8414382972906433;0.356;4.910192505695221;4.9230809909024975
728;5;54.84999999999127;70155.719;10.845;0.0;4.552037596351329;-1.833344389718265;0.352;4.9073616057824205;4.919969708230673
729;5;54.863999999986845;70155.733;11.413;0.0;4.552591268499474;-1.8261394207317116;0.348;4.905188318705817;4.917517304694311
730;5;54.879999999990105;70155.749;12.013;0.0;4.557306813691436;-1.8161284888687657;0.344;4.90585039337719;4.9178963065724695
731;5;54.89400000000023;70155.763;12.61;0.0;4.558356966046049;-1.8077049581232294;0.344;4.903714453913874;4.91576560115755
732;5;54.90999999998894;70155.779;13.157;0.0;4.560161994626569;-1.7989147798491205;0.354;4.902159911956787;4.914925004758076
733;5;54.92499999998836;70155.794;13.807;0.0;4.563905255175876;-1.7868581077616084;0.352;4.901233831954498;4.913857657227707
734;5;54.93899999999849;70155.808;14.48;0.0;4.565843088544325;-1.777302045283884;0.338;4.8995638244009285;4.911208575226494
735;5;54.954999999987194;70155.824;15.129;0.0;4.570892945243793;-1.7687719731517426;0.336;4.901185225013087;4.9126889388487225
736;5;54.970000000001164;70155.839;15.79;0.0;4.570299362461356;-1.7574601553005118;0.332;4.896560268186595;4.907802610128445
737;5;54.98399999999674;70155.853;16.496;0.0;4.5748199301165595;-1.7465162503979017;0.33;4.896865977938913;4.907972738911212
738;5;55.0;70155.869;17.255;0.0;4.575902148904944;-1.7388406345564495;0.328;4.895145271464123;4.9061218114451215
739;5;55.013999999995576;70155.883;17.977;0.0;4.580823400261148;-1.7269530983652175;0.326;4.895539809697531;4.906382173081642
740;5;55.029999999998836;70155.899;18.74;0.0;4.5836466944534795;-1.7164594951710304;0.316;4.894491824299751;4.90468207105589
741;5;55.044999999998254;70155.914;19.486;0.0;4.587442779834954;-1.7036891183272742;0.316;4.893586401624744;4.903778529885563
742;5;55.05899999999383;70155.928;20.351;0.0;4.587758213285998;-1.6957609048690856;0.298;4.891127729885568;4.900197390927793
743;5;55.07499999999709;70155.944;21.15;0.0;4.591697711363603;-1.6817123311236402;0.292;4.889973848314023;4.898684337370091
744;5;55.08999999999651;70155.959;21.941;0.0;4.595719758792222;-1.671301407880974;0.296;4.89018286951911;4.899133035276564
745;5;55.104999999995925;70155.974;22.821;0.0;4.600307302758594;-1.6632547394875767;0.326;4.891752611103912;4.902603350082683
746;5;55.1189999999915;70155.988;23.714;0.0;4.601548155148425;-1.6494127982012667;0.332;4.88823158238437;4.899493035306817
747;5;55.13499999999476;70156.004;24.606;0.0;4.606078231647086;-1.6376060562724908;0.328;4.888528436205878;4.899519800102198
748;5;55.14899999999034;70156.018;25.475;0.0;4.609169540876159;-1.6221444657667092;0.326;4.886286578206205;4.897149428428553
749;5;55.1649999999936;70156.034;26.448;0.0;4.611989772409898;-1.6065458668115375;0.324;4.88379353402483;4.89452911759474
750;5;55.17899999998917;70156.048;27.394;0.0;4.6136363584207984;-1.5984185037096574;0.322;4.882681861512559;4.893287868166326
751;5;55.19499999999243;70156.064;28.388;0.0;4.616720537984422;-1.5870952654458554;0.314;4.881903307875713;4.891990996255801
752;5;55.20899999998801;70156.078;29.353;0.0;4.621766074760793;-1.5736726684180304;0.302;4.882332159648268;4.891663450927069
753;5;55.22699999999895;70156.096;30.303;0.0;4.625577831223901;-1.5636084796543437;0.296;4.882708444127806;4.891672285666424
754;5;55.23999999999069;70156.109;31.386;0.0;4.625301067601441;-1.5558968067935175;0.296;4.879982053178607;4.888950893529746
755;5;55.254000000000815;70156.123;32.465;0.0;4.626967534097492;-1.5435853883523831;0.292;4.877651526372831;4.886383981302248
756;5;55.26900000000023;70156.138;33.439;0.0;4.630992335836701;-1.534319735198671;0.292;4.878547638836622;4.887278492617172
757;5;55.28499999998894;70156.154;34.559;0.0;4.634477854739366;-1.5221290306063318;0.282;4.878038721851659;4.886183149645966
758;5;55.29899999999907;70156.168;35.682;0.0;4.634280230061892;-1.5078715063968475;0.276;4.873420742204186;4.881229940347617
759;5;55.314999999987776;70156.184;36.826;0.0;4.636902081259667;-1.498137861945729;0.268;4.872912677709867;4.880276832781676
760;5;55.328999999997905;70156.198;37.914;0.0;4.6400662602572265;-1.4845339113262963;0.298;4.87176106079262;4.880866709249007
761;5;55.34399999999732;70156.213;39.086;0.0;4.642257114026076;-1.4713981427805531;0.288;4.869862791424803;4.87837140932338
762;5;55.36000000000058;70156.229;40.238;0.0;4.64751174575513;-1.4616615602484386;0.282;4.871942112098603;4.880096714578492
763;5;55.37399999999616;70156.243;41.476;0.0;4.652646393293728;-1.4492677758849715;0.274;4.873140214199434;4.88083717688346
764;5;55.38999999999942;70156.259;39.224;0.0;4.654133796688216;-1.4419738708314458;0.274;4.872396745097436;4.880094880392807
765;5;55.403999999994994;70156.273;38.125;0.0;4.652427699981727;-1.4428001321954154;0.266;4.871011776317151;4.878269337072356
766;5;55.419999999998254;70156.289;36.968;0.0;4.652218764420103;-1.4383425758498842;0.284;4.869493690059059;4.877768423933735
767;5;55.43499999999767;70156.304;35.853;0.0;4.652924363854084;-1.4364937708069856;0.286;4.869622109498252;4.878013477770865
768;5;55.44999999999709;70156.319;34.733;0.0;4.649727283716463;-1.435332590359936;0.27;4.866224764423304;4.873709414592405
769;5;55.463999999992666;70156.333;33.682;0.0;4.653096425346542;-1.4404479147744547;0.268;4.87095437658277;4.87832148784301
770;5;55.479999999995925;70156.349;32.583;0.0;4.651617075575635;-1.4411793574677096;0.264;4.869757628278626;4.876908381154794
771;5;55.4939999999915;70156.363;31.593;0.0;4.65431687468528;-1.4435909620051421;0.26;4.873050424073518;4.8799816019697335
772;5;55.50999999999476;70156.379;30.514;0.0;4.655583263591446;-1.4417680411050808;0.27;4.873720407305363;4.881193563933391
773;5;55.52399999999034;70156.393;29.511;0.0;4.655471504576192;-1.4438112210953267;0.274;4.874218478082583;4.881913740745702
774;5;55.5399999999936;70156.409;28.53;0.0;4.654966830268034;-1.4468407619433579;0.274;4.874634794660669;4.882329401148233
775;5;55.554999999993015;70156.424;27.605;0.0;4.651863113495818;-1.4468478419607393;0.274;4.871673131942398;4.87937240887488
776;5;55.56899999998859;70156.438;26.586;0.0;4.651570361240322;-1.450715661211186;0.274;4.872543766376329;4.880241669759073
777;5;55.58499999999185;70156.454;25.682;0.0;4.647950849419083;-1.4540145988577176;0.274;4.870072438096476;4.877774241629778
778;5;55.59999999999127;70156.469;24.769;0.0;4.652251978754162;-1.4582299389265883;0.27;4.875436701322648;4.882907231210098
779;5;55.61499999999069;70156.484;23.868;0.0;4.650129143022887;-1.4604373742391548;0.268;4.87407205228496;4.8814344583191245
780;5;55.629999999990105;70156.499;22.955;0.0;4.6485194618270995;-1.463862976707813;0.292;4.873564198978112;4.882303964478366
781;5;55.64400000000023;70156.513;22.136;0.0;4.646110566843718;-1.4698115443042015;0.29;4.873057497619616;4.881678950433627
782;5;55.65999999998894;70156.529;21.304;0.0;4.647147106423371;-1.4723057587914365;0.294;4.874798506206132;4.883656056287086
783;5;55.67399999999907;70156.543;20.48;0.0;4.646115874719325;-1.4797427118420312;0.292;4.876067187249221;4.884802474467984
784;5;55.689999999987776;70156.559;19.653;0.0;4.647740448080436;-1.4793133544149821;0.298;4.87748493316724;4.886579915776824
785;5;55.703999999997905;70156.573;18.886;0.0;4.644694377818597;-1.4850079446848052;0.298;4.876313613695973;4.885410776906756
786;5;55.720000000001164;70156.589;18.131;0.0;4.647118396386046;-1.4929868214981563;0.296;4.881057164098448;4.890024032578652
787;5;55.73399999999674;70156.603;17.389;0.0;4.641981592036998;-1.4980575768975162;0.296;4.877721763744873;4.886694752540862
788;5;55.75;70156.619;16.63;0.0;4.6415174664646;-1.5016505769436803;0.296;4.8783848604565065;4.887356631833946
789;5;55.763999999995576;70156.633;15.953;0.0;4.641886048577475;-1.5077230446766807;0.26;4.880608042798287;4.887528502978507
790;5;55.779999999998836;70156.649;15.247;0.0;4.64136048791107;-1.512969661719516;0.266;4.88173169848833;4.888973345808479
791;5;55.79399999999441;70156.663;14.541;0.0;4.640342117293544;-1.5210654811011253;0.264;4.883279140426618;4.890410122200972
792;5;55.80999999999767;70156.679;13.94;0.0;4.639182897194993;-1.52809739555745;0.332;4.8843730000826096;4.895643328913575
793;5;55.82399999999325;70156.693;13.303;0.0;4.634679473185111;-1.5383710893858453;0.33;4.883322580766256;4.894460075209686
794;5;55.83999999999651;70156.709;12.671;0.0;4.637618483551013;-1.5441288628115442;0.33;4.887927898807599;4.899054923548181
795;5;55.853999999992084;70156.723;12.094;0.0;4.633851307101861;-1.5505860685260298;0.328;4.886398990282786;4.897395133357797
796;5;55.86999999999534;70156.739;11.522;0.0;4.631494389159559;-1.5582645302222238;0.332;4.886607066561129;4.897872254659686
797;5;55.88399999999092;70156.753;10.983;0.0;4.633270646767705;-1.5642428183450325;0.334;4.8901996361031355;4.901592443374218
798;5;55.89999999999418;70156.769;10.423;0.0;4.63048245060407;-1.569362561553866;0.334;4.88919897068622;4.900594104285641
799;5;55.913999999989755;70156.783;9.924;0.0;4.630130136181148;-1.5774327145316327;0.332;4.891461851721579;4.902715884777283
800;5;55.929999999993015;70156.799;9.38;0.0;4.629333300316296;-1.5827015481648514;0.332;4.89240952864545;4.903661386757939
801;5;55.94399999998859;70156.813;8.946;0.0;4.624435101434538;-1.5916831878575723;0.334;4.890690685157702;4.902082351194063
802;5;55.95999999999185;70156.829;8.463;0.0;4.625116615394557;-1.5957784058328477;0.336;4.892669253742913;4.904192943443522
803;5;55.97399999998743;70156.843;8.021;0.0;4.622009304510643;-1.6028687020556587;0.332;4.892050499229597;4.903303181225136
804;5;55.98999999999069;70156.859;7.595;0.0;4.622816302528653;-1.6096070281795312;0.334;4.895024550713676;4.906406154415839
805;5;56.004000000000815;70156.873;7.214;0.0;4.621514743784702;-1.614374477260507;0.334;4.89536551034236;4.906746323160544
806;5;56.01999999998952;70156.889;6.828;0.0;4.620486761796017;-1.6224673966175356;0.332;4.897070386365621;4.9083115598970615
807;5;56.03399999999965;70156.903;6.475;0.0;4.620364438729764;-1.6294651581003972;0.334;4.899277931301893;4.910649676788373
808;5;56.04999999998836;70156.919;6.086;0.0;4.618524295057869;-1.6366820307054692;0.334;4.8999484419403805;4.911318634916081
809;5;56.06399999999849;70156.933;5.733;0.0;4.6158516409446735;-1.6455341903012908;0.336;4.900394794571368;4.911900359602398
810;5;56.079999999987194;70156.949;5.473;0.0;4.6155990523511985;-1.6506242467699102;0.334;4.901868522929804;4.913234272461472
811;5;56.095000000001164;70156.964;5.173;0.0;4.612003575417457;-1.6571227590692024;0.338;4.9006767714560135;4.912318884018884
812;5;56.11000000000058;70156.979;4.848;0.0;4.613504354193124;-1.6607088988012058;0.338;4.903302608723679;4.9149385014175335
813;5;56.125;70156.994;4.65;0.0;4.610176741436878;-1.6662233458279998;0.344;4.902043433657826;4.9140986788492365
814;5;56.138999999995576;70157.008;4.394;0.0;4.608512114260679;-1.6756974103777609;0.338;4.90370734428903;4.915342278868702
815;5;56.154999999998836;70157.024;4.191;0.0;4.608002003958712;-1.679748178724182;0.338;4.904613788303286;4.916246577666209
816;5;56.169999999998254;70157.039;3.984;0.0;4.606339307676069;-1.6855262499543364;0.338;4.905034205459405;4.916666000119061
817;5;56.18399999999383;70157.053;3.814;0.0;4.605864877192917;-1.6912256095672136;0.34;4.906550247313821;4.918316310427311
818;5;56.19999999999709;70157.069;3.639;0.0;4.6059599461324;-1.6932692258334046;0.344;4.90734426105714;4.919386516277252
819;5;56.213999999992666;70157.083;3.53;0.0;4.602281205304925;-1.7006643601180322;0.342;4.906449995513928;4.918354964668433
820;5;56.229999999995925;70157.099;3.388;0.0;4.605413582594506;-1.7013791440796908;0.342;4.90963595989105;4.921533222345991
821;5;56.2439999999915;70157.113;3.307;0.0;4.6036093304649865;-1.706398510555593;0.344;4.909685809129809;4.9217223351557156
822;5;56.25999999999476;70157.129;3.193;0.0;4.602468195386116;-1.7103562461277058;0.342;4.9099930731324655;4.921889472368187
823;5;56.27399999999034;70157.143;3.165;0.0;4.600729696849409;-1.7147722047373435;0.344;4.909904017148586;4.921940009550281
824;5;56.2899999999936;70157.159;3.071;0.0;4.600964267818464;-1.7203813179746328;0.344;4.912085511570257;4.924116171758992
825;5;56.30399999998917;70157.173;3.096;0.0;4.600183128921353;-1.7214281652083174;0.346;4.911720650401967;4.923892337123663
826;5;56.31999999999243;70157.189;3.047;0.0;4.599637079536187;-1.724096733441508;0.346;4.91214523499742;4.924315872251481
827;5;56.33399999998801;70157.203;3.063;0.0;4.599357021514006;-1.7242288820462912;0.346;4.911929381519323;4.924100552286965
828;5;56.34999999999127;70157.219;3.055;0.0;4.597746545677775;-1.726246312055447;0.346;4.911130178296737;4.923303324819317
829;5;56.363999999986845;70157.233;3.08;0.0;4.595804386025526;-1.7251935739400117;0.34;4.908941924913695;4.9207022692066404
830;5;56.379999999990105;70157.249;58.735;0.0;4.597771609234922;-1.7280036237689258;0.35;4.911771604466684;4.924225857375474
831;0;56.39499999998952;70157.264;5.112;0.0;4.629196459440259;-1.7130695765696855;0.374;4.935997086127875;4.950145779092053
834;0;56.99499999999534;70157.864;5.12;0.0;4.623724874728094;-1.728600713341024;0.392;4.936283231677698;4.95182351698265
837;0;57.595000000001164;70158.464;5.116;0.0;4.6227524496311005;-1.739808397270884;0.41;4.9393090073192045;4.956296346041531
840;0;58.19399999998859;70159.063;5.128;0.0;4.624445766948271;-1.7433920162006327;0.422;4.942156854410621;4.9601409630773485
843;0;58.79299999999057;70159.662;5.141;0.0;4.622388318524128;-1.7517845288387501;0.398;4.943199652321067;4.959196185139999
846;0;59.39400000000023;70160.263;5.132;0.0;4.623643273944087;-1.7436795394732267;0.412;4.941507407772042;4.9586529885711865
850;0;63.30999999999767;70164.179;5.1;0.0;4.609745802932846;-1.787550822904485;0.448;4.944198045398616;4.964453475673177
853;0;63.937999999994645;70164.807;5.092;0.0;4.607781150878547;-1.7882243444582542;0.448;4.942609982641234;4.962871894428143
856;0;64.53800000000047;70165.407;5.096;0.0;4.606518606289594;-1.7895326552276998;0.476;4.941906595052008;4.964777617801077
